chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr1	93154251	93154252	CITS_1018[gene=chr1_r_c27722][PH=4][PH0=0.18][P=6.86e-03]	4	-	3'UTR	ENSG00000117500.14		Genic
chr1	93888718	93888719	CITS_1019[gene=chr1_r_c28083][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSG00000023909.11		Genic
chr1	93901553	93901554	CITS_1020[gene=chr1_r_c28083][PH=3][PH0=0.00][P=9.79e-05]	3	-	Proximal intronic	ENSG00000023909.11		Genic
chr1	93907374	93907375	CITS_1021[gene=chr1_r_c28083][PH=3][PH0=0.00][P=9.79e-05]	3	-	First intron	ENSG00000023909.11		Genic
chr1	94168017	94168018	CITS_1022[gene=chr1_r_c28083][PH=3][PH0=0.00][P=9.79e-05]	3	-	3'UTR-distal			Genic
chr1	94173643	94173644	CITS_1023[gene=chr1_r_c28111][PH=3][PH0=0.07][P=5.99e-03]	3	-	3'UTR	ENSG00000137962.14		Genic
chr1	94177338	94177339	CITS_1024[gene=chr1_r_c28122][PH=5][PH0=0.19][P=3.42e-04]	5	-	Satellite/LC	ENSG00000137962.14		TE
chr1	94195953	94195954	CITS_1025[gene=chr1_r_c28206][PH=4][PH0=0.12][P=2.95e-03]	4	-	LINE	ENSG00000137962.14		TE
chr1	94227396	94227397	CITS_1026[gene=chr1_r_c28347][PH=5][PH0=0.19][P=4.87e-04]	5	-	Satellite/LC	ENSG00000137962.14		TE
chr1	94813336	94813337	CITS_1027[gene=chr1_r_c28701][PH=4][PH0=0.10][P=1.12e-03]	4	-	LINE	ENSG00000293271.2	SLC44A3-AS1	TE
chr1	94897371	94897372	CITS_1028[gene=chr1_r_c28744][PH=70][PH0=1.36][P=1.00e-100]	70	-	3'UTR	ENSG00000117519.17		Genic
chr1	95081791	95081792	CITS_1029[gene=chr1_r_c28838][PH=3][PH0=0.00][P=3.59e-05]	3	-	Deep intronic			Genic
chr1	95894523	95894524	CITS_1030[gene=chr1_r_c28904][PH=2][PH0=0.00][P=3.90e-03]	2	-	LTR/ERV			TE
chr1	97085099	97085100	CITS_1031[gene=chr1_r_c29027][PH=3][PH0=0.00][P=9.39e-05]	3	-	Deep intronic	ENSG00000188641.15		Genic
chr1	97205616	97205617	CITS_1032[gene=chr1_r_c29264][PH=3][PH0=0.00][P=4.99e-04]	3	-	LINE	ENSG00000188641.15		TE
chr1	97344182	97344183	CITS_1033[gene=chr1_r_c29442][PH=4][PH0=0.00][P=1.75e-05]	4	-	Deep intronic	ENSG00000188641.15		Genic
chr1	97470360	97470361	CITS_1034[gene=chr1_r_c29442][PH=6][PH0=0.00][P=1.00e-100]	6	-	Other SINE	ENSG00000188641.15		TE
chr1	97670259	97670260	CITS_1035[gene=chr1_r_c29442][PH=5][PH0=0.00][P=1.76e-08]	5	-	Deep intronic	ENSG00000188641.15		Genic
chr1	97671509	97671510	CITS_1036[gene=chr1_r_c29442][PH=4][PH0=0.00][P=1.75e-05]	4	-	Deep intronic	ENSG00000188641.15		Genic
chr1	97694849	97694850	CITS_1037[gene=chr1_r_c29442][PH=5][PH0=0.00][P=1.76e-08]	5	-	Deep intronic	ENSG00000188641.15		Genic
chr1	97714157	97714158	CITS_1038[gene=chr1_r_c29442][PH=4][PH0=0.00][P=1.75e-05]	4	-	Deep intronic	ENSG00000188641.15		Genic
chr1	97794346	97794347	CITS_1039[gene=chr1_r_c29649][PH=5][PH0=0.18][P=2.64e-04]	5	-	LINE	ENSG00000188641.15		TE
chr1	97816278	97816279	CITS_1040[gene=chr1_r_c29694][PH=3][PH0=0.01][P=7.80e-03]	3	-	Satellite/LC	ENSG00000188641.15		TE
chr1	97819456	97819457	CITS_1041[gene=chr1_r_c29694][PH=3][PH0=0.01][P=7.80e-03]	3	-	Deep intronic	ENSG00000188641.15		Genic
chr1	97827658	97827659	CITS_1042[gene=chr1_r_c29694][PH=4][PH0=0.01][P=1.95e-05]	4	-	Satellite/LC	ENSG00000188641.15		TE
chr1	97896616	97896617	CITS_1043[gene=chr1_r_c29721][PH=3][PH0=0.00][P=7.19e-04]	3	-	LINE	ENSG00000188641.15		TE
chr1	97918854	97918855	CITS_1044[gene=chr1_r_c29721][PH=3][PH0=0.00][P=7.19e-04]	3	-	First intron	ENSG00000188641.15		Genic
chr1	99707527	99707528	CITS_1045[gene=chr1_r_c30095][PH=6][PH0=0.17][P=1.99e-05]	6	-	3'UTR	ENSG00000156869.15		Genic
chr1	100089903	100089904	CITS_1046[gene=chr1_r_c30367][PH=5][PH0=0.13][P=6.61e-05]	5	-	LINE	ENSG00000156876.10	SASS6	TE
chr1	100125127	100125128	CITS_1047[gene=chr1_r_c30474][PH=4][PH0=0.14][P=1.99e-03]	4	-	Deep intronic	ENSG00000156876.10	SASS6	Genic
chr1	100331243	100331244	CITS_1048[gene=chr1_r_c30626][PH=3][PH0=0.06][P=7.24e-03]	3	-	Deep intronic			Genic
chr1	101023841	101023842	CITS_1049[gene=chr1_r_c30679][PH=3][PH0=0.00][P=8.30e-05]	3	-	Other SINE	ENSG00000117543.23		TE
chr1	101146495	101146496	CITS_1050[gene=chr1_r_c30688][PH=2][PH0=0.00][P=3.39e-03]	2	-	Deep intronic			Genic
chr1	101890692	101890693	CITS_1051[gene=chr1_r_c30937][PH=4][PH0=0.14][P=2.64e-03]	4	-	First intron	ENSG00000118733.18		Genic
chr1	102068843	102068844	CITS_1052[gene=chr1_r_c30954][PH=3][PH0=0.00][P=5.11e-06]	3	-	LINE			TE
chr1	104061379	104061380	CITS_1053[gene=chr1_r_c31230][PH=3][PH0=0.00][P=5.52e-07]	3	-	Intergenic			Intergenic
chr1	104245848	104245849	CITS_1054[gene=chr1_r_c31230][PH=2][PH0=0.00][P=7.18e-03]	2	-	Intergenic			Intergenic
chr1	104348603	104348604	CITS_1055[gene=chr1_r_c31235][PH=6][PH0=0.00][P=1.00e-100]	6	-	Intergenic			Intergenic
chr1	104361528	104361529	CITS_1056[gene=chr1_r_c31235][PH=3][PH0=0.00][P=9.79e-04]	3	-	LINE			TE
chr1	104366413	104366414	CITS_1057[gene=chr1_r_c31235][PH=3][PH0=0.00][P=9.79e-04]	3	-	Intergenic			Intergenic
chr1	104387739	104387740	CITS_1058[gene=chr1_r_c31235][PH=3][PH0=0.00][P=9.79e-04]	3	-	LTR/ERV			TE
chr1	104392088	104392089	CITS_1059[gene=chr1_r_c31235][PH=3][PH0=0.00][P=9.79e-04]	3	-	LINE			TE
chr1	104404095	104404096	CITS_1060[gene=chr1_r_c31235][PH=3][PH0=0.00][P=9.79e-04]	3	-	LINE			TE
chr1	105890473	105890474	CITS_1061[gene=chr1_r_c31432][PH=4][PH0=0.00][P=1.00e-100]	4	-	Deep intronic			Genic
chr1	107570847	107570848	CITS_1062[gene=chr1_r_c31571][PH=10][PH0=0.00][P=1.00e-100]	10	-	3'UTR-distal			Genic
chr1	108372902	108372903	CITS_1063[gene=chr1_r_c31709][PH=4][PH0=0.00][P=6.33e-09]	4	-	Deep intronic	ENSG00000295053.1	""	Genic
chr1	108931091	108931092	CITS_1064[gene=chr1_r_c31810][PH=9][PH0=0.26][P=5.77e-09]	9	-	3'UTR	ENSG00000121940.18		Genic
chr1	109312515	109312516	CITS_1065[gene=chr1_r_c31853][PH=13][PH0=0.71][P=9.33e-10]	13	-	3'UTR	ENSG00000134243.13		Genic
chr1	109313465	109313466	CITS_1066[gene=chr1_r_c31866][PH=11][PH0=0.75][P=1.80e-07]	11	-	3'UTR	ENSG00000134243.13		Genic
chr1	109834158	109834159	CITS_1067[gene=chr1_r_c32063][PH=5][PH0=0.28][P=8.49e-04]	5	-	LTR/ERV			TE
chr1	110178402	110178403	CITS_1068[gene=chr1_r_c32087][PH=2][PH0=0.00][P=6.77e-03]	2	-	First intron	ENSG00000235526.1	""	Genic
chr1	110947279	110947280	CITS_1069[gene=chr1_r_c32280][PH=5][PH0=0.25][P=3.33e-03]	5	-	3'UTR	ENSG00000121931.17		Genic
chr1	112685656	112685657	CITS_1070[gene=chr1_r_c32824][PH=2][PH0=0.00][P=3.47e-03]	2	-	Satellite/LC			TE
chr1	112912513	112912514	CITS_1071[gene=chr1_r_c32855][PH=10][PH0=0.34][P=4.32e-09]	10	-	3'UTR	ENSG00000155380.14		Genic
chr1	112912635	112912636	CITS_1072[gene=chr1_r_c32856][PH=24][PH0=0.57][P=1.00e-100]	24	-	3'UTR	ENSG00000155380.14		Genic
chr1	112912806	112912807	CITS_1073[gene=chr1_r_c32856][PH=9][PH0=0.57][P=2.50e-05]	9	-	3'UTR	ENSG00000155380.14		Genic
chr1	112913112	112913113	CITS_1074[gene=chr1_r_c32859][PH=5][PH0=0.18][P=1.29e-03]	5	-	3'UTR	ENSG00000155380.14		Genic
chr1	112913640	112913641	CITS_1075[gene=chr1_r_c32865][PH=6][PH0=0.39][P=1.07e-03]	6	-	3'UTR	ENSG00000155380.14		Genic
chr1	113429512	113429513	CITS_1076[gene=chr1_r_c33000][PH=5][PH0=0.00][P=1.00e-100]	5	-	LTR/ERV			TE
chr1	113717195	113717196	CITS_1077[gene=chr1_r_c33135][PH=18][PH0=0.55][P=1.00e-100]	18	-	LINE	ENSG00000116793.17		TE
chr1	114392931	114392932	CITS_1078[gene=chr1_r_c33427][PH=4][PH0=0.17][P=6.17e-03]	4	-	3'UTR	ENSG00000197323.13		Genic
chr1	114393104	114393105	CITS_1079[gene=chr1_r_c33428][PH=4][PH0=0.15][P=2.56e-03]	4	-	3'UTR	ENSG00000197323.13		Genic
chr1	114416388	114416389	CITS_1080[gene=chr1_r_c33542][PH=3][PH0=0.01][P=4.45e-03]	3	-	Deep intronic	ENSG00000197323.13		Genic
chr1	114707681	114707682	CITS_1081[gene=chr1_r_c33950][PH=9][PH0=0.67][P=1.81e-05]	9	-	3'UTR	ENSG00000213281.6		Genic
chr1	114717339	114717340	CITS_1082[gene=chr1_r_c33978][PH=6][PH0=0.31][P=3.18e-04]	6	-	3'UTR	ENSG00000009307.18		Genic
chr1	114717588	114717589	CITS_1083[gene=chr1_r_c33980][PH=4][PH0=0.14][P=3.97e-03]	4	-	3'UTR	ENSG00000009307.18		Genic
chr1	114723732	114723733	CITS_1084[gene=chr1_r_c34020][PH=3][PH0=0.06][P=6.69e-03]	3	-	Deep intronic	ENSG00000009307.18		Genic
chr1	114729496	114729497	CITS_1085[gene=chr1_r_c34040][PH=5][PH0=0.01][P=3.13e-08]	5	-	Satellite/LC	ENSG00000009307.18		TE
chr1	114740739	114740740	CITS_1086[gene=chr1_r_c34072][PH=6][PH0=0.33][P=2.95e-04]	6	-	First intron	ENSG00000009307.18		Genic
chr1	114746420	114746421	CITS_1087[gene=chr1_r_c34113][PH=10][PH0=0.40][P=8.56e-09]	10	-	First intron	ENSG00000009307.18		Genic
chr1	114751519	114751520	CITS_1088[gene=chr1_r_c34145][PH=7][PH0=0.02][P=2.33e-11]	7	-	5'UTR	ENSG00000009307.18		Genic
chr1	114754745	114754746	CITS_1089[gene=chr1_r_c34145][PH=17][PH0=0.02][P=1.00e-100]	17	-	First intron	ENSG00000009307.18		Genic
chr1	114756323	114756324	CITS_1090[gene=chr1_r_c34145][PH=4][PH0=0.02][P=2.68e-04]	4	-	First intron	ENSG00000009307.18		Genic
chr1	114773285	114773286	CITS_1091[gene=chr1_r_c34180][PH=7][PH0=0.40][P=1.72e-04]	7	-	3'UTR	ENSG00000052723.13		Genic
chr1	116535989	116535990	CITS_1092[gene=chr1_r_c34407][PH=3][PH0=0.00][P=6.81e-05]	3	-	CDS	ENSG00000116815.17		Genic
chr1	117434123	117434124	CITS_1093[gene=chr1_r_c34547][PH=2][PH0=0.00][P=2.76e-03]	2	-	LINE			TE
chr1	117855663	117855664	CITS_1094[gene=chr1_r_c34684][PH=5][PH0=0.25][P=1.66e-03]	5	-	3'UTR-distal			Genic
chr1	119912136	119912137	CITS_1095[gene=chr1_r_c35428][PH=3][PH0=0.00][P=3.28e-04]	3	-	3'UTR	ENSG00000134250.22		Genic
chr1	119912358	119912359	CITS_1096[gene=chr1_r_c35428][PH=4][PH0=0.00][P=1.78e-07]	4	-	3'UTR	ENSG00000134250.22		Genic
chr1	119912545	119912546	CITS_1097[gene=chr1_r_c35428][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR	ENSG00000134250.22		Genic
chr1	119989329	119989330	CITS_1098[gene=chr1_r_c35476][PH=6][PH0=0.16][P=6.57e-06]	6	-	LINE	ENSG00000134250.22		TE
chr1	120152295	120152296	CITS_1099[gene=chr1_r_c35614][PH=4][PH0=0.10][P=6.47e-04]	4	-	3'UTR	ENSG00000265808.5		Genic
chr1	120155468	120155469	CITS_1100[gene=chr1_r_c35643][PH=5][PH0=0.14][P=8.60e-05]	5	-	3'UTR	ENSG00000265808.5		Genic
chr1	120156545	120156546	CITS_1101[gene=chr1_r_c35656][PH=4][PH0=0.12][P=1.19e-03]	4	-	3'UTR	ENSG00000265808.5		Genic
chr1	120156606	120156607	CITS_1102[gene=chr1_r_c35657][PH=7][PH0=0.59][P=1.25e-03]	7	-	3'UTR	ENSG00000265808.5		Genic
chr1	120539985	120539986	CITS_1103[gene=chr1_r_c35973][PH=4][PH0=0.00][P=2.95e-09]	4	-	Deep intronic	ENSG00000275131.5	PDE4DIPP2	Genic
chr1	120850879	120850880	CITS_1104[gene=chr1_r_c36027][PH=2][PH0=0.00][P=3.17e-03]	2	-	Other exon	ENSG00000275538.1	RNVU1-19	Genic
chr1	143729244	143729245	CITS_1105[gene=chr1_r_c36256][PH=2][PH0=0.00][P=8.53e-03]	2	-	Deep intronic			Genic
chr1	143744640	143744641	CITS_1106[gene=chr1_r_c36257][PH=2][PH0=0.00][P=6.25e-03]	2	-	Deep intronic			Genic
chr1	143800057	143800058	CITS_1107[gene=chr1_r_c36257][PH=2][PH0=0.00][P=6.25e-03]	2	-	tRNA*	ENSG00000307096.1	""	ncRNA
chr1	143804008	143804009	CITS_1108[gene=chr1_r_c36257][PH=2][PH0=0.00][P=6.25e-03]	2	-	tRNA*	ENSG00000307096.1	""	ncRNA
chr1	144440604	144440605	CITS_1109[gene=chr1_r_c36349][PH=8][PH0=0.56][P=3.38e-05]	8	-	5'UTR	ENSG00000266338.8		Genic
chr1	144546495	144546496	CITS_1110[gene=chr1_r_c36351][PH=4][PH0=0.00][P=8.36e-09]	4	-	First intron	ENSG00000290121.2	""	Genic
chr1	144546533	144546534	CITS_1111[gene=chr1_r_c36351][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSG00000290121.2	""	Genic
chr1	144892678	144892679	CITS_1112[gene=chr1_r_c36388][PH=2][PH0=0.00][P=3.66e-03]	2	-	Satellite/LC	ENSG00000196369.13		TE
chr1	145044652	145044653	CITS_1113[gene=chr1_r_c36880][PH=7][PH0=0.36][P=3.32e-05]	7	-	LINE	ENSG00000196369.13		TE
chr1	145081669	145081670	CITS_1114[gene=chr1_r_c37036][PH=5][PH0=0.18][P=2.39e-04]	5	-	First intron	ENSG00000196369.13		Genic
chr1	145777839	145777840	CITS_1115[gene=chr1_r_c37529][PH=10][PH0=0.30][P=6.20e-10]	10	-	First intron	ENSG00000265491.6		Genic
chr1	146149218	146149219	CITS_1116[gene=chr1_r_c37769][PH=6][PH0=0.14][P=5.45e-06]	6	-	3'UTR	ENSG00000264343.8		Genic
chr1	146317099	146317100	CITS_1117[gene=chr1_r_c37914][PH=4][PH0=0.10][P=6.47e-04]	4	-	Deep intronic			Genic
chr1	146320271	146320272	CITS_1118[gene=chr1_r_c37940][PH=5][PH0=0.14][P=8.60e-05]	5	-	Deep intronic			Genic
chr1	146321352	146321353	CITS_1119[gene=chr1_r_c37953][PH=4][PH0=0.12][P=1.19e-03]	4	-	Other exon	ENSG00000290578.2	""	Genic
chr1	146321413	146321414	CITS_1120[gene=chr1_r_c37954][PH=7][PH0=0.58][P=1.07e-03]	7	-	Satellite/LC	ENSG00000290578.2	""	TE
chr1	147084601	147084602	CITS_1121[gene=chr1_r_c38063][PH=10][PH0=0.27][P=4.28e-10]	10	-	Deep intronic			Genic
chr1	147160018	147160019	CITS_1122[gene=chr1_r_c38071][PH=3][PH0=0.00][P=1.38e-04]	3	-	Deep intronic	ENSG00000131791.9		Genic
chr1	147163167	147163168	CITS_1123[gene=chr1_r_c38071][PH=3][PH0=0.00][P=1.38e-04]	3	-	LINE	ENSG00000131791.9		TE
chr1	148000388	148000389	CITS_1124[gene=chr1_r_c38118][PH=3][PH0=0.00][P=5.80e-05]	3	-	LINE	ENSG00000215859.10	PDZK1P1	TE
chr1	148001881	148001882	CITS_1125[gene=chr1_r_c38118][PH=4][PH0=0.00][P=1.55e-08]	4	-	Deep intronic	ENSG00000215859.10	PDZK1P1	Genic
chr1	148207888	148207889	CITS_1126[gene=chr1_r_c38222][PH=10][PH0=0.59][P=3.21e-07]	10	-	LINE	ENSG00000227733.13	""	TE
chr1	148241031	148241032	CITS_1127[gene=chr1_r_c38347][PH=4][PH0=0.14][P=3.20e-03]	4	-	LINE	ENSG00000227733.13	""	TE
chr1	148600160	148600161	CITS_1128[gene=chr1_r_c38543][PH=6][PH0=0.14][P=5.45e-06]	6	-	LINE	ENSG00000286019.4		TE
chr1	148771052	148771053	CITS_1129[gene=chr1_r_c38712][PH=5][PH0=0.14][P=8.60e-05]	5	-	Deep intronic			Genic
chr1	148772133	148772134	CITS_1130[gene=chr1_r_c38724][PH=4][PH0=0.12][P=1.19e-03]	4	-	Other exon	ENSG00000299543.1	""	Genic
chr1	148772194	148772195	CITS_1131[gene=chr1_r_c38725][PH=7][PH0=0.47][P=2.55e-04]	7	-	Satellite/LC	ENSG00000299543.1	""	TE
chr1	149708719	149708720	CITS_1132[gene=chr1_r_c38880][PH=5][PH0=0.17][P=4.65e-04]	5	-	tRNA*	ENSG00000290790.2	""	ncRNA
chr1	149941015	149941016	CITS_1133[gene=chr1_r_c38913][PH=4][PH0=0.11][P=1.71e-03]	4	-	3'UTR	ENSG00000264522.7		Genic
chr1	150219198	150219199	CITS_1134[gene=chr1_r_c39193][PH=4][PH0=0.11][P=1.84e-03]	4	-	3'UTR	ENSG00000143401.16		Genic
chr1	150219998	150219999	CITS_1135[gene=chr1_r_c39201][PH=4][PH0=0.08][P=6.16e-04]	4	-	3'UTR	ENSG00000143401.16		Genic
chr1	150965330	150965331	CITS_1136[gene=chr1_r_c39682][PH=9][PH0=0.49][P=1.83e-06]	9	-	3'UTR	ENSG00000143418.21		Genic
chr1	151051365	151051366	CITS_1137[gene=chr1_r_c39719][PH=6][PH0=0.12][P=1.60e-06]	6	-	3'UTR	ENSG00000197622.14		Genic
chr1	151404534	151404535	CITS_1138[gene=chr1_r_c39854][PH=6][PH0=0.41][P=2.22e-03]	6	-	3'UTR	ENSG00000143442.24	POGZ	Genic
chr1	151446166	151446167	CITS_1139[gene=chr1_r_c39981][PH=3][PH0=0.05][P=2.97e-03]	3	-	First intron	ENSG00000143442.24	POGZ	Genic
chr1	151982961	151982962	CITS_1140[gene=chr1_r_c40131][PH=3][PH0=0.00][P=3.00e-06]	3	-	3'UTR	ENSG00000197747.10		Genic
chr1	153046838	153046839	CITS_1141[gene=chr1_r_c40165][PH=2][PH0=0.00][P=3.79e-03]	2	-	3'UTR-distal			Genic
chr1	153148519	153148520	CITS_1142[gene=chr1_r_c40165][PH=2][PH0=0.00][P=3.79e-03]	2	-	3'UTR-distal			Genic
chr1	153809714	153809715	CITS_1143[gene=chr1_r_c40248][PH=14][PH0=0.71][P=6.65e-11]	14	-	3'UTR	ENSG00000143614.12		Genic
chr1	154156994	154156995	CITS_1144[gene=chr1_r_c40595][PH=27][PH0=1.09][P=1.00e-100]	27	-	3'UTR	ENSG00000143549.23		Genic
chr1	154162004	154162005	CITS_1145[gene=chr1_r_c40599][PH=4][PH0=0.00][P=3.04e-07]	4	-	3'UTR	ENSG00000143549.23		Genic
chr1	154172693	154172694	CITS_1146[gene=chr1_r_c40604][PH=6][PH0=0.17][P=1.28e-05]	6	-	Proximal intronic	ENSG00000143549.23		Genic
chr1	154180017	154180018	CITS_1147[gene=chr1_r_c40609][PH=4][PH0=0.00][P=1.44e-08]	4	-	LINE	ENSG00000143549.23		TE
chr1	154550059	154550060	CITS_1148[gene=chr1_r_c40677][PH=6][PH0=0.47][P=2.01e-03]	6	-	3'UTR	ENSG00000160714.12		Genic
chr1	154582136	154582137	CITS_1149[gene=chr1_r_c40692][PH=5][PH0=0.13][P=6.47e-05]	5	-	3'UTR	ENSG00000160710.20		Genic
chr1	154583001	154583002	CITS_1150[gene=chr1_r_c40698][PH=7][PH0=0.16][P=1.72e-07]	7	-	3'UTR	ENSG00000160710.20		Genic
chr1	154584691	154584692	CITS_1151[gene=chr1_r_c40708][PH=34][PH0=1.47][P=1.00e-100]	34	-	3'UTR	ENSG00000160710.20		Genic
chr1	154957597	154957598	CITS_1152[gene=chr1_r_c40804][PH=7][PH0=0.29][P=1.27e-05]	7	-	3'UTR	ENSG00000163348.4	PYGO2	Genic
chr1	155266165	155266166	CITS_1153[gene=chr1_r_c40867][PH=7][PH0=0.00][P=1.00e-100]	7	-	Proximal intronic	ENSG00000176444.20	CLK2	Genic
chr1	155282233	155282234	CITS_1154[gene=chr1_r_c40867][PH=16][PH0=0.00][P=1.00e-100]	16	-	3'UTR-distal			Genic
chr1	155375934	155375935	CITS_1155[gene=chr1_r_c40867][PH=4][PH0=0.00][P=8.25e-07]	4	-	Alu	ENSG00000116539.14	ASH1L	TE
chr1	155378183	155378184	CITS_1156[gene=chr1_r_c40867][PH=3][PH0=0.00][P=1.15e-03]	3	-	Proximal intronic	ENSG00000116539.14	ASH1L	Genic
chr1	155398078	155398079	CITS_1157[gene=chr1_r_c40867][PH=3][PH0=0.00][P=1.15e-03]	3	-	Deep intronic	ENSG00000116539.14	ASH1L	Genic
chr1	155407590	155407591	CITS_1158[gene=chr1_r_c40867][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	ENSG00000116539.14	ASH1L	TE
chr1	155477696	155477697	CITS_1159[gene=chr1_r_c40935][PH=4][PH0=0.16][P=5.27e-03]	4	-	Proximal intronic	ENSG00000116539.14	ASH1L	Genic
chr1	155914640	155914641	CITS_1160[gene=chr1_r_c41303][PH=3][PH0=0.00][P=2.18e-04]	3	-	3'UTR	ENSG00000132680.12		Genic
chr1	155915079	155915080	CITS_1161[gene=chr1_r_c41303][PH=4][PH0=0.00][P=7.20e-08]	4	-	3'UTR	ENSG00000132680.12		Genic
chr1	155922808	155922809	CITS_1162[gene=chr1_r_c41303][PH=3][PH0=0.00][P=2.18e-04]	3	-	Satellite/LC	ENSG00000132680.12		TE
chr1	155932508	155932509	CITS_1163[gene=chr1_r_c41303][PH=3][PH0=0.00][P=2.18e-04]	3	-	Deep intronic	ENSG00000132680.12		Genic
chr1	155947247	155947248	CITS_1164[gene=chr1_r_c41303][PH=3][PH0=0.00][P=2.18e-04]	3	-	3'UTR	ENSG00000116584.23		Genic
chr1	156274286	156274287	CITS_1165[gene=chr1_r_c41303][PH=3][PH0=0.00][P=2.18e-04]	3	-	Deep intronic	ENSG00000198952.9		Genic
chr1	156295785	156295786	CITS_1166[gene=chr1_r_c41303][PH=14][PH0=0.00][P=1.00e-100]	14	-	3'UTR-distal			Genic
chr1	157039704	157039705	CITS_1167[gene=chr1_r_c41578][PH=3][PH0=0.00][P=7.62e-04]	3	-	First intron	ENSG00000132694.21		Genic
chr1	157044553	157044554	CITS_1168[gene=chr1_r_c41580][PH=4][PH0=0.14][P=7.99e-03]	4	-	5'UTR	ENSG00000132694.21		Genic
chr1	158174889	158174890	CITS_1169[gene=chr1_r_c41736][PH=4][PH0=0.12][P=3.21e-03]	4	-	Deep intronic			Genic
chr1	160220093	160220094	CITS_1170[gene=chr1_r_c41967][PH=5][PH0=0.18][P=3.15e-04]	5	-	Deep intronic	ENSG00000132716.20		Genic
chr1	160220373	160220374	CITS_1171[gene=chr1_r_c41969][PH=5][PH0=0.35][P=9.81e-03]	5	-	Deep intronic	ENSG00000132716.20		Genic
chr1	160259153	160259154	CITS_1172[gene=chr1_r_c42074][PH=3][PH0=0.08][P=8.24e-03]	3	-	First intron	ENSG00000132716.20		Genic
chr1	160261409	160261410	CITS_1173[gene=chr1_r_c42091][PH=6][PH0=0.03][P=8.40e-09]	6	-	5'UTR	ENSG00000132716.20		Genic
chr1	160308098	160308099	CITS_1174[gene=chr1_r_c42166][PH=6][PH0=0.32][P=1.71e-04]	6	-	Deep intronic	ENSG00000122218.18		Genic
chr1	160858530	160858531	CITS_1175[gene=chr1_r_c42291][PH=3][PH0=0.00][P=5.59e-06]	3	-	First intron	ENSG00000122223.14		Genic
chr1	161039274	161039275	CITS_1176[gene=chr1_r_c42291][PH=3][PH0=0.00][P=5.59e-06]	3	-	3'UTR	ENSG00000158773.15		Genic
chr1	161470450	161470451	CITS_1177[gene=chr1_r_c42392][PH=4][PH0=0.17][P=4.30e-03]	4	-	tRNA*	ENSG00000283360.1	""	ncRNA
chr1	161523861	161523862	CITS_1178[gene=chr1_r_c42395][PH=6][PH0=0.07][P=1.21e-07]	6	-	tRNA*	ENSG00000294554.1	""	ncRNA
chr1	161790046	161790047	CITS_1179[gene=chr1_r_c42426][PH=2][PH0=0.00][P=3.08e-03]	2	-	Deep intronic			Genic
chr1	161863582	161863583	CITS_1180[gene=chr1_r_c42426][PH=2][PH0=0.00][P=3.08e-03]	2	-	Deep intronic			Genic
chr1	165727600	165727601	CITS_1181[gene=chr1_r_c42890][PH=55][PH0=0.00][P=1.00e-100]	55	-	3'UTR	ENSG00000143183.19		Genic
chr1	165727889	165727890	CITS_1182[gene=chr1_r_c42890][PH=4][PH0=0.00][P=3.51e-08]	4	-	3'UTR	ENSG00000143183.19		Genic
chr1	165727991	165727992	CITS_1183[gene=chr1_r_c42890][PH=3][PH0=0.00][P=1.17e-04]	3	-	3'UTR	ENSG00000143183.19		Genic
chr1	165806600	165806601	CITS_1184[gene=chr1_r_c42951][PH=2][PH0=0.00][P=1.66e-03]	2	-	LINE	ENSG00000143183.19		TE
chr1	165947140	165947141	CITS_1185[gene=chr1_r_c42963][PH=2][PH0=0.00][P=2.13e-03]	2	-	Deep intronic			Genic
chr1	169536804	169536805	CITS_1186[gene=chr1_r_c43768][PH=3][PH0=0.00][P=1.87e-05]	3	-	LINE	ENSG00000198734.13		TE
chr1	169570681	169570682	CITS_1187[gene=chr1_r_c43768][PH=3][PH0=0.00][P=1.87e-05]	3	-	Deep intronic	ENSG00000198734.13		Genic
chr1	171119341	171119342	CITS_1188[gene=chr1_r_c44467][PH=4][PH0=0.00][P=1.31e-07]	4	-	LINE	ENSG00000231424.4	""	TE
chr1	171146693	171146694	CITS_1189[gene=chr1_r_c44467][PH=3][PH0=0.00][P=2.49e-04]	3	-	Deep intronic	ENSG00000231424.4	""	Genic
chr1	171670300	171670301	CITS_1190[gene=chr1_r_c44604][PH=5][PH0=0.19][P=3.94e-04]	5	-	Deep intronic			Genic
chr1	173219064	173219065	CITS_1191[gene=chr1_r_c44809][PH=3][PH0=0.07][P=6.83e-03]	3	-	First intron	ENSG00000117586.13		Genic
chr1	173383444	173383445	CITS_1192[gene=chr1_r_c44999][PH=6][PH0=0.01][P=1.36e-09]	6	-	Deep intronic	ENSG00000117586.13		Genic
chr1	173452302	173452303	CITS_1193[gene=chr1_r_c44999][PH=5][PH0=0.01][P=8.24e-07]	5	-	First intron	ENSG00000117586.13		Genic
chr1	173864176	173864177	CITS_1194[gene=chr1_r_c44999][PH=277][PH0=0.01][P=1.00e-100]	277	-	Proximal intronic	ENSG00000234741.11	GAS5	Genic
