chr	start	end	name	score	strand	NormedTC_SRR1107532	NormedTC_SRR1107533	NormedTC_SRR1107534	NormedTC_RBFOX2	BC_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr12	17037774	17037794	chr12-134	93.6	+	11.6991	11.4131	31.1795	54.2916	3	3'UTR	ENSMUSG00000020580.11	Rock2	Genic
chr12	17744494	17744514	chr12-389	46.8	+	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000071379.3	Hpcal1	TE
chr12	17841802	17841822	chr12-390	109.2	+	0	11.4131	15.5898	27.0028	2	3'UTR	ENSMUSG00000071379.3	Hpcal1	Genic
chr12	21440444	21440464	chr12-135	93.6	-	0	5.7065	20.7863	26.4929	2	3'UTR	ENSMUSG00000076432.14	Ywhaq	Genic
chr12	21453652	21453672	chr12-391	78	-	11.6991	2.8533	15.5898	30.1421	3	First intron	ENSMUSG00000076432.14	Ywhaq	Genic
chr12	24930868	24930888	chr12-251	62.4	+	0	2.8533	15.5898	18.443	2	Satellite/LC	ENSMUSG00000020646.18	Mboat2	TE
chr12	24997611	24997631	chr12-252	62.4	+	0	11.4131	0	11.4131	1	Other SINE	ENSMUSG00000020646.18	Mboat2	TE
chr12	26848900	26848920	chr12-394	93.6	+	0	0	31.1795	31.1795	1	Satellite/LC			TE
chr12	28139297	28139317	chr12-396	62.4	-	11.6991	0	15.5898	27.2888	2	Satellite/LC			TE
chr12	28785477	28785497	chr12-255	62.4	-	0	0	20.7863	20.7863	1	Deep intronic	ENSMUSG00000020628.17	Trappc12	Genic
chr12	29622474	29622494	chr12-174	78	+	0	0	25.9829	25.9829	1	First intron	ENSMUSG00000061911.16	Myt1l	Genic
chr12	29628397	29628417	chr12-397	46.8	+	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000061911.16	Myt1l	Genic
chr12	29696015	29696035	chr12-256	78	+	0	11.4131	5.1966	16.6097	2	LTR/ERV	ENSMUSG00000061911.16	Myt1l	TE
chr12	29701732	29701752	chr12-175	93.6	+	11.6991	14.2664	0	25.9654	2	Deep intronic	ENSMUSG00000061911.16	Myt1l	Genic
chr12	29857919	29857939	chr12-398	46.8	+	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000061911.16	Myt1l	Genic
chr12	29929126	29929146	chr12-176	93.6	+	23.3981	19.9729	0	43.371	2	Deep intronic	ENSMUSG00000061911.16	Myt1l	Genic
chr12	29971054	29971074	chr12-94	140.4	+	23.3981	2.8533	51.9659	78.2172	3	3'UTR	ENSMUSG00000061911.16	Myt1l	Genic
chr12	29972962	29972982	chr12-117	93.6	+	11.6991	19.9729	25.9829	57.6549	3	3'UTR	ENSMUSG00000061911.16	Myt1l	Genic
chr12	33759614	33759634	chr12-403	46.8	-	11.6991	2.8533	5.1966	19.7489	3	Alu			TE
chr12	34520785	34520805	chr12-404	46.8	-	0	2.8533	10.3932	13.2464	2	First intron	ENSMUSG00000004698.12	Hdac9	Genic
chr12	35197051	35197071	chr12-261	62.4	+	23.3981	5.7065	10.3932	39.4978	3	3'UTR	ENSMUSG00000020590.17	Snx13	Genic
chr12	36630094	36630114	chr12-407	62.4	+	23.3981	5.7065	0	29.1046	2	Deep intronic	ENSMUSG00000043153.7	Crppa	Genic
chr12	37619188	37619208	chr12-408	46.8	-	0	0	15.5898	15.5898	1	Satellite/LC			TE
chr12	38031766	38031786	chr12-409	62.4	+	23.3981	2.8533	5.1966	31.448	3	5'UTR	ENSMUSG00000036095.12	Dgkb	Genic
chr12	38680849	38680869	chr12-177	93.6	+	23.3981	11.4131	0	34.8112	2	3'UTR	ENSMUSG00000036095.12	Dgkb	Genic
chr12	38682203	38682223	chr12-179	93.6	+	35.0972	8.5598	5.1966	48.8536	3	3'UTR	ENSMUSG00000036095.12	Dgkb	Genic
chr12	39350123	39350143	chr12-411	46.8	+	0	0	15.5898	15.5898	1	Alu			TE
chr12	40497874	40497894	chr12-264	62.4	+	0	2.8533	15.5898	18.443	2	First intron	ENSMUSG00000035954.11	Dock4	Genic
chr12	40815184	40815204	chr12-265	62.4	+	0	0	20.7863	20.7863	1	Satellite/LC	ENSMUSG00000035954.11	Dock4	TE
chr12	40828749	40828769	chr12-414	46.8	-	0	0	15.5898	15.5898	1	Deep intronic			Genic
chr12	40885323	40885343	chr12-415	46.8	+	11.6991	2.8533	5.1966	19.7489	3	Deep intronic	ENSMUSG00000035954.11	Dock4	Genic
chr12	40896711	40896731	chr12-180	78	+	0	0	25.9829	25.9829	1	3'UTR	ENSMUSG00000035954.11	Dock4	Genic
chr12	44359409	44359429	chr12-417	78	+	23.3981	2.8533	10.3932	36.6445	3	3'UTR	ENSMUSG00000036257.16	Pnpla8	Genic
chr12	44615042	44615062	chr12-418	46.8	+	0	8.5598	5.1966	13.7564	2	Proximal intronic	ENSMUSG00000020598.17	Nrcam	Genic
chr12	44645058	44645078	chr12-419	62.4	+	11.6991	2.8533	15.5898	30.1421	3	Proximal intronic	ENSMUSG00000020598.17	Nrcam	Genic
chr12	44645677	44645697	chr12-181	78	+	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000020598.17	Nrcam	Genic
chr12	44646823	44646843	chr12-421	46.8	+	0	0	15.5898	15.5898	1	3'UTR	ENSMUSG00000020598.17	Nrcam	Genic
chr12	46744848	46744868	chr12-82	140.4	-	11.6991	2.8533	67.5556	82.1079	3	3'UTR	ENSMUSG00000021047.8	Nova1	Genic
chr12	46745345	46745365	chr12-95	155.9	-	11.6991	8.5598	31.1795	51.4384	3	3'UTR	ENSMUSG00000021047.8	Nova1	Genic
chr12	46746400	46746420	chr12-118	124.8	-	0	2.8533	46.7693	49.6225	2	3'UTR	ENSMUSG00000021047.8	Nova1	Genic
chr12	50545582	50545602	chr12-426	46.8	+	0	0	15.5898	15.5898	1	LTR/ERV			TE
chr12	51655600	51655620	chr12-183	93.6	-	35.0972	2.8533	25.9829	63.9334	3	3'UTR-distal			Genic
chr12	51680887	51680907	chr12-267	109.2	-	23.3981	5.7065	20.7863	49.891	3	Deep intronic	ENSMUSG00000020954.17	Strn3	Genic
chr12	51688334	51688354	chr12-268	62.4	-	11.6991	8.5598	0	20.2589	2	Deep intronic	ENSMUSG00000020954.17	Strn3	Genic
chr12	51690005	51690025	chr12-56	249.5	-	46.7962	34.2392	5.1966	86.232	3	Deep intronic	ENSMUSG00000020954.17	Strn3	Genic
chr12	51690249	51690269	chr12-96	202.7	-	58.4953	28.5327	10.3932	97.4211	3	Deep intronic	ENSMUSG00000020954.17	Strn3	Genic
chr12	51778256	51778276	chr12-186	124.8	+	0	28.5327	5.1966	33.7293	2	Deep intronic	ENSMUSG00000020955.10	Ap4s1	Genic
chr12	51778401	51778421	chr12-187	78	+	11.6991	22.8262	5.1966	39.7218	3	Deep intronic	ENSMUSG00000020955.10	Ap4s1	Genic
chr12	51778883	51778903	chr12-97	124.8	+	0	25.6794	5.1966	30.876	2	Deep intronic	ENSMUSG00000020955.10	Ap4s1	Genic
chr12	51779069	51779089	chr12-188	140.4	+	11.6991	22.8262	5.1966	39.7218	3	Deep intronic	ENSMUSG00000020955.10	Ap4s1	Genic
chr12	51958614	51958634	chr12-435	62.4	-	0	5.7065	10.3932	16.0997	2	Deep intronic	ENSMUSG00000035181.7	Heatr5a	Genic
chr12	52582461	52582481	chr12-436	46.8	+	35.0972	0	0	35.0972	1	LINE	ENSMUSG00000035133.10	Arhgap5	TE
chr12	52583166	52583186	chr12-119	140.4	+	23.3981	17.1196	5.1966	45.7143	3	Other SINE	ENSMUSG00000035133.10	Arhgap5	TE
chr12	52585322	52585342	chr12-437	46.8	+	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000035133.10	Arhgap5	Genic
chr12	53093545	53093565	chr12-441	78	-	0	0	25.9829	25.9829	1	Other exon	ENSMUSG00000119139.1	n-R5s58	Genic
chr12	53195342	53195362	chr12-138	171.5	+	35.0972	0	62.359	97.4562	2	3'UTR	ENSMUSG00000061603.9	Akap6	Genic
chr12	53195495	53195515	chr12-41	218.3	+	11.6991	25.6794	31.1795	68.558	3	3'UTR	ENSMUSG00000061603.9	Akap6	Genic
chr12	54181931	54181951	chr12-274	93.6	+	0	8.5598	15.5898	24.1496	2	Deep intronic			Genic
chr12	54182290	54182310	chr12-446	78	+	23.3981	5.7065	10.3932	39.4978	3	Deep intronic			Genic
chr12	54743606	54743626	chr12-190	109.2	+	11.6991	11.4131	25.9829	49.0951	3	Other exon	ENSMUSG00000119895.1	Gm22513	Genic
chr12	54760999	54761019	chr12-447	78	+	11.6991	5.7065	10.3932	27.7988	3	Deep intronic			Genic
chr12	54906078	54906098	chr12-448	46.8	-	0	8.5598	0	8.5598	1	3'UTR	ENSMUSG00000062929.9	Cfl2	Genic
chr12	55651145	55651165	chr12-83	155.9	-	0	17.1196	20.7863	37.906	2	First intron	ENSMUSG00000021027.19	Ralgapa1	Genic
chr12	55657524	55657544	chr12-449	62.4	-	35.0972	2.8533	0	37.9504	2	First intron	ENSMUSG00000021027.19	Ralgapa1	Genic
chr12	59005606	59005626	chr12-451	46.8	-	0	5.7065	5.1966	10.9031	2	3'UTR	ENSMUSG00000020986.14	Sec23a	Genic
chr12	59087162	59087182	chr12-191	93.6	+	0	2.8533	25.9829	28.8362	2	Other exon	ENSMUSG00000065232.3	Gm22973	Genic
chr12	59087214	59087234	chr12-276	62.4	+	23.3981	0	10.3932	33.7913	2	Other exon	ENSMUSG00000065232.3	Gm22973	Genic
chr12	59253133	59253153	chr12-452	62.4	-	0	2.8533	15.5898	18.443	2	First intron	ENSMUSG00000035329.8	Fbxo33	Genic
chr12	61643166	61643186	chr12-277	62.4	+	11.6991	5.7065	15.5898	32.9954	3	First intron	ENSMUSG00000035653.17	Lrfn5	Genic
chr12	61731779	61731799	chr12-278	93.6	+	11.6991	8.5598	10.3932	30.652	3	Deep intronic	ENSMUSG00000035653.17	Lrfn5	Genic
chr12	61753215	61753235	chr12-192	78	+	11.6991	11.4131	5.1966	28.3087	3	LTR/ERV	ENSMUSG00000035653.17	Lrfn5	TE
chr12	65069285	65069305	chr12-279	62.4	+	11.6991	2.8533	10.3932	24.9455	3	3'UTR	ENSMUSG00000035614.12	Togaram1	Genic
chr12	66121519	66121539	chr12-457	78	-	0	0	25.9829	25.9829	1	Satellite/LC			TE
chr12	66721207	66721227	chr12-458	46.8	-	0	2.8533	10.3932	13.2464	2	LTR/ERV	ENSMUSG00000034912.19	Mdga2	TE
chr12	66761243	66761263	chr12-280	62.4	-	11.6991	8.5598	20.7863	41.0452	3	Deep intronic	ENSMUSG00000034912.19	Mdga2	Genic
chr12	67112321	67112341	chr12-281	62.4	-	11.6991	0	25.9829	37.682	2	First intron	ENSMUSG00000034912.19	Mdga2	Genic
chr12	67115301	67115321	chr12-461	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000034912.19	Mdga2	Genic
chr12	67164635	67164655	chr12-282	78	-	0	8.5598	10.3932	18.953	2	LINE	ENSMUSG00000034912.19	Mdga2	TE
chr12	67210653	67210673	chr12-140	93.6	-	0	19.9729	5.1966	25.1695	2	First intron	ENSMUSG00000034912.19	Mdga2	Genic
chr12	67216857	67216877	chr12-23	343.1	-	46.7962	51.3589	83.1454	181.3004	3	First intron	ENSMUSG00000034912.19	Mdga2	Genic
chr12	67216995	67217015	chr12-71	265.1	-	0	37.0925	41.5727	78.6652	2	Satellite/LC	ENSMUSG00000034912.19	Mdga2	TE
chr12	67220813	67220833	chr12-194	78	-	11.6991	5.7065	15.5898	32.9954	3	First intron	ENSMUSG00000034912.19	Mdga2	Genic
chr12	67255535	67255555	chr12-284	62.4	-	11.6991	2.8533	10.3932	24.9455	3	First intron	ENSMUSG00000034912.19	Mdga2	Genic
chr12	67258077	67258097	chr12-141	93.6	-	23.3981	17.1196	0	40.5177	2	First intron	ENSMUSG00000034912.19	Mdga2	Genic
chr12	67258253	67258273	chr12-195	78	-	11.6991	25.6794	0	37.3785	2	Satellite/LC	ENSMUSG00000034912.19	Mdga2	TE
chr12	69323744	69323764	chr12-470	46.8	+	0	0	15.5898	15.5898	1	Deep intronic	ENSMUSG00000051890.14	Klhdc1	Genic
chr12	69704955	69704975	chr12-475	46.8	-	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000034801.14	Sos2	Genic
chr12	69830699	69830719	chr12-288	62.4	-	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000020990.6	Cdkl1	Genic
chr12	70010484	70010504	chr12-196	93.6	+	58.4953	11.4131	0	69.9083	2	3'UTR	ENSMUSG00000021066.10	Atl1	Genic
chr12	70075651	70075671	chr12-289	78	-	23.3981	5.7065	10.3932	39.4978	3	Deep intronic	ENSMUSG00000021068.18	Nin	Genic
chr12	70076277	70076297	chr12-64	171.5	-	58.4953	14.2664	15.5898	88.3514	3	Deep intronic	ENSMUSG00000021068.18	Nin	Genic
chr12	70107528	70107548	chr12-478	78	-	0	14.2664	0	14.2664	1	Deep intronic	ENSMUSG00000021068.18	Nin	Genic
chr12	70300866	70300886	chr12-479	62.4	-	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000021071.18	Trim9	Genic
chr12	70310197	70310217	chr12-291	62.4	-	11.6991	8.5598	0	20.2589	2	Deep intronic	ENSMUSG00000021071.18	Trim9	Genic
chr12	71008860	71008880	chr12-480	78	+	23.3981	2.8533	15.5898	41.8411	3	3'UTR	ENSMUSG00000021076.7	Actr10	Genic
chr12	71009218	71009238	chr12-481	93.6	+	0	2.8533	25.9829	28.8362	2	3'UTR	ENSMUSG00000021076.7	Actr10	Genic
chr12	71042061	71042081	chr12-292	62.4	+	11.6991	2.8533	10.3932	24.9455	3	3'UTR	ENSMUSG00000060073.10	Psma3	Genic
chr12	71900502	71900522	chr12-482	46.8	+	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000034574.11	Daam1	TE
chr12	72258553	72258573	chr12-13	483.4	-	46.7962	39.9458	114.3249	201.0669	3	3'UTR	ENSMUSG00000021087.19	Rtn1	Genic
chr12	72258726	72258746	chr12-29	358.7	-	58.4953	34.2392	57.1624	149.897	3	3'UTR	ENSMUSG00000021087.19	Rtn1	Genic
chr12	72258815	72258835	chr12-30	265.1	-	23.3981	71.3317	25.9829	120.7128	3	3'UTR	ENSMUSG00000021087.19	Rtn1	Genic
chr12	72259060	72259080	chr12-6	717.4	-	128.6896	88.4514	187.0771	404.218	3	3'UTR	ENSMUSG00000021087.19	Rtn1	Genic
chr12	72838579	72838599	chr12-483	46.8	+	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000021096.12	Ppm1a	Genic
chr12	72841781	72841801	chr12-294	78	+	0	11.4131	5.1966	16.6097	2	3'UTR	ENSMUSG00000021096.12	Ppm1a	Genic
chr12	73295334	73295354	chr12-295	62.4	+	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000021103.13	Mnat1	Genic
chr12	73609875	73609895	chr12-485	46.8	-	11.6991	0	10.3932	22.0922	2	LTR/ERV			TE
chr12	74251203	74251223	chr12-486	46.8	+	35.0972	0	0	35.0972	1	LINE	ENSMUSG00000044912.12	Syt16	TE
chr12	74315166	74315186	chr12-487	62.4	+	0	0	20.7863	20.7863	1	3'UTR	ENSMUSG00000044912.12	Syt16	Genic
chr12	74944129	74944149	chr12-296	62.4	-	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000034402.4	Kcnh5	Genic
chr12	75761512	75761532	chr12-490	46.8	-	0	5.7065	5.1966	10.9031	2	3'UTR	ENSMUSG00000021054.7	Sgpp1	Genic
chr12	76467223	76467243	chr12-297	93.6	-	11.6991	0	36.3761	48.0752	2	Other exon	ENSMUSG00000077791.4	Gm25563	Genic
chr12	76996478	76996498	chr12-491	62.4	-	23.3981	5.7065	0	29.1046	2	Deep intronic	ENSMUSG00000059436.14	Max	Genic
chr12	76997568	76997588	chr12-197	93.6	-	0	17.1196	0	17.1196	1	Satellite/LC	ENSMUSG00000059436.14	Max	TE
chr12	78397686	78397706	chr12-98	155.9	+	0	19.9729	31.1795	51.1524	2	Deep intronic	ENSMUSG00000047454.13	Gphn	Genic
chr12	78485719	78485739	chr12-492	46.8	+	0	2.8533	10.3932	13.2464	2	Satellite/LC	ENSMUSG00000047454.13	Gphn	TE
chr12	78551615	78551635	chr12-493	46.8	+	11.6991	8.5598	5.1966	25.4554	3	Proximal intronic	ENSMUSG00000047454.13	Gphn	Genic
chr12	78605489	78605509	chr12-494	46.8	+	0	8.5598	5.1966	13.7564	2	Deep intronic	ENSMUSG00000047454.13	Gphn	Genic
chr12	78621032	78621052	chr12-495	46.8	+	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000047454.13	Gphn	Genic
chr12	78671536	78671556	chr12-496	46.8	+	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000047454.13	Gphn	Genic
chr12	80417438	80417458	chr12-497	46.8	-	0	0	15.5898	15.5898	1	First intron	ENSMUSG00000049106.8	Dcaf5	Genic
chr12	80427598	80427618	chr12-300	78	-	0	14.2664	0	14.2664	1	Deep intronic	ENSMUSG00000049106.8	Dcaf5	Genic
chr12	80452355	80452375	chr12-301	78	-	0	0	25.9829	25.9829	1	Satellite/LC	ENSMUSG00000049106.8	Dcaf5	TE
chr12	80453670	80453690	chr12-199	62.4	-	46.7962	5.7065	0	52.5028	2	Other SINE	ENSMUSG00000049106.8	Dcaf5	TE
chr12	80488247	80488267	chr12-302	62.4	-	0	5.7065	10.3932	16.0997	2	Deep intronic			Genic
chr12	81518491	81518511	chr12-499	46.8	-	23.3981	2.8533	0	26.2514	2	3'UTR	ENSMUSG00000021139.18	S2bpcox16	Genic
chr12	81765956	81765976	chr12-501	46.8	-	0	5.7065	5.1966	10.9031	2	3'UTR-distal	ENSMUSG00000113184.2	Gm49654	Genic
chr12	81773097	81773117	chr12-42	249.5	-	35.0972	39.9458	10.3932	85.4361	3	Deep intronic	ENSMUSG00000042724.9	Map3k9	Genic
chr12	81980854	81980874	chr12-502	78	+	23.3981	0	15.5898	38.9879	2	First intron	ENSMUSG00000021140.10	Pcnx1	Genic
chr12	82430516	82430536	chr12-503	62.4	+	0	8.5598	10.3932	18.953	2	Deep intronic	ENSMUSG00000042700.17	Sipa1l1	Genic
chr12	82473690	82473710	chr12-504	46.8	+	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000042700.17	Sipa1l1	Genic
chr12	82792503	82792523	chr12-507	46.8	+	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000021219.17	Rgs6	Genic
chr12	83304872	83304892	chr12-508	62.4	-	0	0	20.7863	20.7863	1	Other SINE	ENSMUSG00000021221.17	Dpf3	TE
chr12	83314552	83314572	chr12-303	78	-	0	14.2664	0	14.2664	1	Other SINE	ENSMUSG00000021221.17	Dpf3	TE
chr12	83708258	83708278	chr12-512	62.4	+	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000010608.16	Rbm25	Genic
chr12	83746627	83746647	chr12-514	62.4	+	11.6991	0	15.5898	27.2888	2	Proximal intronic	ENSMUSG00000019969.15	Psen1	Genic
chr12	83962608	83962628	chr12-515	62.4	-	0	5.7065	10.3932	16.0997	2	First intron	ENSMUSG00000021224.16	Numb	Genic
chr12	85070386	85070406	chr12-517	46.8	+	11.6991	5.7065	0	17.4056	2	Alu	ENSMUSG00000021244.16	Ylpm1	TE
chr12	85115604	85115624	chr12-518	62.4	+	0	0	20.7863	20.7863	1	Other SINE	ENSMUSG00000021244.16	Ylpm1	TE
chr12	85163470	85163490	chr12-200	78	+	23.3981	17.1196	5.1966	45.7143	3	First intron	ENSMUSG00000004789.11	Dlst	Genic
chr12	85319247	85319267	chr12-519	46.8	-	11.6991	5.7065	0	17.4056	2	3'UTR	ENSMUSG00000008822.16	Acyp1	Genic
chr12	85655488	85655508	chr12-520	46.8	+	0	5.7065	5.1966	10.9031	2	Deep intronic	ENSMUSG00000034271.17	Jdp2	Genic
chr12	85880542	85880562	chr12-521	62.4	+	0	8.5598	5.1966	13.7564	2	Other SINE	ENSMUSG00000012609.20	Ttll5	TE
chr12	86927707	86927727	chr12-201	78	-	0	11.4131	5.1966	16.6097	2	3'UTR	ENSMUSG00000034168.8	Irf2bpl	Genic
chr12	88846123	88846143	chr12-145	93.6	+	23.3981	11.4131	25.9829	60.7941	3	First intron	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	88894363	88894383	chr12-526	62.4	+	0	0	20.7863	20.7863	1	First intron	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	88897257	88897277	chr12-528	46.8	+	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	88920579	88920599	chr12-529	46.8	+	35.0972	0	10.3932	45.4903	2	First intron	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89085520	89085540	chr12-530	46.8	+	0	2.8533	10.3932	13.2464	2	First intron	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89158775	89158795	chr12-146	155.9	+	35.0972	19.9729	0	55.07	2	Satellite/LC	ENSMUSG00000066392.13	Nrxn3	TE
chr12	89331222	89331242	chr12-304	62.4	+	11.6991	5.7065	5.1966	22.6022	3	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89570918	89570938	chr12-202	78	+	0	2.8533	20.7863	23.6396	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89575919	89575939	chr12-203	78	+	0	5.7065	15.5898	21.2963	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89601891	89601911	chr12-147	93.6	+	58.4953	2.8533	0	61.3485	2	Satellite/LC	ENSMUSG00000066392.13	Nrxn3	TE
chr12	89603398	89603418	chr12-532	46.8	+	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89638171	89638191	chr12-148	78	+	0	8.5598	20.7863	29.3462	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89671814	89671834	chr12-204	78	+	0	5.7065	15.5898	21.2963	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89691777	89691797	chr12-534	62.4	+	0	5.7065	10.3932	16.0997	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	89724820	89724840	chr12-536	46.8	+	0	8.5598	0	8.5598	1	Other SINE	ENSMUSG00000066392.13	Nrxn3	TE
chr12	89747641	89747661	chr12-306	93.6	+	0	8.5598	15.5898	24.1496	2	LTR/ERV	ENSMUSG00000066392.13	Nrxn3	TE
chr12	89815880	89815900	chr12-538	62.4	+	35.0972	5.7065	0	40.8037	2	First intron	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90019951	90019971	chr12-308	62.4	+	0	5.7065	10.3932	16.0997	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90086234	90086254	chr12-309	62.4	+	0	11.4131	0	11.4131	1	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90166271	90166291	chr12-205	78	+	11.6991	5.7065	10.3932	27.7988	3	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90166619	90166639	chr12-310	78	+	11.6991	5.7065	10.3932	27.7988	3	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90186510	90186530	chr12-541	46.8	+	0	5.7065	5.1966	10.9031	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90256196	90256216	chr12-206	93.6	+	23.3981	5.7065	10.3932	39.4978	3	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90256981	90257001	chr12-121	109.2	+	0	17.1196	5.1966	22.3162	2	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90299616	90299636	chr12-312	62.4	+	0	8.5598	15.5898	24.1496	2	3'UTR	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90300211	90300231	chr12-544	62.4	+	11.6991	0	15.5898	27.2888	2	3'UTR	ENSMUSG00000066392.13	Nrxn3	Genic
chr12	90768431	90768451	chr12-545	62.4	+	0	2.8533	15.5898	18.443	2	Deep intronic	ENSMUSG00000064548.3	n-R5s65	Genic
chr12	90923633	90923653	chr12-546	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000097071.4	4930544I03Rik	Genic
chr12	91550452	91550472	chr12-547	46.8	-	11.6991	5.7065	0	17.4056	2	Deep intronic	ENSMUSG00000020962.15	Gtf2a1	Genic
chr12	91844504	91844524	chr12-548	46.8	-	0	8.5598	0	8.5598	1	Satellite/LC			TE
chr12	98466515	98466535	chr12-550	46.8	-	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000033854.11	Kcnk10	Genic
chr12	98521186	98521206	chr12-99	140.4	-	23.3981	11.4131	20.7863	55.5975	3	LINE	ENSMUSG00000033854.11	Kcnk10	TE
chr12	98521396	98521416	chr12-100	218.3	-	0	14.2664	72.7522	87.0186	2	LTR/ERV	ENSMUSG00000033854.11	Kcnk10	TE
chr12	98529498	98529518	chr12-552	46.8	-	11.6991	0	10.3932	22.0922	2	First intron	ENSMUSG00000033854.11	Kcnk10	Genic
chr12	98844009	98844029	chr12-209	78	-	0	5.7065	15.5898	21.2963	2	LINE	ENSMUSG00000051166.11	Eml5	TE
chr12	98865015	98865035	chr12-554	46.8	-	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000051166.11	Eml5	Genic
chr12	99317502	99317522	chr12-210	78	-	0	11.4131	10.3932	21.8063	2	Other SINE	ENSMUSG00000033713.13	Foxn3	TE
chr12	99611324	99611344	chr12-57	810.9	+	11.6991	71.3317	135.1112	218.142	3	First intron	ENSMUSG00000113136.3	Gm19951	Genic
chr12	99611752	99611772	chr12-211	187.1	+	0	34.2392	20.7863	55.0256	2	First intron	ENSMUSG00000113136.3	Gm19951	Genic
chr12	99611862	99611882	chr12-101	171.5	+	0	8.5598	46.7693	55.3291	2	First intron	ENSMUSG00000113136.3	Gm19951	Genic
chr12	99883925	99883945	chr12-555	46.8	+	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000021177.17	Tdp1	TE
chr12	100172794	100172814	chr12-27	421.1	+	70.1943	68.4785	46.7693	185.4421	3	3'UTR	ENSMUSG00000001175.17	Calm1	Genic
chr12	100173014	100173034	chr12-18	1294.4	+	58.4953	119.8373	540.4449	718.7775	3	3'UTR	ENSMUSG00000001175.17	Calm1	Genic
chr12	100173544	100173564	chr12-43	296.3	+	35.0972	11.4131	62.359	108.8693	3	3'UTR	ENSMUSG00000001175.17	Calm1	Genic
chr12	100174480	100174500	chr12-50	280.7	+	0	25.6794	51.9659	77.6453	2	3'UTR	ENSMUSG00000001175.17	Calm1	Genic
chr12	100175475	100175495	chr12-33	452.3	+	70.1943	105.571	171.4873	347.2526	3	3'UTR	ENSMUSG00000001175.17	Calm1	Genic
chr12	100176018	100176038	chr12-72	155.9	+	0	19.9729	36.3761	56.349	2	3'UTR	ENSMUSG00000001175.17	Calm1	Genic
chr12	100310015	100310035	chr12-562	46.8	-	0	8.5598	5.1966	13.7564	2	Deep intronic	ENSMUSG00000033530.9	Ttc7b	Genic
chr12	100352402	100352422	chr12-317	93.6	-	11.6991	14.2664	0	25.9654	2	Proximal intronic	ENSMUSG00000033530.9	Ttc7b	Genic
chr12	101011423	101011443	chr12-566	46.8	-	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000041846.16	Ppp4r3a	TE
chr12	101934447	101934467	chr12-149	124.8	-	23.3981	17.1196	0	40.5177	2	CDS	ENSMUSG00000113902.2	Ndufb1	Genic
chr12	101935746	101935766	chr12-215	109.2	-	23.3981	17.1196	0	40.5177	2	CDS	ENSMUSG00000113902.2	Ndufb1	Genic
