chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr17	67937957	67937958	CITS_729[gene=chr17_r_c1358][PH=5][PH0=0.13][P=8.02e-05]	5	-	Alu	ENSG00000304569.1	""	TE
chr17	68019951	68019952	CITS_730[gene=chr17_r_c1382][PH=6][PH0=0.00][P=1.00e-100]	6	-	tRNA*			ncRNA
chr17	68181959	68181960	CITS_731[gene=chr17_r_c1382][PH=5][PH0=0.00][P=1.00e-100]	5	-	LINE			TE
chr17	68200666	68200667	CITS_732[gene=chr17_r_c1382][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic			Genic
chr17	69114553	69114554	CITS_733[gene=chr17_r_c1407][PH=6][PH0=0.43][P=2.50e-03]	6	-	LINE	ENSG00000154262.14		TE
chr17	69249886	69249887	CITS_734[gene=chr17_r_c1481][PH=3][PH0=0.00][P=3.69e-04]	3	-	Proximal intronic	ENSG00000154265.17		Genic
chr17	69249972	69249973	CITS_735[gene=chr17_r_c1481][PH=3][PH0=0.00][P=3.69e-04]	3	-	CDS	ENSG00000154265.17		Genic
chr17	69317100	69317101	CITS_736[gene=chr17_r_c1481][PH=3][PH0=0.00][P=3.69e-04]	3	-	LINE	ENSG00000154265.17		TE
chr17	69320871	69320872	CITS_737[gene=chr17_r_c1481][PH=3][PH0=0.00][P=3.69e-04]	3	-	First intron	ENSG00000154265.17		Genic
chr17	69590373	69590374	CITS_738[gene=chr17_r_c1496][PH=2][PH0=0.00][P=9.96e-03]	2	-	LTR/ERV			TE
chr17	69820309	69820310	CITS_739[gene=chr17_r_c1496][PH=3][PH0=0.00][P=8.35e-07]	3	-	Deep intronic			Genic
chr17	69839547	69839548	CITS_740[gene=chr17_r_c1496][PH=2][PH0=0.00][P=9.96e-03]	2	-	Deep intronic			Genic
chr17	69964177	69964178	CITS_741[gene=chr17_r_c1499][PH=2][PH0=0.00][P=4.84e-03]	2	-	First intron	ENSG00000295979.1	""	Genic
chr17	70278050	70278051	CITS_742[gene=chr17_r_c1546][PH=2][PH0=0.00][P=9.48e-03]	2	-	LINE			TE
chr17	70357770	70357771	CITS_743[gene=chr17_r_c1546][PH=2][PH0=0.00][P=9.48e-03]	2	-	First intron	ENSG00000267109.1	""	Genic
chr17	70568903	70568904	CITS_744[gene=chr17_r_c1558][PH=3][PH0=0.00][P=3.00e-04]	3	-	Alu			TE
chr17	72975284	72975285	CITS_745[gene=chr17_r_c1558][PH=4][PH0=0.00][P=5.50e-08]	4	-	Alu	ENSG00000133195.13		TE
chr17	73218515	73218516	CITS_746[gene=chr17_r_c1558][PH=3][PH0=0.00][P=3.00e-04]	3	-	First intron	ENSG00000133193.14		Genic
chr17	73223166	73223167	CITS_747[gene=chr17_r_c1558][PH=3][PH0=0.00][P=3.00e-04]	3	-	Alu	ENSG00000133193.14		TE
chr17	74408253	74408254	CITS_748[gene=chr17_r_c1572][PH=3][PH0=0.00][P=9.54e-07]	3	-	Alu			TE
chr17	75034471	75034472	CITS_749[gene=chr17_r_c1590][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR-distal			Genic
chr17	75116477	75116478	CITS_750[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	Alu			TE
chr17	75141917	75141918	CITS_751[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	Alu	ENSG00000189159.17		TE
chr17	75142406	75142407	CITS_752[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	Alu	ENSG00000189159.17		TE
chr17	75143682	75143683	CITS_753[gene=chr17_r_c1590][PH=6][PH0=0.00][P=1.00e-100]	6	-	Alu	ENSG00000189159.17		TE
chr17	75144012	75144013	CITS_754[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	Alu	ENSG00000189159.17		TE
chr17	75165155	75165156	CITS_755[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	3'UTR-distal			Genic
chr17	75166179	75166180	CITS_756[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	3'UTR	ENSG00000188612.13		Genic
chr17	75176895	75176896	CITS_757[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	First intron	ENSG00000188612.13		Genic
chr17	75180812	75180813	CITS_758[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	First intron	ENSG00000188612.13		Genic
chr17	75249608	75249609	CITS_759[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	First intron	ENSG00000125447.19		Genic
chr17	75298489	75298490	CITS_760[gene=chr17_r_c1590][PH=4][PH0=0.00][P=2.15e-06]	4	-	Alu			TE
chr17	75377460	75377461	CITS_761[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	Alu	ENSG00000177885.16		TE
chr17	75889701	75889702	CITS_762[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	3'UTR	ENSG00000141569.13		Genic
chr17	75938707	75938708	CITS_763[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	3'UTR-distal	ENSG00000188878.21		Genic
chr17	75938966	75938967	CITS_764[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	3'UTR-distal	ENSG00000188878.21		Genic
chr17	75965680	75965681	CITS_765[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	Alu	ENSG00000161533.13		TE
chr17	76444820	76444821	CITS_766[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	First intron	ENSG00000175931.14		Genic
chr17	76690558	76690559	CITS_767[gene=chr17_r_c1590][PH=4][PH0=0.00][P=2.15e-06]	4	-	Alu	ENSG00000182534.14	MXRA7	TE
chr17	76734870	76734871	CITS_768[gene=chr17_r_c1590][PH=3][PH0=0.00][P=4.17e-03]	3	-	3'UTR	ENSG00000161547.18		Genic
chr17	76735555	76735556	CITS_769[gene=chr17_r_c1590][PH=4][PH0=0.00][P=2.15e-06]	4	-	3'UTR	ENSG00000161547.18		Genic
chr17	78675634	78675635	CITS_770[gene=chr17_r_c1595][PH=3][PH0=0.00][P=2.25e-04]	3	-	3'UTR	ENSG00000108669.19		Genic
chr17	78781180	78781181	CITS_771[gene=chr17_r_c1595][PH=3][PH0=0.00][P=2.25e-04]	3	-	Alu	ENSG00000108669.19		TE
chr17	78837808	78837809	CITS_772[gene=chr17_r_c1595][PH=3][PH0=0.00][P=2.25e-04]	3	-	Deep intronic	ENSG00000055483.21		Genic
chr17	78994774	78994775	CITS_773[gene=chr17_r_c1595][PH=3][PH0=0.00][P=2.25e-04]	3	-	Alu	ENSG00000171302.18		TE
chr17	79960599	79960600	CITS_774[gene=chr17_r_c1601][PH=3][PH0=0.00][P=4.81e-05]	3	-	Alu	ENSG00000167291.17		TE
chr17	80136571	80136572	CITS_775[gene=chr17_r_c1601][PH=3][PH0=0.00][P=4.81e-05]	3	-	Deep intronic	ENSG00000141543.13		Genic
chr17	80467717	80467718	CITS_776[gene=chr17_r_c1622][PH=3][PH0=0.00][P=3.81e-05]	3	-	3'UTR	ENSG00000171246.7	NPTX1	Genic
chr17	80691015	80691016	CITS_777[gene=chr17_r_c1629][PH=2][PH0=0.00][P=6.13e-03]	2	-	Alu			TE
chr17	80747060	80747061	CITS_778[gene=chr17_r_c1629][PH=3][PH0=0.00][P=5.26e-07]	3	-	Alu			TE
chr17	81227391	81227392	CITS_779[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	3'UTR-distal			Genic
chr17	81572777	81572778	CITS_780[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	Deep intronic	ENSG00000182446.15	NPLOC4	Genic
chr17	81588373	81588374	CITS_781[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	Deep intronic	ENSG00000182446.15	NPLOC4	Genic
chr17	81590945	81590946	CITS_782[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	Deep intronic	ENSG00000182446.15	NPLOC4	Genic
chr17	81594431	81594432	CITS_783[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	Deep intronic	ENSG00000182446.15	NPLOC4	Genic
chr17	81609650	81609651	CITS_784[gene=chr17_r_c1638][PH=4][PH0=0.00][P=7.57e-07]	4	-	Deep intronic	ENSG00000182446.15	NPLOC4	Genic
chr17	81623976	81623977	CITS_785[gene=chr17_r_c1638][PH=4][PH0=0.00][P=7.57e-07]	4	-	LINE	ENSG00000182446.15	NPLOC4	TE
chr17	81649055	81649056	CITS_786[gene=chr17_r_c1638][PH=68][PH0=0.00][P=1.00e-100]	68	-	3'UTR-distal			Genic
chr17	81687249	81687250	CITS_787[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	Deep intronic			Genic
chr17	81882849	81882850	CITS_788[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	3'UTR-distal			Genic
chr17	81882895	81882896	CITS_789[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	3'UTR-distal			Genic
chr17	81883031	81883032	CITS_790[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	3'UTR-distal			Genic
chr17	82110242	82110243	CITS_791[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	Alu	ENSG00000176155.22		TE
chr17	82121553	82121554	CITS_792[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	Deep intronic	ENSG00000176155.22		Genic
chr17	82262341	82262342	CITS_793[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	Other SINE	ENSG00000141551.16		TE
chr17	82634556	82634557	CITS_794[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	LINE	ENSG00000141580.17		TE
chr17	82645003	82645004	CITS_795[gene=chr17_r_c1638][PH=3][PH0=0.00][P=1.91e-03]	3	-	3'UTR-distal	ENSG00000141580.17		Genic
chr18	183551	183552	CITS_1[gene=chr18_f_c35][PH=3][PH0=0.00][P=2.66e-04]	3	+	LINE	ENSG00000101557.16		TE
chr18	1691854	1691855	CITS_2[gene=chr18_f_c98][PH=66][PH0=0.00][P=1.00e-100]	66	+	LTR/ERV	ENSG00000266602.3	""	TE
chr18	2594067	2594068	CITS_3[gene=chr18_f_c139][PH=3][PH0=0.00][P=5.88e-04]	3	+	Alu	ENSG00000080986.14		TE
chr18	2730037	2730038	CITS_4[gene=chr18_f_c139][PH=3][PH0=0.00][P=5.88e-04]	3	+	Deep intronic	ENSG00000101596.18		Genic
chr18	3075144	3075145	CITS_5[gene=chr18_f_c224][PH=4][PH0=0.00][P=2.09e-09]	4	+	Deep intronic			Genic
chr18	3433249	3433250	CITS_7[gene=chr18_f_c224][PH=3][PH0=0.00][P=1.69e-05]	3	+	Alu	ENSG00000177426.23		TE
chr18	3843868	3843869	CITS_8[gene=chr18_f_c250][PH=2][PH0=0.00][P=5.91e-03]	2	+	Deep intronic			Genic
chr18	4030001	4030002	CITS_9[gene=chr18_f_c257][PH=2][PH0=0.00][P=1.00e-02]	2	+	LINE			TE
chr18	4399005	4399006	CITS_10[gene=chr18_f_c265][PH=3][PH0=0.00][P=7.45e-06]	3	+	Alu			TE
chr18	4516144	4516145	CITS_11[gene=chr18_f_c265][PH=60][PH0=0.00][P=1.00e-100]	60	+	LTR/ERV			TE
chr18	6186208	6186209	CITS_12[gene=chr18_f_c296][PH=9][PH0=0.00][P=1.00e-100]	9	+	Alu			TE
chr18	6433279	6433280	CITS_13[gene=chr18_f_c317][PH=3][PH0=0.00][P=2.93e-05]	3	+	Alu	ENSG00000265944.2	LINC01387	TE
chr18	6709494	6709495	CITS_14[gene=chr18_f_c317][PH=4][PH0=0.00][P=3.15e-09]	4	+	Alu			TE
chr18	7213373	7213374	CITS_15[gene=chr18_f_c317][PH=3][PH0=0.00][P=2.93e-05]	3	+	Alu			TE
chr18	8550639	8550640	CITS_16[gene=chr18_f_c397][PH=3][PH0=0.00][P=4.88e-06]	3	+	Alu			TE
chr18	8598171	8598172	CITS_17[gene=chr18_f_c400][PH=3][PH0=0.00][P=4.01e-04]	3	+	Intergenic			Intergenic
chr18	9082157	9082158	CITS_18[gene=chr18_f_c408][PH=3][PH0=0.00][P=2.25e-04]	3	+	Alu	ENSG00000307687.1	""	TE
chr18	9927639	9927640	CITS_19[gene=chr18_f_c722][PH=3][PH0=0.00][P=1.19e-04]	3	+	First intron	ENSG00000101558.15		Genic
chr18	12498422	12498423	CITS_20[gene=chr18_f_c785][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu			TE
chr18	12623802	12623803	CITS_21[gene=chr18_f_c785][PH=3][PH0=0.00][P=6.41e-05]	3	+	Alu			TE
chr18	13489326	13489327	CITS_22[gene=chr18_f_c842][PH=3][PH0=0.00][P=5.81e-04]	3	+	Alu	ENSG00000168675.20		TE
chr18	14195931	14195932	CITS_23[gene=chr18_f_c863][PH=10][PH0=0.00][P=1.00e-100]	10	+	Alu	ENSG00000186481.17	ANKRD20A5P	TE
chr18	14388119	14388120	CITS_24[gene=chr18_f_c863][PH=3][PH0=0.00][P=9.28e-06]	3	+	Alu			TE
chr18	14547024	14547025	CITS_25[gene=chr18_f_c866][PH=2][PH0=0.00][P=1.89e-03]	2	+	Alu			TE
chr18	21132038	21132039	CITS_26[gene=chr18_f_c922][PH=2][PH0=0.00][P=9.70e-03]	2	+	LTR/ERV	ENSG00000308413.1	""	TE
chr18	21297006	21297007	CITS_27[gene=chr18_f_c934][PH=3][PH0=0.00][P=5.66e-03]	3	+	First intron	ENSG00000141449.17		Genic
chr18	21625490	21625491	CITS_28[gene=chr18_f_c934][PH=3][PH0=0.00][P=5.66e-03]	3	+	Alu	ENSG00000167088.12		TE
chr18	21679848	21679849	CITS_29[gene=chr18_f_c934][PH=4][PH0=0.00][P=4.06e-06]	4	+	First intron	ENSG00000265656.1	""	Genic
chr18	21742284	21742285	CITS_30[gene=chr18_f_c934][PH=4][PH0=0.00][P=4.06e-06]	4	+	Satellite/LC	ENSG00000101752.14		TE
chr18	21749976	21749977	CITS_31[gene=chr18_f_c934][PH=3][PH0=0.00][P=5.66e-03]	3	+	LINE	ENSG00000101752.14		TE
chr18	21753495	21753496	CITS_32[gene=chr18_f_c934][PH=4][PH0=0.00][P=4.06e-06]	4	+	First intron	ENSG00000101752.14		Genic
chr18	21780573	21780574	CITS_33[gene=chr18_f_c934][PH=3][PH0=0.00][P=5.66e-03]	3	+	LINE	ENSG00000101752.14		TE
chr18	21806212	21806213	CITS_34[gene=chr18_f_c934][PH=3][PH0=0.00][P=5.66e-03]	3	+	Alu	ENSG00000101752.14		TE
chr18	21806378	21806379	CITS_35[gene=chr18_f_c934][PH=6][PH0=0.00][P=1.00e-100]	6	+	Alu	ENSG00000101752.14		TE
chr18	21806799	21806800	CITS_36[gene=chr18_f_c934][PH=4][PH0=0.00][P=4.06e-06]	4	+	Alu	ENSG00000101752.14		TE
chr18	22184673	22184674	CITS_37[gene=chr18_f_c934][PH=8][PH0=0.00][P=1.00e-100]	8	+	Alu	ENSG00000141448.12		TE
chr18	22227846	22227847	CITS_38[gene=chr18_f_c934][PH=3][PH0=0.00][P=5.66e-03]	3	+	Alu	ENSG00000264825.1	""	TE
chr18	23010065	23010066	CITS_39[gene=chr18_f_c937][PH=3][PH0=0.00][P=1.67e-03]	3	+	LINE	ENSG00000101773.20		TE
chr18	23021647	23021648	CITS_40[gene=chr18_f_c937][PH=3][PH0=0.00][P=1.67e-03]	3	+	First intron	ENSG00000101773.20		Genic
chr18	23455247	23455248	CITS_41[gene=chr18_f_c937][PH=3][PH0=0.00][P=1.67e-03]	3	+	Alu	ENSG00000101782.16		TE
chr18	23481235	23481236	CITS_42[gene=chr18_f_c937][PH=3][PH0=0.00][P=1.67e-03]	3	+	CDS	ENSG00000101782.16		Genic
chr18	24014421	24014422	CITS_43[gene=chr18_f_c937][PH=4][PH0=0.00][P=6.47e-07]	4	+	5'UTR	ENSG00000168234.15		Genic
chr18	24427362	24427363	CITS_44[gene=chr18_f_c937][PH=4][PH0=0.00][P=6.47e-07]	4	+	First intron	ENSG00000154059.12		Genic
chr18	24433506	24433507	CITS_45[gene=chr18_f_c937][PH=3][PH0=0.00][P=1.67e-03]	3	+	Alu	ENSG00000154059.12		TE
chr18	26272473	26272474	CITS_46[gene=chr18_f_c958][PH=3][PH0=0.00][P=3.81e-04]	3	+	Deep intronic	ENSG00000141384.14		Genic
chr18	26298718	26298719	CITS_47[gene=chr18_f_c958][PH=4][PH0=0.00][P=1.08e-07]	4	+	Alu	ENSG00000141384.14		TE
chr18	26313184	26313185	CITS_48[gene=chr18_f_c958][PH=4][PH0=0.00][P=1.08e-07]	4	+	Other SINE	ENSG00000141384.14		TE
chr18	26333558	26333559	CITS_49[gene=chr18_f_c958][PH=3][PH0=0.00][P=3.81e-04]	3	+	Alu	ENSG00000141384.14		TE
chr18	26360380	26360381	CITS_50[gene=chr18_f_c958][PH=3][PH0=0.00][P=3.81e-04]	3	+	Deep intronic	ENSG00000141384.14		Genic
chr18	28899658	28899659	CITS_51[gene=chr18_f_c1003][PH=3][PH0=0.00][P=3.33e-06]	3	+	Alu	ENSG00000306092.1	""	TE
chr18	29004592	29004593	CITS_52[gene=chr18_f_c1003][PH=3][PH0=0.00][P=3.33e-06]	3	+	Intergenic			Intergenic
chr18	29333362	29333363	CITS_53[gene=chr18_f_c1007][PH=2][PH0=0.00][P=4.17e-03]	2	+	LINE			TE
chr18	29463822	29463823	CITS_54[gene=chr18_f_c1028][PH=2][PH0=0.00][P=1.74e-03]	2	+	Alu			TE
chr18	31523763	31523764	CITS_55[gene=chr18_f_c1076][PH=4][PH0=0.00][P=6.26e-09]	4	+	Other SINE	ENSG00000046604.16		TE
chr18	31990366	31990367	CITS_56[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	Deep intronic			Genic
chr18	32076492	32076493	CITS_57[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	Alu	ENSG00000101695.11		TE
chr18	32094097	32094098	CITS_58[gene=chr18_f_c1093][PH=5][PH0=0.00][P=1.00e-15]	5	+	3'UTR-distal	ENSG00000134758.15		Genic
chr18	32095646	32095647	CITS_59[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	3'UTR-distal	ENSG00000134758.15		Genic
chr18	32103100	32103101	CITS_61[gene=chr18_f_c1093][PH=4][PH0=0.00][P=8.25e-07]	4	+	First intron	ENSG00000134758.15		Genic
chr18	32103366	32103367	CITS_62[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	Alu	ENSG00000134758.15		TE
chr18	32103515	32103516	CITS_63[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	First intron	ENSG00000134758.15		Genic
chr18	32107288	32107289	CITS_64[gene=chr18_f_c1093][PH=4][PH0=0.00][P=8.25e-07]	4	+	Alu	ENSG00000134758.15		TE
chr18	32107839	32107840	CITS_65[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	First intron	ENSG00000134758.15		Genic
chr18	32114151	32114152	CITS_66[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	First intron	ENSG00000134758.15		Genic
chr18	32117069	32117070	CITS_67[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	Alu	ENSG00000134758.15		TE
chr18	32117208	32117209	CITS_68[gene=chr18_f_c1093][PH=8][PH0=0.00][P=1.00e-100]	8	+	First intron	ENSG00000134758.15		Genic
chr18	32129310	32129311	CITS_69[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	3'UTR	ENSG00000134758.15		Genic
chr18	32129561	32129562	CITS_70[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	3'UTR	ENSG00000134758.15		Genic
chr18	32129666	32129667	CITS_71[gene=chr18_f_c1093][PH=4][PH0=0.00][P=8.25e-07]	4	+	3'UTR	ENSG00000134758.15		Genic
chr18	32130832	32130833	CITS_72[gene=chr18_f_c1093][PH=3][PH0=0.00][P=1.58e-03]	3	+	3'UTR	ENSG00000134758.15		Genic
chr18	32547143	32547144	CITS_73[gene=chr18_f_c1100][PH=2][PH0=0.00][P=7.24e-03]	2	+	Alu	ENSG00000285095.3	""	TE
chr18	33465578	33465579	CITS_74[gene=chr18_f_c1114][PH=4][PH0=0.00][P=1.67e-09]	4	+	LINE			TE
chr18	34566945	34566946	CITS_75[gene=chr18_f_c1233][PH=3][PH0=0.00][P=1.79e-03]	3	+	First intron	ENSG00000134769.24		Genic
chr18	34636645	34636646	CITS_76[gene=chr18_f_c1233][PH=3][PH0=0.00][P=1.79e-03]	3	+	First intron	ENSG00000134769.24		Genic
chr18	34860144	34860145	CITS_77[gene=chr18_f_c1233][PH=6][PH0=0.00][P=1.00e-100]	6	+	Alu	ENSG00000134769.24		TE
chr18	35702964	35702965	CITS_78[gene=chr18_f_c1233][PH=3][PH0=0.00][P=1.79e-03]	3	+	CDS	ENSG00000141429.15		Genic
chr18	36139283	36139284	CITS_79[gene=chr18_f_c1236][PH=4][PH0=0.00][P=2.34e-06]	4	+	Deep intronic	ENSG00000134759.15		Genic
chr18	36139862	36139863	CITS_80[gene=chr18_f_c1236][PH=3][PH0=0.00][P=4.12e-03]	3	+	Alu	ENSG00000134759.15		TE
chr18	36143717	36143718	CITS_81[gene=chr18_f_c1236][PH=3][PH0=0.00][P=4.12e-03]	3	+	Deep intronic	ENSG00000134759.15		Genic
chr18	36143971	36143972	CITS_82[gene=chr18_f_c1236][PH=3][PH0=0.00][P=4.12e-03]	3	+	Deep intronic	ENSG00000134759.15		Genic
chr18	36156609	36156610	CITS_83[gene=chr18_f_c1236][PH=4][PH0=0.00][P=2.34e-06]	4	+	CDS	ENSG00000134759.15		Genic
chr18	36161992	36161993	CITS_84[gene=chr18_f_c1236][PH=3][PH0=0.00][P=4.12e-03]	3	+	LINE	ENSG00000134759.15		TE
chr18	36166724	36166725	CITS_85[gene=chr18_f_c1236][PH=3][PH0=0.00][P=4.12e-03]	3	+	Deep intronic	ENSG00000134759.15		Genic
chr18	36940582	36940583	CITS_86[gene=chr18_f_c1236][PH=3][PH0=0.00][P=4.12e-03]	3	+	Deep intronic	ENSG00000150477.16		Genic
chr18	37223965	37223966	CITS_87[gene=chr18_f_c1236][PH=3][PH0=0.00][P=4.12e-03]	3	+	3'UTR	ENSG00000150477.16		Genic
chr18	38725622	38725623	CITS_88[gene=chr18_f_c1281][PH=3][PH0=0.00][P=1.17e-06]	3	+	First intron	ENSG00000300676.1	""	Genic
chr18	40586846	40586847	CITS_89[gene=chr18_f_c1339][PH=4][PH0=0.00][P=1.00e-100]	4	+	Intergenic			Intergenic
chr18	41448883	41448884	CITS_90[gene=chr18_f_c1352][PH=13][PH0=0.00][P=1.00e-100]	13	+	Alu	ENSG00000286328.1	""	TE
chr18	42609797	42609798	CITS_91[gene=chr18_f_c1495][PH=8][PH0=0.00][P=1.00e-100]	8	+	Deep intronic	ENSG00000267586.8	LINC00907	Genic
chr18	42748984	42748985	CITS_92[gene=chr18_f_c1504][PH=5][PH0=0.00][P=1.00e-100]	5	+	LINE			TE
chr18	43426242	43426243	CITS_93[gene=chr18_f_c1529][PH=2][PH0=0.00][P=3.22e-03]	2	+	Intergenic			Intergenic
chr18	45981730	45981731	CITS_94[gene=chr18_f_c1631][PH=3][PH0=0.00][P=9.01e-05]	3	+	Alu			TE
chr18	46109790	46109791	CITS_95[gene=chr18_f_c1631][PH=3][PH0=0.00][P=9.01e-05]	3	+	Alu	ENSG00000152240.14		TE
chr18	46178477	46178478	CITS_96[gene=chr18_f_c1631][PH=8][PH0=0.00][P=1.00e-100]	8	+	Alu	ENSG00000152242.12		TE
chr18	46255619	46255620	CITS_97[gene=chr18_f_c1631][PH=3][PH0=0.00][P=9.01e-05]	3	+	Alu	ENSG00000152242.12		TE
chr18	46898320	46898321	CITS_98[gene=chr18_f_c1631][PH=6][PH0=0.00][P=1.00e-100]	6	+	Alu			TE
chr18	48533589	48533590	CITS_99[gene=chr18_f_c1631][PH=3][PH0=0.00][P=9.01e-05]	3	+	Deep intronic			Genic
chr18	48551709	48551710	CITS_100[gene=chr18_f_c1631][PH=3][PH0=0.00][P=9.01e-05]	3	+	First intron	ENSG00000134030.15		Genic
chr18	50967227	50967228	CITS_101[gene=chr18_f_c1860][PH=3][PH0=0.00][P=1.79e-04]	3	+	Alu			TE
chr18	53641290	53641291	CITS_102[gene=chr18_f_c1938][PH=39][PH0=0.00][P=1.00e-100]	39	+	LINE			TE
chr18	53924794	53924795	CITS_103[gene=chr18_f_c1938][PH=6][PH0=0.00][P=1.00e-100]	6	+	LINE			TE
chr18	55465418	55465419	CITS_104[gene=chr18_f_c2004][PH=3][PH0=0.00][P=1.10e-05]	3	+	First intron	ENSG00000267028.1	TCF4-AS1	Genic
chr18	57644255	57644256	CITS_105[gene=chr18_f_c2131][PH=3][PH0=0.00][P=3.57e-04]	3	+	Alu	ENSG00000267040.9	ATP8B1-AS1	TE
chr18	58600669	58600670	CITS_106[gene=chr18_f_c2149][PH=4][PH0=0.00][P=9.15e-09]	4	+	Other exon	ENSG00000252284.1	SNORA108	Genic
chr18	59483843	59483844	CITS_107[gene=chr18_f_c2149][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic			Genic
chr18	60573793	60573794	CITS_108[gene=chr18_f_c2153][PH=3][PH0=0.00][P=8.01e-06]	3	+	LINE			TE
chr18	61650671	61650672	CITS_109[gene=chr18_f_c2210][PH=2][PH0=0.00][P=3.78e-03]	2	+	Alu			TE
chr18	62863371	62863372	CITS_110[gene=chr18_f_c2249][PH=3][PH0=0.00][P=2.96e-04]	3	+	Alu	ENSG00000081913.15		TE
chr18	63600219	63600220	CITS_111[gene=chr18_f_c2261][PH=3][PH0=0.00][P=8.84e-07]	3	+	3'UTR-distal			Genic
chr18	65597876	65597877	CITS_113[gene=chr18_f_c2326][PH=2][PH0=0.00][P=7.79e-03]	2	+	Alu			TE
chr18	65724744	65724745	CITS_114[gene=chr18_f_c2326][PH=2][PH0=0.00][P=7.79e-03]	2	+	Alu			TE
chr18	67104502	67104503	CITS_115[gene=chr18_f_c2390][PH=6][PH0=0.00][P=1.00e-100]	6	+	Intergenic			Intergenic
chr18	67426946	67426947	CITS_116[gene=chr18_f_c2390][PH=9][PH0=0.00][P=1.00e-100]	9	+	LTR/ERV			TE
chr18	67691679	67691680	CITS_117[gene=chr18_f_c2390][PH=3][PH0=0.00][P=3.22e-06]	3	+	Alu	ENSG00000265533.2	DSEL-AS1	TE
chr18	68127740	68127741	CITS_118[gene=chr18_f_c2398][PH=3][PH0=0.00][P=9.08e-07]	3	+	Intergenic			Intergenic
chr18	70116019	70116020	CITS_119[gene=chr18_f_c2461][PH=3][PH0=0.00][P=5.49e-06]	3	+	Deep intronic			Genic
chr18	71430456	71430457	CITS_120[gene=chr18_f_c2470][PH=9][PH0=0.00][P=1.00e-100]	9	+	Alu			TE
chr18	74128071	74128072	CITS_121[gene=chr18_f_c2607][PH=7][PH0=0.00][P=1.00e-100]	7	+	TSS-proximal			Genic
chr18	74405249	74405250	CITS_122[gene=chr18_f_c2607][PH=3][PH0=0.00][P=1.94e-04]	3	+	LINE			TE
chr18	74951397	74951398	CITS_123[gene=chr18_f_c2607][PH=3][PH0=0.00][P=1.94e-04]	3	+	Deep intronic	ENSG00000215421.11		Genic
