chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr11	46841265	46841285	chr11-469	21.7	-	4.863	7.6414	0	0	0	3.2752	0	0	15.7796	3	Alu	ENSG00000175216.16		TE
chr11	46841989	46842009	chr11-696	18	-	0	0	2.464	0	0	13.1009	0	0	15.5649	2	Alu	ENSG00000175216.16		TE
chr11	46892735	46892755	chr11-697	21.7	+	1.2158	0	0	2.7469	0	3.2752	0	20.081	27.3189	4	Alu			TE
chr11	46966448	46966468	chr11-1230	14.4	+	2.4315	0	0	2.7469	0	3.2752	0	0	8.4537	3	First intron	ENSG00000149179.15		Genic
chr11	47067354	47067374	chr11-1231	14.4	+	2.4315	3.8207	0	2.7469	0	0	0	0	8.9991	3	Deep intronic	ENSG00000149179.15		Genic
chr11	47159183	47159203	chr11-1232	14.4	-	1.2158	0	0	0	0	3.2752	6.201	0	10.692	3	3'UTR-distal			Genic
chr11	47169368	47169388	chr11-470	21.7	-	2.4315	3.8207	0	5.4939	0	3.2752	3.1005	0	18.1218	5	3'UTR-distal	ENSG00000149182.16		Genic
chr11	47222105	47222125	chr11-1233	14.4	+	1.2158	0	0	0	0	3.2752	6.201	0	10.692	3	LINE	ENSG00000134574.13		TE
chr11	47226588	47226608	chr11-698	18	+	1.2158	0	2.464	0	0	0	9.3015	0	12.9812	3	LINE	ENSG00000134574.13		TE
chr11	47226755	47226775	chr11-1235	14.4	+	0	0	2.464	0	0	9.8257	0	0	12.2897	2	Alu	ENSG00000134574.13		TE
chr11	47230008	47230028	chr11-1236	14.4	+	2.4315	0	0	0	0	3.2752	0	6.6937	12.4004	3	Alu	ENSG00000134574.13		TE
chr11	47235882	47235902	chr11-1237	14.4	+	0	0	2.464	0	0	9.8257	0	0	12.2897	2	Alu	ENSG00000134574.13		TE
chr11	47293199	47293219	chr11-699	18	+	1.2158	0	4.928	2.7469	0	0	3.1005	0	11.9912	4	Deep intronic	ENSG00000110514.21		Genic
chr11	47466747	47466767	chr11-471	21.7	-	6.0788	0	2.464	0	0	0	0	6.6937	15.2364	3	3'UTR	ENSG00000149187.20		Genic
chr11	47467385	47467405	chr11-700	18	-	2.4315	3.8207	0	0	0	0	6.201	0	12.4532	3	3'UTR	ENSG00000149187.20		Genic
chr11	47468032	47468052	chr11-472	21.7	-	1.2158	0	0	5.4939	0	6.5505	3.1005	0	16.3606	4	3'UTR	ENSG00000149187.20		Genic
chr11	47504400	47504420	chr11-118	50.5	-	2.4315	0	0	2.7469	27.3695	6.5505	24.804	6.6937	70.5961	6	Alu	ENSG00000149187.20		TE
chr11	47504567	47504587	chr11-102	50.5	-	3.6473	3.8207	2.464	2.7469	13.6848	36.0275	15.5025	0	77.8936	7	Alu	ENSG00000149187.20		TE
chr11	47505459	47505479	chr11-474	21.7	-	3.6473	0	4.928	0	0	0	3.1005	6.6937	18.3694	4	Alu	ENSG00000149187.20		TE
chr11	47518038	47518058	chr11-1246	14.4	-	0	0	0	0	13.6848	0	3.1005	13.3873	30.1726	3	First intron	ENSG00000149187.20		Genic
chr11	47519994	47520014	chr11-475	21.7	-	0	0	2.464	2.7469	0	9.8257	3.1005	0	18.1371	4	First intron	ENSG00000149187.20		Genic
chr11	47520634	47520654	chr11-319	28.9	-	2.4315	0	0	0	0	6.5505	6.201	13.3873	28.5703	4	Alu	ENSG00000149187.20		TE
chr11	47524421	47524441	chr11-1251	14.4	-	0	0	2.464	2.7469	0	3.2752	3.1005	0	11.5867	4	First intron	ENSG00000149187.20		Genic
chr11	47527040	47527060	chr11-702	21.7	-	0	11.4621	0	8.2408	0	0	0	0	19.7029	2	Alu	ENSG00000149187.20		TE
chr11	47527554	47527574	chr11-703	18	-	2.4315	0	0	0	0	6.5505	3.1005	6.6937	18.7761	4	Alu	ENSG00000149187.20		TE
chr11	47528096	47528116	chr11-320	28.9	-	1.2158	0	0	2.7469	0	9.8257	9.3015	0	23.0899	4	First intron	ENSG00000149187.20		Genic
chr11	47529379	47529399	chr11-240	25.3	-	0	3.8207	0	0	13.6848	16.3761	3.1005	13.3873	50.3694	5	Alu	ENSG00000149187.20		TE
chr11	47530943	47530963	chr11-321	25.3	-	2.4315	3.8207	0	2.7469	13.6848	9.8257	15.5025	0	48.0121	6	Alu	ENSG00000149187.20		TE
chr11	47535206	47535226	chr11-1256	14.4	-	1.2158	3.8207	7.392	0	0	0	3.1005	0	15.5289	4	First intron	ENSG00000149187.20		Genic
chr11	47542453	47542473	chr11-1259	14.4	-	1.2158	0	0	0	0	6.5505	3.1005	0	10.8667	3	First intron	ENSG00000149187.20		Genic
chr11	47543746	47543766	chr11-705	18	-	0	0	0	0	0	3.2752	3.1005	20.081	26.4567	3	Alu	ENSG00000149187.20		TE
chr11	47545112	47545132	chr11-706	18	-	1.2158	0	0	0	13.6848	3.2752	3.1005	6.6937	27.9699	5	Alu	ENSG00000149187.20		TE
chr11	47545414	47545434	chr11-1260	14.4	-	3.6473	0	0	0	0	0	3.1005	0	6.7478	2	Alu	ENSG00000149187.20		TE
chr11	47551083	47551103	chr11-708	18	-	1.2158	0	2.464	0	0	3.2752	9.3015	6.6937	22.9501	5	Other SINE	ENSG00000149187.20		TE
chr11	47564309	47564329	chr11-1267	14.4	-	0	0	0	0	13.6848	6.5505	6.201	0	26.4362	3	3'UTR-distal	ENSG00000149187.20		Genic
chr11	47567084	47567104	chr11-1268	14.4	+	0	0	2.464	0	0	3.2752	6.201	0	11.9402	3	First intron	ENSG00000110536.15		Genic
chr11	47623730	47623750	chr11-709	18	-	2.4315	0	0	0	13.6848	6.5505	0	0	22.6667	3	Deep intronic	ENSG00000109919.11		Genic
chr11	47624473	47624493	chr11-322	25.3	-	3.6473	0	2.464	8.2408	0	0	0	6.6937	21.0457	4	Deep intronic	ENSG00000109919.11		Genic
chr11	47624769	47624789	chr11-241	25.3	-	1.2158	3.8207	2.464	0	0	0	6.201	20.081	33.7824	5	Alu	ENSG00000109919.11		TE
chr11	47629730	47629750	chr11-480	25.3	-	4.863	0	0	2.7469	0	3.2752	3.1005	0	13.9857	4	Other SINE	ENSG00000109919.11		TE
chr11	47669501	47669521	chr11-710	18	-	2.4315	0	0	2.7469	0	6.5505	0	0	11.7289	3	Alu	ENSG00000165923.17	AGBL2	TE
chr11	47725374	47725394	chr11-711	18	-	3.6473	0	0	5.4939	0	0	0	0	9.1411	2	Deep intronic	ENSG00000109920.14		Genic
chr11	47726057	47726077	chr11-481	21.7	-	0	0	4.928	0	0	9.8257	6.201	0	20.9547	3	Deep intronic	ENSG00000109920.14		Genic
chr11	47727623	47727643	chr11-712	14.4	-	3.6473	0	0	0	0	0	6.201	6.6937	16.5419	3	Deep intronic	ENSG00000109920.14		Genic
chr11	47730236	47730256	chr11-323	25.3	-	6.0788	0	4.928	2.7469	13.6848	0	0	0	27.4385	4	Deep intronic	ENSG00000109920.14		Genic
chr11	47731101	47731121	chr11-714	18	-	3.6473	0	2.464	0	0	0	0	6.6937	12.8049	3	Proximal intronic	ENSG00000109920.14		Genic
chr11	47732300	47732320	chr11-715	18	-	4.863	0	2.464	0	13.6848	3.2752	0	0	24.287	4	Proximal intronic	ENSG00000109920.14		Genic
chr11	47735754	47735774	chr11-716	18	-	0	11.4621	0	5.4939	13.6848	0	0	0	30.6407	3	Deep intronic	ENSG00000109920.14		Genic
chr11	47749380	47749400	chr11-717	18	-	0	0	0	0	0	0	18.603	0	18.603	1	Alu	ENSG00000109920.14		TE
chr11	47750055	47750075	chr11-718	18	-	0	0	0	0	0	0	9.3015	13.3873	22.6888	2	Deep intronic	ENSG00000109920.14		Genic
chr11	47752037	47752057	chr11-242	25.3	-	4.863	3.8207	2.464	0	0	3.2752	3.1005	0	17.5234	5	Deep intronic	ENSG00000109920.14		Genic
chr11	47783992	47784012	chr11-1276	14.4	-	0	0	0	0	0	9.8257	3.1005	0	12.9262	2	Alu	ENSG00000030066.15		TE
chr11	47794171	47794191	chr11-243	28.9	-	1.2158	3.8207	4.928	2.7469	13.6848	6.5505	6.201	0	39.1476	7	LINE	ENSG00000030066.15		TE
chr11	47798929	47798949	chr11-1277	14.4	-	2.4315	0	0	0	0	6.5505	0	0	8.982	2	Deep intronic	ENSG00000030066.15		Genic
chr11	47802797	47802817	chr11-482	21.7	-	2.4315	0	0	2.7469	0	3.2752	3.1005	6.6937	18.2478	5	Alu	ENSG00000030066.15		TE
chr11	47813507	47813527	chr11-1279	14.4	-	3.6473	0	0	0	0	0	3.1005	0	6.7478	2	Deep intronic	ENSG00000030066.15		Genic
chr11	47813648	47813668	chr11-483	21.7	-	1.2158	0	0	2.7469	0	0	12.402	0	16.3647	3	Alu	ENSG00000030066.15		TE
chr11	47818988	47819008	chr11-484	18	-	3.6473	0	4.928	2.7469	0	0	0	0	11.3222	3	Deep intronic	ENSG00000030066.15		Genic
chr11	47820279	47820299	chr11-1280	14.4	-	2.4315	0	0	2.7469	0	3.2752	0	0	8.4537	3	Deep intronic	ENSG00000030066.15		Genic
chr11	47828906	47828926	chr11-324	28.9	-	0	0	0	0	0	26.2018	0	0	26.2018	1	LINE	ENSG00000030066.15		TE
chr11	47830842	47830862	chr11-1282	10.8	-	2.4315	0	0	0	0	3.2752	6.201	0	11.9077	3	LINE	ENSG00000030066.15		TE
chr11	47840053	47840073	chr11-1283	14.4	-	2.4315	0	2.464	0	13.6848	3.2752	0	0	21.8555	4	3'UTR	ENSG00000030066.15		Genic
chr11	47845958	47845978	chr11-719	18	-	1.2158	0	4.928	5.4939	0	0	0	0	11.6376	3	Alu	ENSG00000030066.15		TE
chr11	47847011	47847031	chr11-1284	14.4	-	2.4315	3.8207	0	0	0	0	3.1005	0	9.3527	3	LINE	ENSG00000030066.15		TE
chr11	47953842	47953862	chr11-1285	14.4	-	0	0	0	2.7469	0	6.5505	6.201	0	15.4984	3	Alu			TE
chr11	47985320	47985340	chr11-1286	14.4	+	0	0	0	5.4939	0	0	0	13.3873	18.8812	2	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	47989443	47989463	chr11-485	21.7	+	1.2158	0	0	0	0	3.2752	9.3015	6.6937	20.4861	4	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	48007581	48007601	chr11-486	21.7	+	0	0	0	0	27.3695	3.2752	9.3015	0	39.9462	3	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	48008179	48008199	chr11-1288	14.4	+	1.2158	3.8207	0	0	0	0	6.201	0	11.2374	3	First intron	ENSG00000149177.15	PTPRJ	Genic
chr11	48064547	48064567	chr11-720	18	+	1.2158	0	0	0	0	0	12.402	0	13.6177	2	First intron	ENSG00000149177.15	PTPRJ	Genic
chr11	48102418	48102438	chr11-1289	14.4	+	0	0	0	0	0	0	12.402	0	12.402	1	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	48107177	48107197	chr11-1290	14.4	+	1.2158	0	0	2.7469	0	6.5505	0	0	10.5132	3	First intron	ENSG00000149177.15	PTPRJ	Genic
chr11	50200174	50200194	chr11-1291	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	Alu			TE
chr11	54625491	54625511	chr11-1292	14.4	+	0	0	0	0	0	6.5505	3.1005	6.6937	16.3446	3	Alu			TE
chr11	55591567	55591587	chr11-721	21.7	+	2.4315	0	0	0	0	9.8257	0	6.6937	18.9509	3	Alu			TE
chr11	57486307	57486327	chr11-1293	14.4	-	0	0	0	0	0	0	9.3015	6.6937	15.9952	2	Alu	ENSG00000149150.10		TE
chr11	57508936	57508956	chr11-1294	14.4	-	2.4315	0	2.464	0	0	3.2752	0	0	8.1707	3	Alu	ENSG00000149150.10		TE
chr11	57689920	57689940	chr11-1295	14.4	+	2.4315	0	2.464	0	0	0	0	6.6937	11.5892	3	Deep intronic	ENSG00000156599.13		Genic
chr11	57719380	57719400	chr11-722	18	+	4.863	0	2.464	0	0	0	3.1005	0	10.4275	3	LTR/ERV	ENSG00000213593.12		TE
chr11	57722310	57722330	chr11-1296	14.4	+	4.863	0	2.464	0	0	0	3.1005	0	10.4275	3	First intron	ENSG00000213593.12		Genic
chr11	57738058	57738078	chr11-1297	14.4	+	2.4315	3.8207	0	0	0	0	3.1005	0	9.3527	3	Deep intronic	ENSG00000213593.12		Genic
chr11	57762038	57762058	chr11-723	18	+	2.4315	0	2.464	0	0	3.2752	3.1005	0	11.2712	4	5'UTR	ENSG00000198561.17		Genic
chr11	57763425	57763445	chr11-325	25.3	+	6.0788	0	0	0	0	0	6.201	0	12.2798	2	First intron	ENSG00000198561.17		Genic
chr11	57768008	57768028	chr11-724	18	+	0	0	0	0	0	3.2752	9.3015	6.6937	19.2704	3	Alu	ENSG00000198561.17		TE
chr11	57775030	57775050	chr11-244	28.9	+	2.4315	0	9.856	2.7469	0	3.2752	0	0	18.3097	4	First intron	ENSG00000198561.17		Genic
chr11	57786207	57786227	chr11-1298	14.4	+	1.2158	0	0	0	13.6848	6.5505	0	0	21.451	3	Satellite/LC	ENSG00000198561.17		TE
chr11	57791916	57791936	chr11-726	18	+	1.2158	3.8207	0	0	0	6.5505	9.3015	0	20.8884	4	First intron	ENSG00000198561.17		Genic
chr11	57792845	57792865	chr11-119	50.5	+	2.4315	0	0	5.4939	0	3.2752	15.5025	26.7747	53.4778	5	Satellite/LC	ENSG00000198561.17		TE
chr11	57825155	57825175	chr11-728	21.7	+	4.863	0	2.464	2.7469	0	0	0	0	10.0739	3	3'UTR-distal			Genic
chr11	58577651	58577671	chr11-1299	14.4	-	1.2158	3.8207	0	0	13.6848	0	0	6.6937	25.4149	4	First intron	ENSG00000110031.13	LPXN	Genic
chr11	58585132	58585152	chr11-487	21.7	+	3.6473	0	4.928	0	0	0	0	6.6937	15.2689	3	Proximal intronic	ENSG00000186660.16		Genic
chr11	58586002	58586022	chr11-488	21.7	+	2.4315	7.6414	0	0	0	0	6.201	0	16.2739	3	Deep intronic	ENSG00000186660.16		Genic
chr11	58586885	58586905	chr11-1302	14.4	+	0	0	2.464	2.7469	0	6.5505	0	0	11.7614	3	Deep intronic	ENSG00000186660.16		Genic
chr11	58618877	58618897	chr11-729	18	+	3.6473	0	2.464	2.7469	0	3.2752	0	0	12.1334	4	3'UTR	ENSG00000186660.16		Genic
chr11	59551002	59551022	chr11-245	39.7	-	3.6473	3.8207	12.32	2.7469	13.6848	0	0	0	36.2196	5	tRNA*	ENSG00000302226.1	""	ncRNA
chr11	59551344	59551364	chr11-489	21.7	+	3.6473	0	4.928	5.4939	0	0	0	0	14.0691	3	tRNA*	ENSG00000287264.2	""	ncRNA
chr11	59556467	59556487	chr11-490	21.7	+	0	7.6414	0	8.2408	0	0	3.1005	0	18.9827	3	tRNA*	ENSG00000287264.2	""	ncRNA
chr11	59587486	59587506	chr11-730	18	-	0	0	0	0	54.739	0	0	6.6937	61.4327	2	Alu	ENSG00000110048.13		TE
chr11	59626998	59627018	chr11-731	18	-	2.4315	0	2.464	2.7469	0	3.2752	0	0	10.9177	4	3'UTR-distal			Genic
chr11	60893632	60893652	chr11-326	25.3	-	0	0	0	2.7469	0	9.8257	9.3015	0	21.8741	3	Deep intronic	ENSG00000110107.10		Genic
chr11	61156255	61156275	chr11-732	14.4	-	2.4315	0	0	0	0	6.5505	3.1005	0	12.0825	3	LINE	ENSG00000167987.12		TE
chr11	61304258	61304278	chr11-1306	14.4	-	2.4315	0	0	0	0	0	3.1005	6.6937	12.2257	3	Proximal intronic	ENSG00000167986.16		Genic
chr11	61310588	61310608	chr11-733	18	-	4.863	0	0	0	13.6848	0	3.1005	0	21.6483	3	Deep intronic	ENSG00000167986.16		Genic
chr11	61358066	61358086	chr11-1307	14.4	-	2.4315	0	2.464	2.7469	0	0	0	0	7.6424	3	Other SINE	ENSG00000162144.11		TE
chr11	61358701	61358721	chr11-491	21.7	-	3.6473	0	0	0	0	0	6.201	6.6937	16.5419	3	Alu	ENSG00000162144.11		TE
chr11	61360053	61360073	chr11-1309	14.4	-	0	0	2.464	0	0	6.5505	3.1005	0	12.115	3	5'UTR	ENSG00000162144.11		Genic
chr11	61369142	61369162	chr11-492	18	+	3.6473	0	4.928	0	0	0	0	6.6937	15.2689	3	3'UTR	ENSG00000149483.14		Genic
chr11	61370586	61370606	chr11-1311	14.4	+	0	0	2.464	0	13.6848	6.5505	3.1005	0	25.7997	4	LTR/ERV	ENSG00000149483.14		TE
chr11	61373520	61373540	chr11-168	36.1	+	0	3.8207	0	2.7469	0	0	21.7035	6.6937	34.9648	4	LTR/ERV	ENSG00000149483.14		TE
chr11	61408862	61408882	chr11-493	21.7	-	3.6473	3.8207	2.464	0	13.6848	0	0	0	23.6167	4	Satellite/LC	ENSG00000149532.17		TE
chr11	61421985	61422005	chr11-1312	14.4	-	1.2158	3.8207	0	0	0	0	3.1005	6.6937	14.8306	4	First intron	ENSG00000149532.17		Genic
chr11	61426539	61426559	chr11-1313	14.4	-	0	3.8207	0	0	0	3.2752	6.201	0	13.2969	3	First intron	ENSG00000149532.17		Genic
chr11	61427336	61427356	chr11-494	18	-	6.0788	0	0	2.7469	0	0	0	0	8.8257	2	First intron	ENSG00000149532.17		Genic
chr11	61427876	61427896	chr11-1314	14.4	-	2.4315	0	2.464	0	0	0	0	6.6937	11.5892	3	First intron	ENSG00000149532.17		Genic
chr11	61471551	61471571	chr11-734	21.7	-	1.2158	0	0	0	0	6.5505	3.1005	13.3873	24.254	4	Alu			TE
chr11	61794704	61794724	chr11-1315	14.4	+	0	0	7.392	0	0	0	3.1005	0	10.4925	2	3'UTR-distal	ENSG00000168496.5		Genic
chr11	62365375	62365395	chr11-1318	14.4	-	3.6473	0	0	0	0	3.2752	0	0	6.9225	2	Alu			TE
chr11	62559794	62559814	chr11-735	14.4	-	1.2158	3.8207	2.464	5.4939	0	0	0	0	12.9943	4	3'UTR	ENSG00000254772.11		Genic
chr11	62561497	62561517	chr11-246	28.9	-	0	3.8207	0	0	0	16.3761	6.201	0	26.3978	3	Alu	ENSG00000254772.11		TE
chr11	62564086	62564106	chr11-495	21.7	-	1.2158	3.8207	2.464	0	13.6848	9.8257	3.1005	0	34.1114	6	Deep intronic	ENSG00000254772.11		Genic
chr11	62564148	62564168	chr11-203	39.7	-	3.6473	3.8207	7.392	0	0	3.2752	6.201	13.3873	37.7235	6	Deep intronic	ENSG00000254772.11		Genic
chr11	62564742	62564762	chr11-247	28.9	-	0	0	0	0	0	13.1009	9.3015	6.6937	29.0961	3	Alu	ENSG00000254772.11		TE
chr11	62565214	62565234	chr11-148	43.3	-	7.2945	7.6414	0	8.2408	0	0	6.201	6.6937	36.0714	5	3'UTR-distal	ENSG00000254772.11		Genic
chr11	62566203	62566223	chr11-1322	18	-	1.2158	0	4.928	0	0	0	3.1005	6.6937	15.9379	4	3'UTR-distal	ENSG00000254772.11		Genic
chr11	62566981	62567001	chr11-497	21.7	-	3.6473	0	4.928	2.7469	0	0	0	0	11.3222	3	3'UTR	ENSG00000254772.11		Genic
chr11	62641428	62641448	chr11-736	18	-	2.4315	0	0	2.7469	0	3.2752	15.5025	6.6937	30.6498	5	3'UTR-distal	ENSG00000089597.19		Genic
chr11	62646993	62647013	chr11-1326	14.4	-	0	0	0	0	0	0	0	26.7747	26.7747	1	3'UTR	ENSG00000185085.2	INTS5	Genic
chr11	62665467	62665487	chr11-737	18	+	2.4315	7.6414	0	0	27.3695	0	3.1005	0	40.5429	4	5'UTR	ENSG00000206597.1	SNORA57	Genic
chr11	62665554	62665574	chr11-1327	14.4	+	1.2158	3.8207	2.464	5.4939	0	0	0	0	12.9943	4	5'UTR	ENSG00000206597.1	SNORA57	Genic
chr11	62670589	62670609	chr11-204	36.1	-	3.6473	3.8207	4.928	0	0	6.5505	9.3015	6.6937	34.9415	6	3'UTR-distal	ENSG00000162194.13	LBHD1	Genic
chr11	62671196	62671216	chr11-498	21.7	-	2.4315	3.8207	4.928	0	0	0	3.1005	0	14.2807	4	3'UTR-distal	ENSG00000162194.13	LBHD1	Genic
chr11	62671316	62671336	chr11-739	18	-	1.2158	3.8207	0	0	0	6.5505	0	6.6937	18.2806	4	3'UTR-distal	ENSG00000162194.13	LBHD1	Genic
chr11	62675905	62675925	chr11-1328	14.4	-	2.4315	0	0	2.7469	0	0	0	6.6937	11.8721	3	3'UTR-distal			Genic
chr11	62695394	62695414	chr11-740	18	-	1.2158	0	0	10.9878	0	0	0	0	12.2035	2	First intron	ENSG00000168000.17		Genic
chr11	62697027	62697047	chr11-1330	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	Alu	ENSG00000168000.17		TE
chr11	62711537	62711557	chr11-1331	14.4	-	2.4315	3.8207	0	0	0	0	3.1005	0	9.3527	3	3'UTR-distal	ENSG00000234857.2	HNRNPUL2-BSCL2	Genic
chr11	62712401	62712421	chr11-1332	14.4	-	0	3.8207	2.464	2.7469	0	0	0	6.6937	15.7253	4	3'UTR-distal	ENSG00000234857.2	HNRNPUL2-BSCL2	Genic
chr11	62729935	62729955	chr11-1333	14.4	+	1.2158	3.8207	2.464	0	0	0	3.1005	0	10.6009	4	First intron	ENSG00000162222.15		Genic
chr11	62808769	62808789	chr11-1334	14.4	-	1.2158	7.6414	0	2.7469	0	0	0	0	11.6041	3	LINE	ENSG00000162236.14		TE
chr11	62818060	62818080	chr11-1335	14.4	-	0	0	0	0	0	3.2752	6.201	6.6937	16.1699	3	Alu	ENSG00000162236.14		TE
chr11	62818897	62818917	chr11-741	18	-	1.2158	0	0	2.7469	0	0	6.201	6.6937	16.8574	4	LINE	ENSG00000162236.14		TE
chr11	62819338	62819358	chr11-1336	14.4	-	2.4315	0	0	2.7469	0	0	3.1005	0	8.2789	3	LINE	ENSG00000162236.14		TE
chr11	62839739	62839759	chr11-327	83	+	2.4315	26.7448	24.6399	8.2408	27.3695	0	0	0	89.4266	5	First intron	ENSG00000256690.2	STX5-DT	Genic
chr11	62841688	62841708	chr11-13	768.8	-	142.2431	95.5172	140.4477	170.3105	150.5323	13.1009	37.206	26.7747	776.1323	8	5'UTR	ENSG00000133316.17		Genic
chr11	62841788	62841808	chr11-56	454.8	-	75.3767	68.7724	24.6399	30.2164	0	16.3761	37.206	53.5493	306.1368	7	5'UTR	ENSG00000133316.17		Genic
chr11	62852912	62852932	chr11-149	68.6	-	3.6473	34.3862	27.1039	10.9878	27.3695	0	0	0	103.4947	5	Proximal intronic	ENSG00000255717.10	SNHG1	Genic
chr11	62853363	62853383	chr11-81	72.2	-	4.863	11.4621	14.784	27.4694	27.3695	0	0	0	85.948	5	Proximal intronic	ENSG00000255717.10	SNHG1	Genic
chr11	62853699	62853719	chr11-34	202.1	-	18.2363	61.131	51.7439	41.2041	136.8476	0	0	0	309.1629	5	Proximal intronic	ENSG00000255717.10	SNHG1	Genic
chr11	62853938	62853958	chr11-45	144.4	-	6.0788	53.4896	34.4959	49.445	54.739	0	0	0	198.2483	5	Proximal intronic	ENSG00000255717.10	SNHG1	Genic
chr11	62854633	62854653	chr11-12	516.2	-	15.8048	317.117	150.3036	126.3594	177.9018	3.2752	3.1005	0	793.8624	7	Proximal intronic	ENSG00000255717.10	SNHG1	Genic
chr11	62855030	62855050	chr11-47	115.5	-	17.0205	49.6689	34.4959	30.2164	41.0543	3.2752	3.1005	0	178.8318	7	First intron	ENSG00000255717.10	SNHG1	Genic
chr11	62855333	62855353	chr11-14	397	-	34.0411	191.0343	76.3838	109.8777	95.7933	0	0	0	507.1303	5	First intron	ENSG00000255717.10	SNHG1	Genic
chr11	62855597	62855617	chr11-50	166	-	13.3733	53.4896	39.4239	63.1797	68.4238	0	0	0	237.8903	5	First intron	ENSG00000255717.10	SNHG1	Genic
chr11	62857299	62857319	chr11-1342	14.4	+	2.4315	0	0	0	0	6.5505	0	0	8.982	2	Alu	ENSG00000168003.20		TE
chr11	62864123	62864143	chr11-745	18	+	2.4315	3.8207	2.464	2.7469	0	3.2752	3.1005	0	17.8389	6	LTR/ERV	ENSG00000168003.20		TE
chr11	62867647	62867667	chr11-746	18	+	0	0	2.464	10.9878	13.6848	0	0	0	27.1365	3	First intron	ENSG00000168003.20		Genic
chr11	62867933	62867953	chr11-747	18	+	0	0	0	0	0	9.8257	6.201	0	16.0267	2	Alu	ENSG00000168003.20		TE
chr11	62868680	62868700	chr11-1348	14.4	+	2.4315	0	0	2.7469	0	0	0	6.6937	11.8721	3	LINE	ENSG00000168003.20		TE
chr11	62869594	62869614	chr11-1349	14.4	+	1.2158	3.8207	0	5.4939	0	0	0	0	10.5303	3	LINE	ENSG00000168003.20		TE
chr11	62870545	62870565	chr11-1350	14.4	+	1.2158	0	0	0	13.6848	3.2752	0	6.6937	24.8694	4	LINE	ENSG00000168003.20		TE
chr11	62872917	62872937	chr11-1351	18	+	2.4315	0	0	0	0	6.5505	0	6.6937	15.6756	3	First intron	ENSG00000168003.20		Genic
chr11	62873810	62873830	chr11-1352	14.4	+	2.4315	0	0	0	0	0	6.201	0	8.6325	2	Alu	ENSG00000168003.20		TE
chr11	62879286	62879306	chr11-748	18	+	0	3.8207	0	2.7469	13.6848	3.2752	3.1005	0	26.6281	5	Alu	ENSG00000168003.20		TE
chr11	62882661	62882681	chr11-330	28.9	+	0	7.6414	0	2.7469	27.3695	6.5505	3.1005	6.6937	54.1025	6	CDS	ENSG00000168003.20		Genic
chr11	63684468	63684488	chr11-1354	14.4	+	1.2158	3.8207	0	0	0	3.2752	6.201	0	14.5127	4	Alu	ENSG00000133318.15		TE
chr11	63688554	63688574	chr11-1355	14.4	+	1.2158	0	4.928	2.7469	0	0	0	0	8.8907	3	First intron	ENSG00000133318.15		Genic
chr11	63689744	63689764	chr11-749	18	+	2.4315	11.4621	0	0	0	0	0	0	13.8936	2	Alu	ENSG00000133318.15		TE
chr11	63690279	63690299	chr11-1356	14.4	+	1.2158	3.8207	2.464	0	0	0	3.1005	0	10.6009	4	First intron	ENSG00000133318.15		Genic
chr11	63702245	63702265	chr11-1357	14.4	+	1.2158	0	0	0	0	0	9.3015	6.6937	17.2109	3	First intron	ENSG00000133318.15		Genic
chr11	63708494	63708514	chr11-1358	14.4	+	4.863	0	0	0	0	0	0	0	4.863	1	First intron	ENSG00000133318.15		Genic
chr11	63726303	63726323	chr11-1359	14.4	+	1.2158	0	2.464	0	0	6.5505	0	0	10.2302	3	LINE	ENSG00000133318.15		TE
chr11	63824083	63824103	chr11-750	18	+	0	3.8207	0	0	0	6.5505	6.201	0	16.5721	3	Alu	ENSG00000168005.10		TE
chr11	63842700	63842720	chr11-751	18	+	3.6473	0	0	2.7469	13.6848	0	0	0	20.079	3	First intron	ENSG00000072518.24		Genic
chr11	63846968	63846988	chr11-500	25.3	+	2.4315	0	0	0	0	13.1009	0	6.6937	22.2261	3	Alu	ENSG00000072518.24		TE
chr11	63856598	63856618	chr11-248	28.9	+	0	0	0	0	13.6848	6.5505	12.402	6.6937	39.3309	4	Alu	ENSG00000072518.24		TE
chr11	63863397	63863417	chr11-331	25.3	+	2.4315	0	0	0	0	6.5505	9.3015	0	18.2835	3	First intron	ENSG00000072518.24		Genic
chr11	63864429	63864449	chr11-752	18	+	3.6473	0	0	0	0	3.2752	3.1005	0	10.023	3	Alu	ENSG00000072518.24		TE
chr11	63946573	63946593	chr11-753	18	+	2.4315	0	0	2.7469	13.6848	3.2752	3.1005	0	25.2389	5	Deep intronic	ENSG00000110583.14		Genic
chr11	63955009	63955029	chr11-1363	14.4	+	0	0	0	5.4939	0	6.5505	0	6.6937	18.738	3	3'UTR	ENSG00000110583.14		Genic
