chr	start	end	name	score	strand	NormedTC_ERR018282	NormedTC_ERR018283	NormedTC_ERR018284	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr11	19677769	19677789	chr11-197	78.2	+	4.0309	6.0503	20.8638	30.945	3	First intron	ENSG00000166833.23	NAV2	Genic
chr11	19726647	19726667	chr11-198	78.2	+	12.0928	0	20.8638	32.9566	2	Satellite/LC	ENSG00000166833.23	NAV2	TE
chr11	19772132	19772152	chr11-390	78.2	+	12.0928	0	10.4319	22.5247	2	First intron	ENSG00000166833.23	NAV2	Genic
chr11	19992602	19992622	chr11-391	58.6	+	0	6.0503	20.8638	26.914	2	Alu	ENSG00000166833.23	NAV2	TE
chr11	20099573	20099593	chr11-392	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Deep intronic	ENSG00000166833.23	NAV2	Genic
chr11	20392635	20392655	chr11-393	58.6	+	4.0309	12.1005	0	16.1315	2	3'UTR-distal	ENSG00000185238.14		Genic
chr11	20495042	20495062	chr11-394	58.6	+	0	6.0503	20.8638	26.914	2	Alu	ENSG00000185238.14		TE
chr11	27368402	27368422	chr11-199	78.2	-	8.0619	12.1005	10.4319	30.5943	3	CDS	ENSG00000205213.15		Genic
chr11	27380517	27380537	chr11-396	58.6	-	4.0309	0	20.8638	24.8947	2	Proximal intronic	ENSG00000205213.15		Genic
chr11	27445865	27445885	chr11-84	136.8	-	8.0619	18.1508	20.8638	47.0764	3	Alu	ENSG00000205213.15		TE
chr11	27456565	27456585	chr11-397	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000205213.15		Genic
chr11	27458112	27458132	chr11-200	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000205213.15		TE
chr11	27495480	27495500	chr11-201	78.2	-	8.0619	12.1005	0	20.1624	2	3'UTR	ENSG00000148943.12	LIN7C	Genic
chr11	27498295	27498315	chr11-202	78.2	-	8.0619	18.1508	0	26.2127	2	3'UTR	ENSG00000148943.12	LIN7C	Genic
chr11	27680126	27680146	chr11-399	58.6	-	8.0619	0	10.4319	18.4938	2	First intron	ENSG00000176697.21		Genic
chr11	28045369	28045389	chr11-203	78.2	-	8.0619	12.1005	0	20.1624	2	Satellite/LC	ENSG00000121621.8		TE
chr11	28116555	28116575	chr11-400	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000169519.22		Genic
chr11	28323198	28323218	chr11-401	58.6	+	12.0928	0	0	12.0928	1	Satellite/LC	ENSG00000169519.22		TE
chr11	30456961	30456981	chr11-403	58.6	-	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000066382.18		Genic
chr11	30481799	30481819	chr11-404	58.6	-	4.0309	12.1005	0	16.1315	2	Deep intronic	ENSG00000066382.18		Genic
chr11	30565996	30566016	chr11-139	97.7	-	8.0619	12.1005	10.4319	30.5943	3	Deep intronic	ENSG00000066382.18		Genic
chr11	30571317	30571337	chr11-405	58.6	-	4.0309	12.1005	0	16.1315	2	Deep intronic	ENSG00000066382.18		Genic
chr11	31482676	31482696	chr11-407	58.6	-	8.0619	6.0503	0	14.1121	2	LINE	ENSG00000148950.12		TE
chr11	31508799	31508819	chr11-204	78.2	-	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000148950.12		Genic
chr11	32594965	32594985	chr11-408	58.6	+	8.0619	6.0503	0	14.1121	2	CDS	ENSG00000149100.14		Genic
chr11	32595975	32595995	chr11-205	78.2	+	4.0309	12.1005	0	16.1315	2	CDS	ENSG00000149100.14		Genic
chr11	32908383	32908403	chr11-206	78.2	+	4.0309	6.0503	20.8638	30.945	3	First intron	ENSG00000060749.17	QSER1	Genic
chr11	32954692	32954712	chr11-410	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000060749.17	QSER1	TE
chr11	32976834	32976854	chr11-140	117.3	+	20.1547	12.1005	10.4319	42.6871	3	3'UTR	ENSG00000060749.17	QSER1	Genic
chr11	33160205	33160225	chr11-207	78.2	-	12.0928	6.0503	10.4319	28.575	3	First intron	ENSG00000176102.14		Genic
chr11	33261030	33261050	chr11-413	58.6	+	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000110422.13		Genic
chr11	33276198	33276218	chr11-414	58.6	+	4.0309	6.0503	10.4319	20.5131	3	LINE	ENSG00000110422.13		TE
chr11	33354278	33354298	chr11-208	78.2	+	4.0309	18.1508	0	22.1817	2	3'UTR	ENSG00000110422.13		Genic
chr11	33709012	33709032	chr11-141	136.8	-	8.0619	24.2011	10.4319	42.6948	3	3'UTR	ENSG00000085063.19		Genic
chr11	33709486	33709506	chr11-415	78.2	-	8.0619	6.0503	20.8638	34.9759	3	3'UTR	ENSG00000085063.19		Genic
chr11	33719609	33719629	chr11-108	117.3	-	12.0928	12.1005	10.4319	34.6252	3	Alu	ENSG00000085063.19		TE
chr11	33720721	33720741	chr11-210	78.2	-	8.0619	6.0503	10.4319	24.544	3	CDS	ENSG00000085063.19		Genic
chr11	33733603	33733623	chr11-211	78.2	-	8.0619	0	20.8638	28.9256	2	3'UTR-distal	ENSG00000085063.19		Genic
chr11	33745280	33745300	chr11-416	58.6	-	4.0309	0	20.8638	24.8947	2	3'UTR	ENSG00000110429.15		Genic
chr11	34055335	34055355	chr11-417	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000135387.22		TE
chr11	34067515	34067535	chr11-418	58.6	+	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000135387.22		TE
chr11	34069166	34069186	chr11-212	78.2	+	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000135387.22		TE
chr11	34081510	34081530	chr11-420	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000135387.22		TE
chr11	34082196	34082216	chr11-213	97.7	+	8.0619	12.1005	10.4319	30.5943	3	Alu	ENSG00000135387.22		TE
chr11	34086826	34086846	chr11-421	58.6	+	4.0309	0	20.8638	24.8947	2	LINE	ENSG00000135387.22		TE
chr11	34092536	34092556	chr11-422	58.6	+	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000135387.22		TE
chr11	34133566	34133586	chr11-423	58.6	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000135372.11		Genic
chr11	34969353	34969373	chr11-424	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000110435.14		TE
chr11	35199669	35199689	chr11-214	78.2	+	12.0928	6.0503	10.4319	28.575	3	First intron	ENSG00000026508.22		Genic
chr11	35212839	35212859	chr11-426	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000026508.22		TE
chr11	35229469	35229489	chr11-85	136.8	+	20.1547	18.1508	0	38.3055	2	3'UTR	ENSG00000026508.22		Genic
chr11	36406113	36406133	chr11-430	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000135362.15		Genic
chr11	45190465	45190485	chr11-431	58.6	+	12.0928	0	0	12.0928	1	LINE	ENSG00000019485.15		TE
chr11	46024621	46024641	chr11-432	58.6	-	12.0928	0	0	12.0928	1	Alu	ENSG00000135365.18		TE
chr11	46548976	46548996	chr11-434	78.2	-	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000110497.16		TE
chr11	46549074	46549094	chr11-215	78.2	-	8.0619	12.1005	0	20.1624	2	First intron	ENSG00000110497.16		Genic
chr11	46561369	46561389	chr11-109	97.7	-	16.1238	12.1005	10.4319	38.6562	3	Alu	ENSG00000110497.16		TE
chr11	46761562	46761582	chr11-436	58.6	-	8.0619	0	10.4319	18.4938	2	Deep intronic	ENSG00000175216.16		Genic
chr11	46929490	46929510	chr11-437	58.6	+	8.0619	6.0503	0	14.1121	2	LINE			TE
chr11	46937581	46937601	chr11-142	97.7	+	16.1238	6.0503	0	22.174	2	Alu	ENSG00000149179.15		TE
chr11	46942465	46942485	chr11-438	58.6	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000149179.15		Genic
chr11	46947482	46947502	chr11-216	78.2	+	4.0309	6.0503	20.8638	30.945	3	First intron	ENSG00000149179.15		Genic
chr11	46966401	46966421	chr11-217	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000149179.15		Genic
chr11	46969104	46969124	chr11-440	58.6	+	4.0309	6.0503	10.4319	20.5131	3	First intron	ENSG00000149179.15		Genic
chr11	47007977	47007997	chr11-143	97.7	+	12.0928	6.0503	10.4319	28.575	3	Alu	ENSG00000149179.15		TE
chr11	47011240	47011260	chr11-441	58.6	+	8.0619	0	10.4319	18.4938	2	Deep intronic	ENSG00000149179.15		Genic
chr11	47032289	47032309	chr11-442	58.6	+	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000149179.15		Genic
chr11	47103701	47103721	chr11-447	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000149179.15		TE
chr11	47124807	47124827	chr11-448	58.6	+	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000149179.15		Genic
chr11	47153955	47153975	chr11-110	136.8	+	4.0309	18.1508	41.7275	63.9093	3	Alu	ENSG00000149179.15		TE
chr11	47169301	47169321	chr11-86	136.8	-	8.0619	12.1005	31.2956	51.458	3	3'UTR-distal	ENSG00000149182.16		Genic
chr11	47219377	47219397	chr11-450	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000134574.13		TE
chr11	47219797	47219817	chr11-451	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000134574.13		TE
chr11	47221454	47221474	chr11-452	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000134574.13		TE
chr11	47237460	47237480	chr11-111	117.3	+	16.1238	12.1005	10.4319	38.6562	3	Alu	ENSG00000134574.13		TE
chr11	47301441	47301461	chr11-455	58.6	+	0	0	31.2956	31.2956	1	LINE	ENSG00000110514.21		TE
chr11	47468042	47468062	chr11-144	117.3	-	12.0928	6.0503	20.8638	39.0068	3	3'UTR	ENSG00000149187.20		Genic
chr11	47468200	47468220	chr11-112	97.7	-	16.1238	12.1005	10.4319	38.6562	3	3'UTR	ENSG00000149187.20		Genic
chr11	47479109	47479129	chr11-457	58.6	-	0	18.1508	0	18.1508	1	Proximal intronic	ENSG00000149187.20		Genic
chr11	47483080	47483100	chr11-218	78.2	-	8.0619	12.1005	0	20.1624	2	Alu	ENSG00000149187.20		TE
chr11	47498226	47498246	chr11-113	136.8	-	16.1238	12.1005	10.4319	38.6562	3	Alu	ENSG00000149187.20		TE
chr11	47501641	47501661	chr11-114	117.3	-	12.0928	18.1508	0	30.2436	2	Alu	ENSG00000149187.20		TE
chr11	47509569	47509589	chr11-219	78.2	-	8.0619	12.1005	0	20.1624	2	First intron	ENSG00000149187.20		Genic
chr11	47511006	47511026	chr11-220	78.2	-	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000149187.20		TE
chr11	47520632	47520652	chr11-221	78.2	-	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000149187.20		TE
chr11	47524287	47524307	chr11-460	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000149187.20		Genic
chr11	47529960	47529980	chr11-222	78.2	-	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000149187.20		Genic
chr11	47535281	47535301	chr11-463	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000149187.20		Genic
chr11	47547651	47547671	chr11-465	58.6	-	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000149187.20		TE
chr11	47550738	47550758	chr11-223	78.2	-	8.0619	0	20.8638	28.9256	2	First intron	ENSG00000149187.20		Genic
chr11	47551995	47552015	chr11-467	97.7	-	8.0619	12.1005	10.4319	30.5943	3	Alu	ENSG00000149187.20		TE
chr11	47637739	47637759	chr11-224	97.7	-	4.0309	12.1005	20.8638	36.9952	3	First intron	ENSG00000109919.11		Genic
chr11	47729273	47729293	chr11-225	78.2	-	4.0309	6.0503	20.8638	30.945	3	Deep intronic	ENSG00000109920.14		Genic
chr11	47743469	47743489	chr11-226	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000109920.14		TE
chr11	47745860	47745880	chr11-469	58.6	-	8.0619	0	10.4319	18.4938	2	Deep intronic	ENSG00000109920.14		Genic
chr11	47765047	47765067	chr11-470	58.6	-	0	12.1005	10.4319	22.5324	2	Proximal intronic	ENSG00000109920.14		Genic
chr11	47775195	47775215	chr11-471	58.6	-	12.0928	0	0	12.0928	1	3'UTR-distal			Genic
chr11	47778824	47778844	chr11-115	117.3	-	16.1238	12.1005	10.4319	38.6562	3	3'UTR	ENSG00000030066.15		Genic
chr11	47791718	47791738	chr11-145	97.7	-	16.1238	6.0503	0	22.174	2	Proximal intronic	ENSG00000030066.15		Genic
chr11	47802419	47802439	chr11-474	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000030066.15		TE
chr11	47806480	47806500	chr11-116	117.3	-	16.1238	12.1005	0	28.2243	2	Deep intronic	ENSG00000030066.15		Genic
chr11	47807654	47807674	chr11-87	156.4	-	4.0309	18.1508	41.7275	63.9093	3	Alu	ENSG00000030066.15		TE
chr11	47813649	47813669	chr11-117	117.3	-	8.0619	18.1508	10.4319	36.6446	3	Alu	ENSG00000030066.15		TE
chr11	47833440	47833460	chr11-227	78.2	-	4.0309	18.1508	10.4319	32.6136	3	Alu	ENSG00000030066.15		TE
chr11	47984039	47984059	chr11-476	58.6	+	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000149177.15	PTPRJ	Genic
chr11	47985323	47985343	chr11-228	78.2	+	8.0619	12.1005	0	20.1624	2	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	47986528	47986548	chr11-229	78.2	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	48007285	48007305	chr11-230	78.2	+	16.1238	0	0	16.1238	1	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	48011668	48011688	chr11-231	78.2	+	4.0309	6.0503	20.8638	30.945	3	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	48060429	48060449	chr11-232	78.2	+	8.0619	12.1005	0	20.1624	2	First intron	ENSG00000149177.15	PTPRJ	Genic
chr11	48070722	48070742	chr11-477	58.6	+	4.0309	6.0503	10.4319	20.5131	3	First intron	ENSG00000149177.15	PTPRJ	Genic
chr11	48071329	48071349	chr11-478	58.6	+	12.0928	0	0	12.0928	1	Alu	ENSG00000149177.15	PTPRJ	TE
chr11	48093152	48093172	chr11-479	58.6	+	8.0619	6.0503	10.4319	24.544	3	LINE	ENSG00000149177.15	PTPRJ	TE
chr11	57306266	57306286	chr11-233	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000149115.15		TE
chr11	57408549	57408569	chr11-234	117.3	-	16.1238	12.1005	0	28.2243	2	Alu	ENSG00000134802.19		TE
chr11	57418329	57418349	chr11-235	78.2	-	16.1238	0	0	16.1238	1	Alu	ENSG00000134802.19		TE
chr11	57759790	57759810	chr11-482	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000198561.17		TE
chr11	57767173	57767193	chr11-483	58.6	+	12.0928	0	0	12.0928	1	Alu	ENSG00000198561.17		TE
chr11	57773465	57773485	chr11-236	78.2	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000198561.17		TE
chr11	57775096	57775116	chr11-484	58.6	+	4.0309	12.1005	0	16.1315	2	First intron	ENSG00000198561.17		Genic
chr11	57787567	57787587	chr11-485	58.6	+	4.0309	6.0503	10.4319	20.5131	3	First intron	ENSG00000198561.17		Genic
chr11	59560350	59560370	chr11-486	58.6	-	8.0619	6.0503	0	14.1121	2	tRNA*	ENSG00000255008.6	LINC02739	ncRNA
chr11	61304859	61304879	chr11-237	78.2	-	0	6.0503	31.2956	37.3459	2	Alu	ENSG00000167986.16		TE
chr11	61402877	61402897	chr11-238	78.2	-	12.0928	12.1005	0	24.1934	2	3'UTR	ENSG00000149532.17		Genic
chr11	61403682	61403702	chr11-146	97.7	-	12.0928	6.0503	10.4319	28.575	3	3'UTR	ENSG00000149532.17		Genic
chr11	61422641	61422661	chr11-487	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000149532.17		Genic
chr11	61799663	61799683	chr11-488	78.2	-	16.1238	6.0503	0	22.174	2	3'UTR	ENSG00000149485.20		Genic
chr11	61801415	61801435	chr11-239	78.2	-	12.0928	6.0503	10.4319	28.575	3	3'UTR	ENSG00000149485.20		Genic
chr11	61836734	61836754	chr11-489	58.6	+	8.0619	6.0503	0	14.1121	2	LINE	ENSG00000134824.15		TE
chr11	61963972	61963992	chr11-240	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000167996.17		TE
chr11	61967042	61967062	chr11-147	117.3	-	0	30.2513	10.4319	40.6832	2	5'UTR	ENSG00000167996.17		Genic
chr11	62136140	62136160	chr11-491	58.6	+	4.0309	18.1508	0	22.1817	2	Deep intronic	ENSG00000149503.15		Genic
chr11	62153757	62153777	chr11-242	78.2	+	12.0928	6.0503	0	18.1431	2	3'UTR	ENSG00000149503.15		Genic
chr11	62516385	62516405	chr11-148	78.2	-	16.1238	6.0503	0	22.174	2	3'UTR	ENSG00000124942.14	AHNAK	Genic
chr11	62593420	62593440	chr11-243	78.2	-	8.0619	12.1005	0	20.1624	2	3'UTR	ENSG00000149480.7	MTA2	Genic
chr11	62597181	62597201	chr11-244	78.2	-	4.0309	12.1005	10.4319	26.5633	3	3'UTR-distal	ENSG00000149480.7	MTA2	Genic
chr11	62624878	62624898	chr11-493	58.6	-	4.0309	12.1005	0	16.1315	2	3'UTR	ENSG00000089597.19		Genic
chr11	62645051	62645071	chr11-245	78.2	-	8.0619	24.2011	0	32.2629	2	3'UTR-distal	ENSG00000089597.19		Genic
chr11	62808071	62808091	chr11-494	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Deep intronic	ENSG00000162236.14		Genic
chr11	62841306	62841326	chr11-39	273.7	-	44.3404	36.3016	62.5913	143.2332	3	Alu	ENSG00000133316.17		TE
chr11	62841446	62841466	chr11-88	175.9	-	12.0928	24.2011	31.2956	67.5895	3	First intron	ENSG00000133316.17		Genic
chr11	62841694	62841714	chr11-33	430	-	44.3404	54.4524	83.455	182.2478	3	5'UTR	ENSG00000133316.17		Genic
chr11	62852422	62852442	chr11-246	117.3	-	16.1238	18.1508	10.4319	44.7064	3	Alu	ENSG00000255717.10	SNHG1	TE
chr11	62854648	62854668	chr11-249	117.3	-	8.0619	12.1005	20.8638	41.0262	3	Proximal intronic	ENSG00000255717.10	SNHG1	Genic
chr11	62855785	62855805	chr11-58	195.5	-	28.2166	24.2011	31.2956	83.7133	3	Satellite/LC	ENSG00000255717.10	SNHG1	TE
chr11	62866132	62866152	chr11-498	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000168003.20		TE
chr11	62870737	62870757	chr11-250	78.2	+	0	0	41.7275	41.7275	1	5'UTR	ENSG00000168003.20		Genic
chr11	62882500	62882520	chr11-499	78.2	+	8.0619	12.1005	10.4319	30.5943	3	Alu	ENSG00000168003.20		TE
chr11	63626368	63626388	chr11-251	97.7	-	8.0619	6.0503	20.8638	34.9759	3	3'UTR	ENSG00000184743.14		Genic
chr11	63628814	63628834	chr11-502	78.2	-	8.0619	6.0503	10.4319	24.544	3	3'UTR	ENSG00000184743.14		Genic
chr11	63729640	63729660	chr11-503	58.6	+	12.0928	0	0	12.0928	1	Alu	ENSG00000133318.15		TE
chr11	63828134	63828154	chr11-504	58.6	+	0	0	31.2956	31.2956	1	3'UTR-distal			Genic
chr11	63873658	63873678	chr11-505	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000072518.24		TE
chr11	63893387	63893407	chr11-506	58.6	+	4.0309	6.0503	10.4319	20.5131	3	LINE	ENSG00000072518.24		TE
chr11	63946214	63946234	chr11-89	136.8	+	12.0928	12.1005	20.8638	45.0571	3	Alu	ENSG00000110583.14		TE
chr11	64070682	64070702	chr11-149	78.2	-	12.0928	12.1005	0	24.1934	2	Deep intronic	ENSG00000133315.13		Genic
chr11	64244521	64244541	chr11-90	175.9	-	16.1238	36.3016	20.8638	73.2891	3	3'UTR	ENSG00000173457.12		Genic
chr11	64765307	64765327	chr11-150	97.7	-	12.0928	24.2011	0	36.2939	2	3'UTR	ENSG00000168066.23		Genic
chr11	64770605	64770625	chr11-252	78.2	-	12.0928	12.1005	0	24.1934	2	Proximal intronic	ENSG00000168066.23		Genic
chr11	64775961	64775981	chr11-118	117.3	-	12.0928	18.1508	0	30.2436	2	3'UTR-distal	ENSG00000168066.23		Genic
chr11	64776368	64776388	chr11-119	156.4	-	16.1238	30.2513	20.8638	67.2388	3	3'UTR-distal	ENSG00000168066.23		Genic
chr11	64859514	64859534	chr11-510	58.6	-	0	6.0503	20.8638	26.914	2	Alu	ENSG00000110047.19		TE
chr11	65081794	65081814	chr11-511	58.6	-	12.0928	6.0503	10.4319	28.575	3	3'UTR-distal	ENSG00000146670.10	CDCA5	Genic
chr11	65126453	65126473	chr11-254	78.2	+	8.0619	12.1005	0	20.1624	2	3'UTR	ENSG00000149792.10		Genic
chr11	65323342	65323362	chr11-72	156.4	+	28.2166	12.1005	10.4319	50.749	3	3'UTR-distal	ENSG00000285816.1	""	Genic
chr11	65324502	65324522	chr11-255	78.2	+	0	12.1005	20.8638	32.9643	2	3'UTR-distal	ENSG00000285816.1	""	Genic
chr11	65419937	65419957	chr11-512	78.2	-	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000305830.1	""	TE
chr11	65424791	65424811	chr11-40	195.5	+	52.4022	36.3016	52.1594	140.8632	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65425772	65425792	chr11-121	215	+	16.1238	18.1508	41.7275	76.0021	3	First intron	ENSG00000245532.13	NEAT1	Genic
chr11	65425947	65425967	chr11-41	254.1	+	48.3713	66.5529	52.1594	167.0836	3	First intron	ENSG00000245532.13	NEAT1	Genic
chr11	65426213	65426233	chr11-65	195.5	+	32.2475	30.2513	20.8638	83.3626	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65428881	65428901	chr11-66	195.5	+	20.1547	24.2011	10.4319	54.7876	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65429126	65429146	chr11-20	430	+	60.4641	42.3519	52.1594	154.9754	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65429192	65429212	chr11-59	215	+	28.2166	30.2513	41.7275	100.1954	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65431265	65431285	chr11-67	195.5	+	20.1547	12.1005	41.7275	73.9828	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65431502	65431522	chr11-42	273.7	+	68.526	54.4524	104.3188	227.2972	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65432248	65432268	chr11-95	136.8	+	16.1238	18.1508	20.8638	55.1383	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65433051	65433071	chr11-68	195.5	+	32.2475	24.2011	10.4319	66.8805	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65435016	65435036	chr11-154	136.8	+	16.1238	6.0503	20.8638	43.0378	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65435487	65435507	chr11-96	195.5	+	16.1238	24.2011	41.7275	82.0523	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65437370	65437390	chr11-17	430	+	56.4332	60.5026	73.0232	189.959	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65437822	65437842	chr11-43	390.9	+	44.3404	42.3519	41.7275	128.4197	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65438786	65438806	chr11-34	293.2	+	48.3713	18.1508	41.7275	108.2496	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65438958	65438978	chr11-60	254.1	+	44.3404	36.3016	52.1594	132.8013	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65439232	65439252	chr11-61	215	+	24.1856	48.4021	62.5913	135.179	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65439308	65439328	chr11-54	215	+	44.3404	30.2513	20.8638	95.4554	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65440193	65440213	chr11-6	742.8	+	76.5879	121.0053	166.9101	364.5032	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65441637	65441657	chr11-69	175.9	+	32.2475	24.2011	73.0232	129.4717	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65441764	65441784	chr11-48	254.1	+	40.3094	36.3016	41.7275	118.3385	3	LINE	ENSG00000245532.13	NEAT1	TE
chr11	65442146	65442166	chr11-18	508.2	+	64.4951	60.5026	83.455	208.4527	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65443112	65443132	chr11-70	156.4	+	24.1856	42.3519	0	66.5375	2	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65443439	65443459	chr11-62	273.7	+	52.4022	36.3016	41.7275	130.4313	3	Other exon	ENSG00000245532.13	NEAT1	Genic
chr11	65498044	65498064	chr11-534	58.6	+	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65499130	65499150	chr11-9	430	+	60.4641	54.4524	41.7275	156.644	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65499209	65499229	chr11-21	430	+	44.3404	48.4021	52.1594	144.9019	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65499346	65499366	chr11-78	195.5	+	20.1547	42.3519	20.8638	83.3703	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65500354	65500374	chr11-10	1016.5	+	145.1139	163.3572	177.3419	485.813	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65500922	65500942	chr11-7	586.4	+	72.5569	78.6534	114.7507	265.9611	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501022	65501042	chr11-3	879.6	+	116.8973	72.6032	166.9101	356.4105	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501260	65501280	chr11-5	801.4	+	169.2995	211.7593	281.6607	662.7195	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501457	65501477	chr11-22	606	+	72.5569	90.754	104.3188	267.6297	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501516	65501536	chr11-8	664.6	+	104.8045	157.3069	166.9101	429.0214	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65501584	65501604	chr11-4	762.4	+	92.7116	114.955	104.3188	311.9855	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502029	65502049	chr11-23	410.5	+	40.3094	36.3016	52.1594	128.7704	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502285	65502305	chr11-16	488.7	+	52.4022	72.6032	114.7507	239.7561	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502429	65502449	chr11-11	625.5	+	80.6188	114.955	104.3188	299.8926	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65502634	65502654	chr11-1	1563.8	+	217.6708	223.8598	344.252	785.7826	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65503339	65503359	chr11-44	606	+	68.526	60.5026	125.1825	254.2112	3	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65503420	65503440	chr11-37	527.8	+	52.4022	72.6032	62.5913	187.5967	3	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr11	65504122	65504142	chr11-12	1094.7	+	104.8045	175.4577	156.4782	436.7403	3	First intron	ENSG00000251562.13	MALAT1	Genic
chr11	65504322	65504342	chr11-15	840.5	+	76.5879	96.8042	177.3419	350.7341	3	First intron	ENSG00000251562.13	MALAT1	Genic
