chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chr1	206220684	206220685	chr1_f_c7357[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9		Genic
chr1	206231365	206231366	chr1_f_c7363[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9		Genic
chr1	206235087	206235088	chr1_f_c7368[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9		Genic
chr1	206245591	206245592	chr1_f_c7377[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000266028.9		Genic
chr1	206267557	206267558	chr1_f_c7392[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000266028.9		TE
chr1	206398627	206398628	chr1_f_c7447[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000266028.9		TE
chr12	100278374	100278375	chr12_f_c2541[k=3][m=4]	4	+	3	4	0	3	Alu	ENSG00000136021.20		TE
chr12	132090028	132090029	chr12_f_c3496[k=3][m=4]	4	+	3	4	0	3	3'UTR-distal	ENSG00000291171.2	""	Genic
chr1	21354	21355	chr1_r_c1[k=3][m=4]	4	-	3	4	0	85	First intron	ENSG00000227232.6	WASH7P	Genic
chr1	223997073	223997074	chr1_f_c7966[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000185495.11	SEPTIN7P13	Genic
chr12	30482	30483	chr12_r_c3[k=3][m=4]	4	-	3	4	0	3	First intron	ENSG00000226210.3	WASH8P	Genic
chr1	26475158	26475159	chr1_f_c936[k=3][m=4]	4	+	3	4	0	85	3'UTR	ENSG00000198830.14		Genic
chr1	33484403	33484404	chr1_f_c1537[k=3][m=4]	4	+	3	4	0	85	LINE	ENSG00000121903.16		TE
chr14	100280925	100280926	chr14_f_c2535[k=3][m=4]	4	+	3	4	0	5	3'UTR	ENSG00000100811.15	YY1	Genic
chr14	19074224	19074225	chr14_f_c31[k=3][m=4]	4	+	3	4	0	5	LINE	ENSG00000286614.1	""	TE
chr14	19330778	19330779	chr14_r_c83[k=3][m=4]	4	-	3	4	0	5	Deep intronic	ENSG00000292986.2	DUXAP10	Genic
chr14	19331674	19331675	chr14_r_c86[k=3][m=4]	4	-	3	4	0	5	LINE	ENSG00000292986.2	DUXAP10	TE
chr15	22665813	22665814	chr15_f_c58[k=3][m=4]	4	+	3	4	0	24	First intron	ENSG00000276141.5	WHAMMP3	Genic
chr15	28739028	28739029	chr15_f_c137[k=3][m=4]	4	+	3	4	0	24	First intron	ENSG00000248334.7	WHAMMP2	Genic
chr15	30115746	30115747	chr15_f_c177[k=3][m=4]	4	+	3	4	0	24	Deep intronic	ENSG00000178081.13	ULK4P3	Genic
chr15	30119073	30119074	chr15_f_c180[k=3][m=4]	4	+	3	4	0	24	LINE	ENSG00000178081.13	ULK4P3	TE
chr15	30472269	30472270	chr15_f_c220[k=3][m=4]	4	+	3	4	0	24	First intron	ENSG00000215302.9	WHAMMP4	Genic
chr15	30584732	30584733	chr15_f_c240[k=3][m=4]	4	+	3	4	0	24	Deep intronic	ENSG00000260128.7	ULK4P2	Genic
chr15	30588058	30588059	chr15_f_c242[k=3][m=4]	4	+	3	4	0	24	LINE	ENSG00000260128.7	ULK4P2	TE
chr1	532836	532837	chr1_r_c8[k=3][m=4]	4	-	3	4	0	85	TSS-proximal			Genic
chr15	84472292	84472293	chr15_f_c1943[k=3][m=4]	4	+	3	4	0	24	Deep intronic	ENSG00000259551.2	""	Genic
chr15	89623098	89623099	chr15_f_c2187[k=3][m=4]	4	+	3	4	0	24	Deep intronic	ENSG00000140534.15		Genic
chr15	90756305	90756306	chr15_f_c2259[k=3][m=4]	4	+	3	4	0	24	Alu	ENSG00000197299.14		TE
chr16	14881151	14881152	chr16_f_c487[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000103512.17		Genic
chr16	14887702	14887703	chr16_f_c490[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000103512.17		Genic
chr16	16279796	16279797	chr16_f_c609[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000103226.20		Genic
chr16	16286348	16286349	chr16_f_c613[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000103226.20		Genic
chr16	18425784	18425785	chr16_r_c607[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000185164.17		Genic
chr16	18432338	18432339	chr16_r_c610[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000185164.17		Genic
chr16	18508320	18508321	chr16_r_c619[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000185164.17		Genic
chr16	18514873	18514874	chr16_r_c622[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000185164.17		Genic
chr16	18921717	18921718	chr16_r_c718[k=3][m=4]	4	-	3	4	0	28	First intron	ENSG00000157106.19		Genic
chr16	21433877	21433878	chr16_r_c767[k=3][m=4]	4	-	3	4	0	28	LTR/ERV			TE
chr16	21439531	21439532	chr16_r_c782[k=3][m=4]	4	-	3	4	0	28	LTR/ERV			TE
chr16	21445657	21445658	chr16_r_c799[k=3][m=4]	4	-	3	4	0	28	Deep intronic			Genic
chr16	21462554	21462555	chr16_r_c811[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000180747.16	SMG1P3	Genic
chr16	21866157	21866158	chr16_r_c912[k=3][m=4]	4	-	3	4	0	28	LTR/ERV			TE
chr16	21871799	21871800	chr16_r_c923[k=3][m=4]	4	-	3	4	0	28	LTR/ERV			TE
chr16	21873206	21873207	chr16_r_c932[k=3][m=4]	4	-	3	4	0	28	LINE			TE
chr16	21874305	21874306	chr16_r_c937[k=3][m=4]	4	-	3	4	0	28	Alu			TE
chr16	28394915	28394916	chr16_r_c1209[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000205609.14		Genic
chr16	28720385	28720386	chr16_f_c1053[k=3][m=4]	4	+	3	4	0	28	Deep intronic	ENSG00000184110.16		Genic
chr16	29412558	29412559	chr16_r_c1237[k=3][m=4]	4	-	3	4	0	28	LTR/ERV			TE
chr16	29512863	29512864	chr16_r_c1297[k=3][m=4]	4	-	3	4	0	28	LTR/ERV			TE
chr16	29544035	29544036	chr16_r_c1338[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000205534.6	SMG1P2	Genic
chr16	30255184	30255185	chr16_r_c1456[k=3][m=4]	4	-	3	4	0	28	LTR/ERV			TE
chr16	30284039	30284040	chr16_r_c1490[k=3][m=4]	4	-	3	4	0	28	Deep intronic	ENSG00000183604.17	SMG1P5	Genic
chr16	70789541	70789542	chr16_f_c2011[k=3][m=4]	4	+	3	4	0	28	tRNA*			ncRNA
chr17	15675053	15675054	chr17_r_c872[k=3][m=4]	4	-	3	4	0	18	Deep intronic	ENSG00000221926.14		Genic
chr17	31965867	31965868	chr17_f_c1445[k=3][m=4]	4	+	3	4	0	18	Proximal intronic	ENSG00000178691.13		Genic
chr17	38243308	38243309	chr17_r_c1697[k=3][m=4]	4	-	3	4	0	18	Alu	ENSG00000274487.5	NPEPPSP1	TE
chr17	43240067	43240068	chr17_r_c1963[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43266779	43266780	chr17_r_c1979[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43290437	43290438	chr17_r_c1993[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43300187	43300188	chr17_r_c1995[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	45514121	45514122	chr17_f_c2086[k=3][m=4]	4	+	3	4	0	18	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45518114	45518115	chr17_f_c2091[k=3][m=4]	4	+	3	4	0	18	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45524893	45524894	chr17_f_c2094[k=3][m=4]	4	+	3	4	0	18	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45552130	45552131	chr17_r_c2220[k=3][m=4]	4	-	3	4	0	18	First intron	ENSG00000291175.2	""	Genic
chr17	46293336	46293337	chr17_f_c2135[k=3][m=4]	4	+	3	4	0	18	5'UTR	ENSG00000176681.15	LRRC37A	Genic
chr17	46327179	46327180	chr17_r_c2436[k=3][m=4]	4	-	3	4	0	18	LINE	ENSG00000228696.13		TE
chr17	46331724	46331725	chr17_r_c2439[k=3][m=4]	4	-	3	4	0	18	Deep intronic	ENSG00000228696.13		Genic
chr17	46510915	46510916	chr17_f_c2246[k=3][m=4]	4	+	3	4	0	18	TSS-proximal			Genic
chr17	46545034	46545035	chr17_r_c2505[k=3][m=4]	4	-	3	4	0	18	LINE	ENSG00000185829.19	ARL17A	TE
chr1	783116	783117	chr1_f_c23[k=3][m=4]	4	+	3	4	0	85	First intron	ENSG00000237491.11	LINC01409	Genic
chr18	34884756	34884757	chr18_f_c769[k=3][m=4]	4	+	3	4	0	1	3'UTR	ENSG00000134769.24		Genic
chr20	3361712	3361713	chr20_r_c114[k=3][m=4]	4	-	3	4	0	3	Deep intronic	ENSG00000088854.14		Genic
chr20	50082594	50082595	chr20_r_c1212[k=3][m=4]	4	-	3	4	0	3	3'UTR	ENSG00000124208.16	PEDS1-UBE2V1	Genic
chr2	113453775	113453776	chr2_f_c2803[k=3][m=4]	4	+	3	4	0	6	Deep intronic	ENSG00000136682.17		Genic
chr2	127847724	127847725	chr2_r_c3213[k=3][m=4]	4	-	3	4	0	6	3'UTR	ENSG00000144231.12		Genic
chr21	8212485	8212486	chr21_f_c120[k=3][m=4]	4	+	3	4	0	6	Deep intronic	ENSG00000278996.2	""	Genic
chr21	8215936	8215937	chr21_f_c153[k=3][m=4]	4	+	3	4	0	6	Deep intronic	ENSG00000278996.2	""	Genic
chr22	15791850	15791851	chr22_f_c42[k=3][m=4]	4	+	3	4	0	4	First intron	ENSG00000206195.12	DUXAP8	Genic
chr22	15876652	15876653	chr22_f_c129[k=3][m=4]	4	+	3	4	0	4	Other exon	ENSG00000223875.2	NBEAP3	Genic
chr2	242119054	242119055	chr2_r_c5646[k=3][m=4]	4	-	3	4	0	6	Deep intronic			Genic
chr2	38482125	38482126	chr2_f_c918[k=3][m=4]	4	+	3	4	0	6	Other exon	ENSG00000213553.4	RPLP0P6	Genic
chr3	198180372	198180373	chr3_f_c5473[k=3][m=4]	4	+	3	4	0	6	First intron	ENSG00000290937.2	""	Genic
chr3	22382765	22382766	chr3_f_c667[k=3][m=4]	4	+	3	4	0	6	Other exon	ENSG00000293339.1	""	Genic
chr3	23919215	23919216	chr3_f_c837[k=3][m=4]	4	+	3	4	0	6	5'UTR	ENSG00000174748.23		Genic
chr4	105485326	105485327	chr4_f_c2137[k=3][m=4]	4	+	3	4	0	6	Other exon	ENSG00000249264.1	EEF1A1P9	Genic
chr4	119459147	119459148	chr4_f_c2496[k=3][m=4]	4	+	3	4	0	6	First intron	ENSG00000245958.9	SEPTIN7P14	Genic
chr5	134926606	134926607	chr5_r_c2521[k=3][m=4]	4	-	3	4	0	10	TSS-proximal			Genic
chr5	6848254	6848255	chr5_r_c80[k=3][m=4]	4	-	3	4	0	10	Other exon	ENSG00000200243.1	RN7SKP79	Genic
chr5	69570056	69570057	chr5_f_c1172[k=3][m=4]	4	+	3	4	0	10	Deep intronic	ENSG00000183474.17		Genic
chr5	69924105	69924106	chr5_f_c1216[k=3][m=4]	4	+	3	4	0	10	First intron	ENSG00000295602.1	""	Genic
chr5	69928393	69928394	chr5_f_c1218[k=3][m=4]	4	+	3	4	0	10	LINE	ENSG00000295602.1	""	TE
chr5	70194011	70194012	chr5_r_c917[k=3][m=4]	4	-	3	4	0	10	Deep intronic	ENSG00000300022.1	""	Genic
chr5	70799154	70799155	chr5_f_c1339[k=3][m=4]	4	+	3	4	0	10	Deep intronic	ENSG00000297805.1	""	Genic
chr5	73505216	73505217	chr5_f_c1552[k=3][m=4]	4	+	3	4	0	10	CDS	ENSG00000145741.17	BTF3	Genic
chr5	76242008	76242009	chr5_r_c1143[k=3][m=4]	4	-	3	4	0	10	First intron	ENSG00000308091.1	""	Genic
chr5	80725481	80725482	chr5_f_c1758[k=3][m=4]	4	+	3	4	0	10	CDS	ENSG00000113318.12		Genic
chr7	100199516	100199517	chr7_f_c2957[k=3][m=4]	4	+	3	4	0	22	Proximal intronic	ENSG00000066923.20		Genic
chr7	22511337	22511338	chr7_r_c406[k=3][m=4]	4	-	3	4	0	22	First intron	ENSG00000105889.17		Genic
chr7	22511362	22511363	chr7_r_c407[k=3][m=4]	4	-	3	4	0	22	First intron	ENSG00000105889.17		Genic
chr7	45773181	45773182	chr7_f_c1352[k=3][m=4]	4	+	3	4	0	22	First intron	ENSG00000291208.2	""	Genic
chr7	75367004	75367005	chr7_f_c2222[k=3][m=4]	4	+	3	4	0	22	Deep intronic	ENSG00000205583.15	STAG3L1	Genic
chr7	75374193	75374194	chr7_f_c2240[k=3][m=4]	4	+	3	4	0	22	Deep intronic	ENSG00000290951.2	""	Genic
chr8	22379450	22379451	chr8_f_c329[k=3][m=4]	4	+	3	4	0	5	5'UTR	ENSG00000104635.16		Genic
chr9	61960664	61960665	chr9_f_c936[k=3][m=4]	4	+	3	4	0	8	LINE	ENSG00000231527.8	FAM27C	TE
chr10	46805879	46805880	chr10_f_c1185[k=4][m=4]	4	+	4	4	0	14	Deep intronic	ENSG00000291069.2	BMS1P1	Genic
chr10	49978084	49978085	chr10_f_c1315[k=4][m=4]	4	+	4	4	0	14	3'UTR-distal	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr1	121207775	121207776	chr1_f_c4861[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000171943.13		Genic
chr1	121218827	121218828	chr1_f_c4868[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000171943.13		Genic
chr1	121257035	121257036	chr1_f_c4892[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000171943.13		Genic
chr1	143995399	143995400	chr1_f_c4985[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144006443	144006444	chr1_f_c4995[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	144044678	144044679	chr1_f_c5019[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr11	46525596	46525597	chr11_r_c1058[k=4][m=4]	4	-	4	4	0	1	Alu	ENSG00000110497.16		TE
chr1	149419659	149419660	chr1_f_c5238[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000286185.1	""	Genic
chr1	206226285	206226286	chr1_f_c7360[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000266028.9		Genic
chr1	206237370	206237371	chr1_f_c7370[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000266028.9		Genic
chr1	206275534	206275535	chr1_f_c7394[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000266028.9		Genic
chr1	224003012	224003013	chr1_f_c7976[k=4][m=4]	4	+	4	4	0	21	First intron	ENSG00000185495.11	SEPTIN7P13	Genic
chr12	50591652	50591653	chr12_f_c1337[k=4][m=4]	4	+	4	4	0	3	Alu	ENSG00000066084.14		TE
chr14	19068372	19068373	chr14_f_c24[k=4][m=4]	4	+	4	4	0	7	LINE	ENSG00000293329.2	DUXAP9	TE
chr14	19114006	19114007	chr14_f_c93[k=4][m=4]	4	+	4	4	0	7	Deep intronic	ENSG00000293329.2	DUXAP9	Genic
chr14	19285978	19285979	chr14_r_c22[k=4][m=4]	4	-	4	4	0	7	Deep intronic	ENSG00000292986.2	DUXAP10	Genic
chr14	19325823	19325824	chr14_r_c77[k=4][m=4]	4	-	4	4	0	7	LINE	ENSG00000287515.1	""	TE
chr15	64547667	64547668	chr15_f_c979[k=4][m=4]	4	+	4	4	0	5	Deep intronic	ENSG00000180357.11		Genic
chr16	14845364	14845365	chr16_f_c470[k=4][m=4]	4	+	4	4	0	24	Deep intronic	ENSG00000103512.17		Genic
chr16	21434708	21434709	chr16_r_c772[k=4][m=4]	4	-	4	4	0	24	LTR/ERV			TE
chr16	21447682	21447683	chr16_r_c801[k=4][m=4]	4	-	4	4	0	24	Proximal intronic	ENSG00000180747.16	SMG1P3	Genic
chr16	21493874	21493875	chr16_r_c839[k=4][m=4]	4	-	4	4	0	24	Alu	ENSG00000180747.16	SMG1P3	TE
chr16	21500770	21500771	chr16_r_c851[k=4][m=4]	4	-	4	4	0	24	First intron	ENSG00000180747.16	SMG1P3	Genic
chr16	21867004	21867005	chr16_r_c917[k=4][m=4]	4	-	4	4	0	24	LTR/ERV			TE
chr16	21925364	21925365	chr16_r_c980[k=4][m=4]	4	-	4	4	0	24	Alu			TE
chr16	22438469	22438470	chr16_f_c779[k=4][m=4]	4	+	4	4	0	24	First intron	ENSG00000237296.12	SMG1P1	Genic
chr16	22445356	22445357	chr16_f_c792[k=4][m=4]	4	+	4	4	0	24	Alu	ENSG00000237296.12	SMG1P1	TE
chr16	22445500	22445501	chr16_f_c793[k=4][m=4]	4	+	4	4	0	24	First intron	ENSG00000237296.12	SMG1P1	Genic
chr16	22491219	22491220	chr16_f_c827[k=4][m=4]	4	+	4	4	0	24	Proximal intronic	ENSG00000237296.12	SMG1P1	Genic
chr16	22504190	22504191	chr16_f_c855[k=4][m=4]	4	+	4	4	0	24	LTR/ERV			TE
chr16	22505024	22505025	chr16_f_c860[k=4][m=4]	4	+	4	4	0	24	LTR/ERV			TE
chr16	29438382	29438383	chr16_r_c1262[k=4][m=4]	4	-	4	4	0	24	3'UTR-distal	ENSG00000254634.4	SMG1P6	Genic
chr16	29593881	29593882	chr16_r_c1383[k=4][m=4]	4	-	4	4	0	24	First intron	ENSG00000205534.6	SMG1P2	Genic
chr16	30280133	30280134	chr16_r_c1485[k=4][m=4]	4	-	4	4	0	24	Proximal intronic	ENSG00000183604.17	SMG1P5	Genic
chr16	30315302	30315303	chr16_r_c1506[k=4][m=4]	4	-	4	4	0	24	Alu	ENSG00000183604.17	SMG1P5	TE
chr16	30333969	30333970	chr16_r_c1526[k=4][m=4]	4	-	4	4	0	24	First intron	ENSG00000183604.17	SMG1P5	Genic
chr16	89514822	89514823	chr16_f_c2585[k=4][m=4]	4	+	4	4	0	24	Alu	ENSG00000197912.17		TE
chr17	18666602	18666603	chr17_r_c1050[k=4][m=4]	4	-	4	4	0	23	3'UTR-distal	ENSG00000249459.12	ZNF286B	Genic
chr17	36309052	36309053	chr17_f_c1660[k=4][m=4]	4	+	4	4	0	23	LINE	ENSG00000261499.2	""	TE
chr17	36314132	36314133	chr17_f_c1666[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000261499.2	""	Genic
chr17	36314685	36314686	chr17_f_c1668[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000261499.2	""	Genic
chr17	38113156	38113157	chr17_f_c1768[k=4][m=4]	4	+	4	4	0	23	LINE	ENSG00000274615.1	NPEPPSP1	TE
chr17	38118235	38118236	chr17_f_c1775[k=4][m=4]	4	+	4	4	0	23	Proximal intronic	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38118784	38118785	chr17_f_c1777[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38202284	38202285	chr17_r_c1678[k=4][m=4]	4	-	4	4	0	23	Other exon	ENSG00000274487.5	NPEPPSP1	Genic
chr17	38207360	38207361	chr17_r_c1684[k=4][m=4]	4	-	4	4	0	23	LINE	ENSG00000274487.5	NPEPPSP1	TE
chr17	42813625	42813626	chr17_r_c1906[k=4][m=4]	4	-	4	4	0	23	Deep intronic	ENSG00000126581.14		Genic
chr17	45509523	45509524	chr17_f_c2078[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000267198.2	""	Genic
chr17	46305354	46305355	chr17_f_c2142[k=4][m=4]	4	+	4	4	0	23	Proximal intronic	ENSG00000176681.15	LRRC37A	Genic
chr17	46338868	46338869	chr17_r_c2456[k=4][m=4]	4	-	4	4	0	23	3'UTR	ENSG00000228696.13		Genic
chr17	46522929	46522930	chr17_f_c2255[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000238083.10	LRRC37A2	Genic
chr17	46549586	46549587	chr17_r_c2510[k=4][m=4]	4	-	4	4	0	23	Deep intronic	ENSG00000185829.19	ARL17A	Genic
chr17	46556724	46556725	chr17_r_c2532[k=4][m=4]	4	-	4	4	0	23	3'UTR	ENSG00000185829.19	ARL17A	Genic
chr17	46645603	46645604	chr17_f_c2311[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000073969.20		Genic
chr17	47043674	47043675	chr17_r_c2564[k=4][m=4]	4	-	4	4	0	23	First intron	ENSG00000262879.8	""	Genic
chr17	47581135	47581136	chr17_f_c2397[k=4][m=4]	4	+	4	4	0	23	LINE	ENSG00000141279.19		TE
chr17	47586196	47586197	chr17_f_c2400[k=4][m=4]	4	+	4	4	0	23	CDS	ENSG00000141279.19		Genic
chr1	805798	805799	chr1_f_c32[k=4][m=4]	4	+	4	4	0	21	Deep intronic	ENSG00000237491.11	LINC01409	Genic
chr19	12894767	12894768	chr19_f_c583[k=4][m=4]	4	+	4	4	0	4	Deep intronic	ENSG00000105607.15		Genic
chr1	96741093	96741094	chr1_f_c3942[k=4][m=4]	4	+	4	4	0	21	LINE	ENSG00000117569.21		TE
chr19	8457229	8457230	chr19_f_c349[k=4][m=4]	4	+	4	4	0	4	First intron	ENSG00000099783.14		Genic
chr2	107871230	107871231	chr2_f_c2499[k=4][m=4]	4	+	4	4	0	17	CDS	ENSG00000196862.10	RGPD4	Genic
chr2	109836344	109836345	chr2_f_c2682[k=4][m=4]	4	+	4	4	0	17	CDS	ENSG00000015568.14		Genic
chr2	110535161	110535162	chr2_r_c2782[k=4][m=4]	4	-	4	4	0	17	CDS	ENSG00000183054.14		Genic
chr2	112389720	112389721	chr2_r_c2901[k=4][m=4]	4	-	4	4	0	17	CDS	ENSG00000169629.13		Genic
chr2	113453192	113453193	chr2_f_c2802[k=4][m=4]	4	+	4	4	0	17	CDS	ENSG00000136682.17		Genic
chr2	131688461	131688462	chr2_f_c3066[k=4][m=4]	4	+	4	4	0	17	LINE	ENSG00000287151.2	LINC03124	TE
chr2	152606668	152606669	chr2_f_c3485[k=4][m=4]	4	+	4	4	0	17	Satellite/LC	ENSG00000157827.22		TE
chr21	8215268	8215269	chr21_f_c143[k=4][m=4]	4	+	4	4	0	8	Deep intronic	ENSG00000278996.2	""	Genic
chr22	15790956	15790957	chr22_f_c38[k=4][m=4]	4	+	4	4	0	7	LINE	ENSG00000206195.12	DUXAP8	TE
chr22	15796792	15796793	chr22_f_c47[k=4][m=4]	4	+	4	4	0	7	LINE	ENSG00000206195.12	DUXAP8	TE
chr22	15836337	15836338	chr22_f_c108[k=4][m=4]	4	+	4	4	0	7	Deep intronic	ENSG00000206195.12	DUXAP8	Genic
chr2	26858348	26858349	chr2_f_c413[k=4][m=4]	4	+	4	4	0	17	Alu	ENSG00000157851.18		TE
chr2	37319735	37319736	chr2_r_c801[k=4][m=4]	4	-	4	4	0	17	LINE	ENSG00000115825.12		TE
chr2	85543923	85543924	chr2_f_c2002[k=4][m=4]	4	+	4	4	0	17	3'UTR	ENSG00000168906.14		Genic
chr2	95842600	95842601	chr2_r_c2331[k=4][m=4]	4	-	4	4	0	17	3'UTR-distal			Genic
chr2	97131226	97131227	chr2_f_c2246[k=4][m=4]	4	+	4	4	0	17	Alu	ENSG00000135976.21	ANKRD36	TE
chr2	97498492	97498493	chr2_r_c2476[k=4][m=4]	4	-	4	4	0	17	LINE	ENSG00000196912.13	ANKRD36B	TE
chr2	97572259	97572260	chr2_r_c2509[k=4][m=4]	4	-	4	4	0	17	Alu	ENSG00000196912.13	ANKRD36B	TE
chr4	105485351	105485352	chr4_f_c2138[k=4][m=4]	4	+	4	4	0	6	Other exon	ENSG00000249264.1	EEF1A1P9	Genic
chr4	119461217	119461218	chr4_f_c2500[k=4][m=4]	4	+	4	4	0	6	Deep intronic	ENSG00000245958.9	SEPTIN7P14	Genic
chr4	56451969	56451970	chr4_f_c1357[k=4][m=4]	4	+	4	4	0	6	CDS	ENSG00000128050.10		Genic
chr5	139605623	139605624	chr5_f_c3071[k=4][m=4]	4	+	4	4	0	4	Deep intronic	ENSG00000131508.18		Genic
chr5	70139382	70139383	chr5_r_c899[k=4][m=4]	4	-	4	4	0	4	LTR/ERV	ENSG00000300022.1	""	TE
chr5	71139696	71139697	chr5_r_c1013[k=4][m=4]	4	-	4	4	0	4	LTR/ERV	ENSG00000296329.1	""	TE
chr5	80650956	80650957	chr5_r_c1354[k=4][m=4]	4	-	4	4	0	4	First intron	ENSG00000228716.8		Genic
chr7	76593025	76593026	chr7_f_c2334[k=4][m=4]	4	+	4	4	0	7	LTR/ERV	ENSG00000290873.2	LINC03009	TE
chr9	26999799	26999800	chr9_f_c456[k=4][m=4]	4	+	4	4	0	8	Alu	ENSG00000096872.18		TE
chr9	65691020	65691021	chr9_f_c984[k=4][m=4]	4	+	4	4	0	8	5'UTR	ENSG00000147996.18		Genic
chrX	123914494	123914495	chrX_f_c2367[k=4][m=4]	4	+	4	4	0	1	3'UTR-distal			Genic
chr10	21588599	21588600	chr10_f_c627[k=5][m=4]	4	+	5	4	0	12	LINE	ENSG00000078403.18		TE
chr10	46804401	46804402	chr10_f_c1184[k=5][m=4]	4	+	5	4	0	12	Deep intronic	ENSG00000291069.2	BMS1P1	Genic
chr10	46808161	46808162	chr10_f_c1193[k=5][m=4]	4	+	5	4	0	12	LTR/ERV	ENSG00000291069.2	BMS1P1	TE
chr1	143984587	143984588	chr1_f_c4977[k=5][m=4]	4	+	5	4	0	14	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	149359265	149359266	chr1_f_c5224[k=5][m=4]	4	+	5	4	0	14	Deep intronic			Genic
chr1	206215477	206215478	chr1_f_c7348[k=5][m=4]	4	+	5	4	0	14	First intron	ENSG00000266028.9		Genic
chr12	103932293	103932294	chr12_f_c2620[k=5][m=4]	4	+	5	4	0	1	5'UTR	ENSG00000166598.17		Genic
chr1	223997500	223997501	chr1_f_c7967[k=5][m=4]	4	+	5	4	0	14	First intron	ENSG00000185495.11	SEPTIN7P13	Genic
chr1	224030703	224030704	chr1_f_c7994[k=5][m=4]	4	+	5	4	0	14	Deep intronic	ENSG00000290989.2	SEPTIN7P13	Genic
chr1	32679739	32679740	chr1_f_c1458[k=5][m=4]	4	+	5	4	0	14	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr14	49600513	49600514	chr14_f_c625[k=5][m=4]	4	+	5	4	0	3	First intron	ENSG00000165501.18		Genic
chr16	18906162	18906163	chr16_r_c705[k=5][m=4]	4	-	5	4	0	9	First intron	ENSG00000157106.19		Genic
chr16	21434444	21434445	chr16_r_c771[k=5][m=4]	4	-	5	4	0	9	LTR/ERV			TE
chr16	21434724	21434725	chr16_r_c773[k=5][m=4]	4	-	5	4	0	9	LTR/ERV			TE
chr16	21866724	21866725	chr16_r_c914[k=5][m=4]	4	-	5	4	0	9	LTR/ERV			TE
chr16	22504174	22504175	chr16_f_c854[k=5][m=4]	4	+	5	4	0	9	LTR/ERV			TE
chr16	22504454	22504455	chr16_f_c856[k=5][m=4]	4	+	5	4	0	9	LTR/ERV			TE
chr16	29506985	29506986	chr16_r_c1292[k=5][m=4]	4	-	5	4	0	9	5'UTR	ENSG00000169203.19		Genic
chr16	30246968	30246969	chr16_r_c1441[k=5][m=4]	4	-	5	4	0	9	5'UTR	ENSG00000198064.16		Genic
