chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr8	127227580	127227581	CITS_66[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	LTR/ERV			TE
chr8	127228069	127228070	CITS_67[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	TSS-proximal			Genic
chr8	127228624	127228625	CITS_68[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	Deep intronic			Genic
chr8	127228822	127228823	CITS_70[gene=chr8_r_c6851][PH=5][PH0=0.01][P=3.33e-08]	5	-	Deep intronic			Genic
chr8	127228881	127228882	CITS_71[gene=chr8_r_c6851][PH=9][PH0=0.01][P=1.00e-100]	9	-	Deep intronic			Genic
chr8	127228946	127228947	CITS_72[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	Deep intronic			Genic
chr8	127229006	127229007	CITS_73[gene=chr8_r_c6851][PH=5][PH0=0.01][P=3.33e-08]	5	-	Other SINE			TE
chr8	127229137	127229138	CITS_74[gene=chr8_r_c6851][PH=7][PH0=0.01][P=1.00e-100]	7	-	Other SINE			TE
chr8	143798267	143798268	CITS_77[gene=chr8_r_c7890][PH=2][PH0=0.00][P=2.45e-03]	2	-	Alu	ENSG00000180900.21		TE
chr9	35534836	35534837	CITS_1[gene=chr9_f_c2639][PH=2][PH0=0.00][P=2.33e-03]	2	+	LINE	ENSG00000198853.13		TE
chr9	71328177	71328178	CITS_2[gene=chr9_f_c4348][PH=2][PH0=0.00][P=4.04e-05]	2	+	Alu			TE
chr9	112983922	112983923	CITS_3[gene=chr9_f_c7036][PH=2][PH0=0.00][P=2.31e-05]	2	+	Alu			TE
chr9	126848045	126848046	CITS_4[gene=chr9_f_c8146][PH=6][PH0=0.36][P=4.69e-04]	6	+	3'UTR-distal			Genic
chr9	128558603	128558604	CITS_5[gene=chr9_f_c8415][PH=3][PH0=0.06][P=4.91e-03]	3	+	First intron	ENSG00000197694.20		Genic
chr9	128694893	128694894	CITS_6[gene=chr9_f_c8560][PH=4][PH0=0.10][P=1.61e-03]	4	+	3'UTR	ENSG00000119335.19		Genic
chr9	131486774	131486775	CITS_7[gene=chr9_f_c9419][PH=3][PH0=0.04][P=3.39e-03]	3	+	Deep intronic	ENSG00000288701.1	PRRC2B	Genic
chr9	132181260	132181261	CITS_8[gene=chr9_f_c9456][PH=2][PH0=0.00][P=2.31e-04]	2	+	Alu	ENSG00000196358.13		TE
chr9	132689615	132689616	CITS_9[gene=chr9_f_c9461][PH=2][PH0=0.00][P=5.23e-03]	2	+	3'UTR	ENSG00000125484.13		Genic
chr9	2772708	2772709	CITS_10[gene=chr9_r_c170][PH=3][PH0=0.05][P=5.52e-03]	3	-	Deep intronic	ENSG00000080608.11		Genic
chr9	4679151	4679152	CITS_11[gene=chr9_r_c565][PH=2][PH0=0.00][P=6.22e-03]	2	-	Other exon	ENSG00000273061.4	CDC37L1-DT	Genic
chr9	4712133	4712134	CITS_12[gene=chr9_r_c565][PH=2][PH0=0.00][P=6.22e-03]	2	-	3'UTR	ENSG00000147853.18		Genic
chr9	19126889	19126890	CITS_13[gene=chr9_r_c1843][PH=2][PH0=0.00][P=1.11e-03]	2	-	5'UTR	ENSG00000147872.11		Genic
chr9	21991040	21991041	CITS_14[gene=chr9_r_c2662][PH=3][PH0=0.05][P=4.86e-03]	3	-	First intron	ENSG00000147889.18	CDKN2A	Genic
chr9	26915220	26915221	CITS_15[gene=chr9_r_c2782][PH=3][PH0=0.06][P=4.91e-03]	3	-	Alu	ENSG00000137055.16		TE
chr9	34116349	34116350	CITS_16[gene=chr9_r_c3712][PH=2][PH0=0.00][P=7.05e-03]	2	-	Satellite/LC	ENSG00000198876.14		TE
chr9	35970995	35970996	CITS_17[gene=chr9_r_c3901][PH=3][PH0=0.00][P=3.00e-07]	3	-	Deep intronic			Genic
chr9	35971043	35971044	CITS_18[gene=chr9_r_c3901][PH=3][PH0=0.00][P=3.00e-07]	3	-	Deep intronic			Genic
chr9	35971169	35971170	CITS_19[gene=chr9_r_c3902][PH=5][PH0=0.25][P=1.78e-03]	5	-	Deep intronic			Genic
chr9	37780628	37780629	CITS_20[gene=chr9_r_c4071][PH=2][PH0=0.00][P=2.81e-03]	2	-	3'UTR	ENSG00000107371.15		Genic
chr9	104498246	104498247	CITS_21[gene=chr9_r_c6851][PH=2][PH0=0.00][P=2.48e-04]	2	-	Alu	ENSG00000297079.1	""	TE
chr9	120700193	120700194	CITS_22[gene=chr9_r_c7795][PH=3][PH0=0.06][P=9.09e-03]	3	-	Other SINE	ENSG00000106780.10		TE
chr9	121352942	121352943	CITS_23[gene=chr9_r_c8011][PH=2][PH0=0.00][P=6.30e-03]	2	-	Alu	ENSG00000148175.14		TE
chr9	128327458	128327459	CITS_24[gene=chr9_r_c9198][PH=3][PH0=0.06][P=4.24e-03]	3	-	Alu			TE
chr9	132901230	132901231	CITS_25[gene=chr9_r_c9697][PH=2][PH0=0.00][P=7.76e-03]	2	-	Deep intronic	ENSG00000165699.17		Genic
chrM	613	614	CITS_1[gene=chrM_f_c0][PH=8][PH0=0.10][P=5.68e-10]	8	+	Other exon	ENSG00000210049.1	MT-TF	Genic
chrM	647	648	CITS_2[gene=chrM_f_c0][PH=5][PH0=0.10][P=1.30e-04]	5	+	Other exon	ENSG00000211459.2	MT-RNR1	Genic
chrM	1700	1701	CITS_3[gene=chrM_f_c5][PH=6][PH0=0.16][P=1.24e-05]	6	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic
chrM	1822	1823	CITS_4[gene=chrM_f_c6][PH=7][PH0=0.17][P=1.08e-06]	7	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic
chrM	2522	2523	CITS_5[gene=chrM_f_c8][PH=4][PH0=0.10][P=5.59e-03]	4	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic
chrM	3181	3182	CITS_6[gene=chrM_f_c13][PH=12][PH0=0.19][P=1.00e-100]	12	+	Other exon	ENSG00000210082.2	MT-RNR2	Genic
chrM	4400	4401	CITS_7[gene=chrM_f_c16][PH=4][PH0=0.06][P=4.36e-04]	4	+	TSS-proximal			Genic
chrM	7548	7549	CITS_8[gene=chrM_f_c28][PH=3][PH0=0.04][P=2.44e-03]	3	+	Other exon	ENSG00000210154.1	MT-TD	Genic
chrM	8323	8324	CITS_9[gene=chrM_f_c32][PH=5][PH0=0.23][P=8.30e-04]	5	+	Other exon	ENSG00000210156.1	MT-TK	Genic
chrM	4363	4364	CITS_10[gene=chrM_r_c4][PH=4][PH0=0.10][P=6.20e-04]	4	-	tRNA*	ENSG00000210107.1	MT-TQ	ncRNA
chrM	5694	5695	CITS_11[gene=chrM_r_c6][PH=8][PH0=0.37][P=2.05e-06]	8	-	Other exon	ENSG00000210135.1	MT-TN	Genic
chrM	5796	5797	CITS_12[gene=chrM_r_c7][PH=5][PH0=0.19][P=5.09e-04]	5	-	Other exon	ENSG00000210140.1	MT-TC	Genic
chrM	7480	7481	CITS_13[gene=chrM_r_c10][PH=4][PH0=0.07][P=3.16e-04]	4	-	tRNA*	ENSG00000210151.2	MT-TS1	ncRNA
chrX	24076170	24076171	CITS_1[gene=chrX_f_c1122][PH=3][PH0=0.00][P=9.38e-05]	3	+	Deep intronic	ENSG00000130741.12		Genic
chrX	41316545	41316546	CITS_2[gene=chrX_f_c1800][PH=3][PH0=0.00][P=9.35e-06]	3	+	Other exon	ENSG00000238426.1	Y_RNA	Genic
chrX	44794861	44794862	CITS_3[gene=chrX_f_c1838][PH=3][PH0=0.06][P=7.40e-03]	3	+	Intergenic			Intergenic
chrX	46866103	46866104	CITS_4[gene=chrX_f_c2005][PH=2][PH0=0.00][P=2.49e-03]	2	+	LINE	ENSG00000102218.7		TE
chrX	70963250	70963251	CITS_5[gene=chrX_f_c2773][PH=2][PH0=0.00][P=8.11e-04]	2	+	Other exon	ENSG00000230629.2	RPS23P8	Genic
chrX	119770425	119770426	CITS_7[gene=chrX_f_c4676][PH=2][PH0=0.00][P=1.58e-03]	2	+	Alu			TE
chrX	151405094	151405095	CITS_8[gene=chrX_f_c5586][PH=2][PH0=0.00][P=3.84e-03]	2	+	3'UTR	ENSG00000160131.15		Genic
chrX	72250432	72250433	CITS_9[gene=chrX_r_c2641][PH=2][PH0=0.00][P=2.62e-03]	2	-	Alu			TE
chrX	74274193	74274194	CITS_10[gene=chrX_r_c3189][PH=3][PH0=0.05][P=4.86e-03]	3	-	Alu	ENSG00000230590.13	FTX	TE
chrX	74279083	74279084	CITS_11[gene=chrX_r_c3205][PH=3][PH0=0.05][P=5.18e-03]	3	-	Satellite/LC	ENSG00000230590.13	FTX	TE
chrX	100374950	100374951	CITS_12[gene=chrX_r_c4034][PH=2][PH0=0.00][P=3.14e-05]	2	-	Alu	ENSG00000165194.16		TE
chrX	119548538	119548539	CITS_13[gene=chrX_r_c4867][PH=2][PH0=0.00][P=7.44e-03]	2	-	Alu	ENSG00000018610.16		TE
chrX	119621105	119621106	CITS_14[gene=chrX_r_c4867][PH=2][PH0=0.00][P=7.44e-03]	2	-	Deep intronic	ENSG00000125354.25		Genic
chrX	141118064	141118065	CITS_15[gene=chrX_r_c6027][PH=2][PH0=0.00][P=1.66e-04]	2	-	Other exon	ENSG00000207041.1	RNU6-3P	Genic
chrX	151956161	151956162	CITS_16[gene=chrX_r_c6157][PH=5][PH0=0.14][P=1.15e-04]	5	-	Deep intronic	ENSG00000102287.19	GABRE	Genic
chrX	151971329	151971330	CITS_17[gene=chrX_r_c6178][PH=4][PH0=0.06][P=1.81e-04]	4	-	LINE	ENSG00000102287.19	GABRE	TE
chrY	1384656	1384657	CITS_1[gene=chrY_r_c34][PH=2][PH0=0.00][P=3.39e-03]	2	-	3'UTR-distal			Genic
