chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr16	84053940	84053941	CITS_303[gene=chr16_r_c12829][PH=6][PH0=0.25][P=4.13e-05]	6	-	3'UTR	ENSG00000140943.18	MBTPS1	Genic	4.13e-05
chr16	84974906	84974907	CITS_304[gene=chr16_r_c13037][PH=6][PH0=0.22][P=3.77e-05]	6	-	3'UTR	ENSG00000153786.14	""	Genic	3.77e-05
chr16	87384060	87384061	CITS_307[gene=chr16_r_c13414][PH=5][PH0=0.19][P=4.65e-04]	5	-	tRNA*	ENSG00000103264.19	""	ncRNA	0.000465
chr16	88715362	88715363	CITS_310[gene=chr16_r_c13803][PH=8][PH0=0.38][P=2.37e-06]	8	-	3'UTR	ENSG00000103335.23	""	Genic	2.37e-06
chr16	89411775	89411776	CITS_311[gene=chr16_r_c14015][PH=7][PH0=0.28][P=4.72e-06]	7	-	First intron	ENSG00000167522.18	ANKRD11	Genic	4.72e-06
chr17	1897980	1897981	CITS_1[gene=chr17_f_c80][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSG00000132383.13	""	Genic	1e-100
chr17	4224176	4224177	CITS_3[gene=chr17_f_c423][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	""	""	Genic	1e-100
chr17	7312126	7312127	CITS_6[gene=chr17_f_c1018][PH=9][PH0=0.87][P=2.21e-04]	9	+	3'UTR	ENSG00000132507.19	""	Genic	0.000221
chr17	7514572	7514573	CITS_8[gene=chr17_f_c1080][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	""	""	Genic	1e-100
chr17	8119187	8119188	CITS_13[gene=chr17_f_c1089][PH=44][PH0=1.97][P=1.00e-100]	44	+	tRNA*	""	""	ncRNA	1e-100
chr17	8125800	8125801	CITS_14[gene=chr17_f_c1093][PH=6][PH0=0.19][P=2.55e-05]	6	+	tRNA*	""	""	ncRNA	2.55e-05
chr17	14232534	14232535	CITS_21[gene=chr17_f_c2008][PH=10][PH0=0.49][P=5.53e-08]	10	+	LINE	""	""	TE	5.53e-08
chr17	16440066	16440067	CITS_26[gene=chr17_f_c2400][PH=9][PH0=0.00][P=1.00e-100]	9	+	3'UTR-distal	ENSG00000175061.21	SNHG29	Genic	1e-100
chr17	16441222	16441223	CITS_28[gene=chr17_f_c2400][PH=13][PH0=0.00][P=1.00e-100]	13	+	3'UTR-distal	ENSG00000175061.21	SNHG29	Genic	1e-100
chr17	16441369	16441370	CITS_29[gene=chr17_f_c2400][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR-distal	ENSG00000175061.21	SNHG29	Genic	1e-100
chr17	16441590	16441591	CITS_30[gene=chr17_f_c2400][PH=15][PH0=0.00][P=1.00e-100]	15	+	3'UTR-distal	ENSG00000175061.21	SNHG29	Genic	1e-100
chr17	16441961	16441962	CITS_34[gene=chr17_f_c2400][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR-distal	ENSG00000175061.21	SNHG29	Genic	1e-100
chr17	18209145	18209146	CITS_37[gene=chr17_f_c2507][PH=12][PH0=0.24][P=5.40e-14]	12	+	3'UTR	ENSG00000091542.9	ALKBH5	Genic	5.4e-14
chr17	18652246	18652247	CITS_39[gene=chr17_f_c2565][PH=6][PH0=0.35][P=5.35e-04]	6	+	Deep intronic	""	""	Genic	0.000535
chr17	19061937	19061938	CITS_47[gene=chr17_f_c2676][PH=17][PH0=0.92][P=3.09e-13]	17	+	Other exon	ENSG00000265185.6	SNORD3B-1	Genic	3.09e-13
chr17	19062009	19062010	CITS_48[gene=chr17_f_c2677][PH=6][PH0=0.00][P=1.00e-100]	6	+	Other exon	ENSG00000265185.6	SNORD3B-1	Genic	1e-100
chr17	19062091	19062092	CITS_49[gene=chr17_f_c2677][PH=6][PH0=0.00][P=1.00e-100]	6	+	Other exon	ENSG00000265185.6	SNORD3B-1	Genic	1e-100
chr17	19188041	19188042	CITS_50[gene=chr17_f_c2677][PH=27][PH0=0.00][P=1.00e-100]	27	+	Other exon	ENSG00000263934.5	SNORD3A	Genic	1e-100
chr17	19188113	19188114	CITS_51[gene=chr17_f_c2677][PH=6][PH0=0.00][P=1.00e-100]	6	+	Other exon	ENSG00000263934.5	SNORD3A	Genic	1e-100
chr17	19188193	19188194	CITS_52[gene=chr17_f_c2677][PH=6][PH0=0.00][P=1.00e-100]	6	+	Other exon	ENSG00000263934.5	SNORD3A	Genic	1e-100
chr17	20786549	20786550	CITS_54[gene=chr17_f_c2962][PH=9][PH0=0.44][P=8.64e-07]	9	+	Deep intronic	""	""	Genic	8.64e-07
chr17	20787053	20787054	CITS_55[gene=chr17_f_c2968][PH=5][PH0=0.19][P=4.97e-04]	5	+	Deep intronic	""	""	Genic	0.000497
chr17	20788928	20788929	CITS_56[gene=chr17_f_c2977][PH=30][PH0=3.09][P=1.00e-100]	30	+	Other exon	ENSG00000264215.1	""	Genic	1e-100
chr17	20789018	20789019	CITS_57[gene=chr17_f_c2979][PH=5][PH0=0.21][P=5.99e-04]	5	+	Other exon	ENSG00000264215.1	""	Genic	0.000599
chr17	22522575	22522576	CITS_60[gene=chr17_f_c3087][PH=11][PH0=0.76][P=2.44e-07]	11	+	Deep intronic	ENSG00000310581.1	""	Genic	2.44e-07
chr17	22523669	22523670	CITS_61[gene=chr17_f_c3095][PH=7][PH0=0.26][P=2.13e-06]	7	+	Deep intronic	ENSG00000310581.1	""	Genic	2.13e-06
chr17	22524634	22524635	CITS_63[gene=chr17_f_c3100][PH=139][PH0=8.20][P=1.00e-100]	139	+	Proximal intronic	ENSG00000310581.1	""	Genic	1e-100
chr17	27303064	27303065	CITS_65[gene=chr17_f_c3213][PH=9][PH0=0.27][P=1.48e-08]	9	+	First intron	ENSG00000109046.16	""	Genic	1.48e-08
chr17	27307249	27307250	CITS_68[gene=chr17_f_c3228][PH=7][PH0=0.20][P=9.07e-07]	7	+	3'UTR	ENSG00000109046.16	""	Genic	9.07e-07
chr17	27307576	27307577	CITS_69[gene=chr17_f_c3233][PH=6][PH0=0.31][P=3.18e-04]	6	+	3'UTR	ENSG00000109046.16	""	Genic	0.000318
chr17	27308028	27308029	CITS_71[gene=chr17_f_c3239][PH=9][PH0=0.31][P=1.66e-08]	9	+	3'UTR	ENSG00000109046.16	""	Genic	1.66e-08
chr17	27308400	27308401	CITS_72[gene=chr17_f_c3242][PH=7][PH0=0.22][P=4.61e-06]	7	+	3'UTR	ENSG00000109046.16	""	Genic	4.61e-06
chr17	27313268	27313269	CITS_74[gene=chr17_f_c3270][PH=19][PH0=0.85][P=1.00e-100]	19	+	3'UTR	ENSG00000109046.16	""	Genic	1e-100
chr17	28045009	28045010	CITS_76[gene=chr17_f_c3403][PH=5][PH0=0.00][P=3.72e-09]	5	+	Satellite/LC	ENSG00000087095.14	""	TE	3.72e-09
chr17	28078638	28078639	CITS_82[gene=chr17_f_c3403][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSG00000087095.14	""	Genic	1e-100
chr17	28091086	28091087	CITS_84[gene=chr17_f_c3403][PH=11][PH0=0.00][P=1.00e-100]	11	+	First intron	ENSG00000087095.14	""	Genic	1e-100
chr17	28122383	28122384	CITS_87[gene=chr17_f_c3403][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSG00000087095.14	""	Genic	1e-100
chr17	28194960	28194961	CITS_89[gene=chr17_f_c3403][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000087095.14	""	Genic	1e-100
chr17	28326977	28326978	CITS_91[gene=chr17_f_c3430][PH=7][PH0=0.45][P=2.15e-04]	7	+	3'UTR	ENSG00000109084.14	TMEM97	Genic	0.000215
chr17	28327617	28327618	CITS_92[gene=chr17_f_c3437][PH=5][PH0=0.13][P=1.52e-04]	5	+	3'UTR	ENSG00000109084.14	TMEM97	Genic	0.000152
chr17	28720594	28720595	CITS_94[gene=chr17_f_c3592][PH=32][PH0=0.23][P=1.00e-100]	32	+	5'UTR	ENSG00000198242.15	""	Genic	1e-100
chr17	28722582	28722583	CITS_95[gene=chr17_f_c3599][PH=9][PH0=0.64][P=1.62e-05]	9	+	First intron	ENSG00000198242.15	""	Genic	1.62e-05
chr17	28723450	28723451	CITS_96[gene=chr17_f_c3601][PH=62][PH0=3.48][P=1.00e-100]	62	+	Proximal intronic	ENSG00000198242.15	""	Genic	1e-100
chr17	28723720	28723721	CITS_97[gene=chr17_f_c3603][PH=60][PH0=3.68][P=1.00e-100]	60	+	Proximal intronic	ENSG00000198242.15	""	Genic	1e-100
chr17	29479989	29479990	CITS_99[gene=chr17_f_c3751][PH=20][PH0=0.01][P=1.00e-100]	20	+	Deep intronic	ENSG00000160551.13	""	Genic	1e-100
chr17	29480310	29480311	CITS_100[gene=chr17_f_c3751][PH=5][PH0=0.01][P=3.75e-08]	5	+	Proximal intronic	ENSG00000160551.13	""	Genic	3.75e-08
chr17	29544580	29544581	CITS_102[gene=chr17_f_c3844][PH=10][PH0=0.71][P=1.95e-06]	10	+	3'UTR	ENSG00000160551.13	""	Genic	1.95e-06
chr17	29548771	29548772	CITS_103[gene=chr17_f_c3889][PH=8][PH0=0.35][P=1.36e-06]	8	+	3'UTR	ENSG00000160551.13	""	Genic	1.36e-06
chr17	29550250	29550251	CITS_104[gene=chr17_f_c3903][PH=10][PH0=0.39][P=1.74e-08]	10	+	3'UTR	ENSG00000160551.13	""	Genic	1.74e-08
chr17	30467947	30467948	CITS_117[gene=chr17_f_c4323][PH=11][PH0=0.00][P=1.00e-100]	11	+	3'UTR	ENSG00000108582.13	""	Genic	1e-100
chr17	30484827	30484828	CITS_119[gene=chr17_f_c4323][PH=10][PH0=0.00][P=1.00e-100]	10	+	Proximal intronic	ENSG00000108587.17	""	Genic	1e-100
chr17	30508272	30508273	CITS_123[gene=chr17_f_c4323][PH=5][PH0=0.00][P=3.49e-09]	5	+	Deep intronic	ENSG00000108587.17	""	Genic	3.49e-09
chr17	30634091	30634092	CITS_125[gene=chr17_f_c4323][PH=15][PH0=0.00][P=1.00e-100]	15	+	Other exon	ENSG00000214719.14	""	Genic	1e-100
chr17	30742750	30742751	CITS_127[gene=chr17_f_c4408][PH=9][PH0=0.26][P=6.81e-09]	9	+	First intron	ENSG00000264538.8	SUZ12P1	Genic	6.81e-09
chr17	31125180	31125181	CITS_131[gene=chr17_f_c4907][PH=5][PH0=0.14][P=9.32e-05]	5	+	LINE	ENSG00000196712.20	NF1	TE	9.32e-05
chr17	31254790	31254791	CITS_136[gene=chr17_f_c5034][PH=5][PH0=0.01][P=3.06e-08]	5	+	Deep intronic	ENSG00000196712.20	NF1	Genic	3.06e-08
chr17	31294677	31294678	CITS_139[gene=chr17_f_c5034][PH=9][PH0=0.01][P=1.00e-100]	9	+	Deep intronic	ENSG00000196712.20	NF1	Genic	1e-100
chr17	31347399	31347400	CITS_140[gene=chr17_f_c5081][PH=9][PH0=0.27][P=1.64e-08]	9	+	Deep intronic	ENSG00000196712.20	NF1	Genic	1.64e-08
chr17	31376783	31376784	CITS_141[gene=chr17_f_c5171][PH=5][PH0=0.18][P=3.37e-04]	5	+	3'UTR	ENSG00000196712.20	NF1	Genic	0.000337
chr17	31947066	31947067	CITS_143[gene=chr17_f_c5335][PH=9][PH0=0.28][P=1.27e-08]	9	+	Deep intronic	ENSG00000178691.13	""	Genic	1.27e-08
chr17	31975727	31975728	CITS_145[gene=chr17_f_c5434][PH=8][PH0=0.16][P=8.13e-09]	8	+	Proximal intronic	ENSG00000178691.13	""	Genic	8.13e-09
chr17	31999083	31999084	CITS_146[gene=chr17_f_c5526][PH=7][PH0=0.25][P=4.19e-06]	7	+	3'UTR	ENSG00000178691.13	""	Genic	4.19e-06
chr17	31999788	31999789	CITS_147[gene=chr17_f_c5535][PH=13][PH0=0.61][P=1.53e-10]	13	+	3'UTR	ENSG00000178691.13	""	Genic	1.53e-10
chr17	32375567	32375568	CITS_151[gene=chr17_f_c5960][PH=6][PH0=0.20][P=2.29e-05]	6	+	3'UTR	ENSG00000010244.20	""	Genic	2.29e-05
chr17	32378843	32378844	CITS_152[gene=chr17_f_c5994][PH=8][PH0=0.36][P=1.34e-06]	8	+	3'UTR	ENSG00000010244.20	""	Genic	1.34e-06
chr17	32381154	32381155	CITS_154[gene=chr17_f_c6018][PH=6][PH0=0.20][P=3.98e-05]	6	+	3'UTR	ENSG00000010244.20	""	Genic	3.98e-05
chr17	32481226	32481227	CITS_156[gene=chr17_f_c6241][PH=5][PH0=0.23][P=9.04e-04]	5	+	3'UTR	ENSG00000108671.12	""	Genic	0.000904
chr17	35689611	35689612	CITS_161[gene=chr17_f_c6515][PH=8][PH0=0.00][P=1.00e-100]	8	+	LINE	ENSG00000006125.19	""	TE	1e-100
chr17	35824846	35824847	CITS_163[gene=chr17_f_c6588][PH=6][PH0=0.30][P=4.72e-04]	6	+	First intron	ENSG00000270647.8	""	Genic	0.000472
chr17	35826166	35826167	CITS_165[gene=chr17_f_c6597][PH=12][PH0=0.50][P=3.95e-10]	12	+	First intron	ENSG00000270647.8	""	Genic	3.95e-10
chr17	35832422	35832423	CITS_167[gene=chr17_f_c6616][PH=7][PH0=0.00][P=1.00e-100]	7	+	First intron	ENSG00000270647.8	""	Genic	1e-100
chr17	36309562	36309563	CITS_180[gene=chr17_f_c6658][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000261499.2	""	Genic	1e-100
chr17	36313725	36313726	CITS_183[gene=chr17_f_c6658][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000261499.2	""	Genic	1e-100
chr17	36320765	36320766	CITS_189[gene=chr17_f_c6658][PH=5][PH0=0.00][P=2.60e-10]	5	+	LINE	""	""	TE	2.6e-10
chr17	38113666	38113667	CITS_199[gene=chr17_f_c7158][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSG00000274615.1	NPEPPSP1	Genic	1e-100
chr17	38117828	38117829	CITS_202[gene=chr17_f_c7158][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000274615.1	NPEPPSP1	Genic	1e-100
chr17	38124848	38124849	CITS_207[gene=chr17_f_c7158][PH=5][PH0=0.00][P=8.85e-09]	5	+	LINE	""	""	TE	8.85e-09
chr17	38565406	38565407	CITS_208[gene=chr17_f_c7264][PH=5][PH0=0.26][P=6.98e-04]	5	+	Deep intronic	""	""	Genic	0.000698
chr17	38764197	38764198	CITS_209[gene=chr17_f_c7312][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000277791.6	""	Genic	1e-100
chr17	39728544	39728545	CITS_211[gene=chr17_f_c7560][PH=5][PH0=0.17][P=5.33e-04]	5	+	3'UTR	ENSG00000141736.15	""	Genic	0.000533
chr17	41691586	41691587	CITS_212[gene=chr17_f_c7960][PH=5][PH0=0.16][P=5.24e-04]	5	+	3'UTR	ENSG00000173812.12	""	Genic	0.000524
chr17	41974020	41974021	CITS_214[gene=chr17_f_c7979][PH=10][PH0=0.00][P=1.00e-100]	10	+	3'UTR	ENSG00000173786.17	CNP	Genic	1e-100
chr17	42582975	42582976	CITS_217[gene=chr17_f_c8166][PH=12][PH0=0.90][P=1.04e-07]	12	+	3'UTR-distal	""	""	Genic	1.04e-07
chr17	43883619	43883620	CITS_218[gene=chr17_f_c8539][PH=16][PH0=0.00][P=1.00e-100]	16	+	Deep intronic	""	""	Genic	1e-100
chr17	46500707	46500708	CITS_227[gene=chr17_f_c8697][PH=5][PH0=0.00][P=1.00e-100]	5	+	Satellite/LC	""	""	TE	1e-100
chr17	47585788	47585789	CITS_240[gene=chr17_f_c9073][PH=6][PH0=0.00][P=1.00e-100]	6	+	Proximal intronic	ENSG00000141279.19	""	Genic	1e-100
chr17	47592765	47592766	CITS_246[gene=chr17_f_c9073][PH=5][PH0=0.00][P=4.40e-09]	5	+	LINE	ENSG00000141279.19	""	TE	4.4e-09
chr17	47622435	47622436	CITS_247[gene=chr17_f_c9073][PH=5][PH0=0.00][P=4.40e-09]	5	+	3'UTR	ENSG00000141279.19	""	Genic	4.4e-09
chr17	47622724	47622725	CITS_248[gene=chr17_f_c9073][PH=5][PH0=0.00][P=4.40e-09]	5	+	3'UTR	ENSG00000141279.19	""	Genic	4.4e-09
chr17	47683189	47683190	CITS_252[gene=chr17_f_c9073][PH=22][PH0=0.00][P=1.00e-100]	22	+	3'UTR	ENSG00000108424.12	""	Genic	1e-100
chr17	47683241	47683242	CITS_253[gene=chr17_f_c9073][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000108424.12	""	Genic	1e-100
chr17	49035154	49035155	CITS_256[gene=chr17_f_c9318][PH=5][PH0=0.00][P=1.43e-09]	5	+	LINE	ENSG00000159217.11	""	TE	1.43e-09
chr17	49051116	49051117	CITS_257[gene=chr17_f_c9318][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000159217.11	""	Genic	1e-100
chr17	49055857	49055858	CITS_263[gene=chr17_f_c9318][PH=9][PH0=0.00][P=1.00e-100]	9	+	3'UTR	ENSG00000159217.11	""	Genic	1e-100
chr17	49055909	49055910	CITS_264[gene=chr17_f_c9318][PH=8][PH0=0.00][P=1.00e-100]	8	+	3'UTR	ENSG00000159217.11	""	Genic	1e-100
chr17	49192583	49192584	CITS_265[gene=chr17_f_c9335][PH=49][PH0=1.06][P=1.00e-100]	49	+	tRNA*	""	""	ncRNA	1e-100
chr17	49706814	49706815	CITS_267[gene=chr17_f_c9361][PH=19][PH0=1.55][P=2.40e-12]	19	+	Deep intronic	""	""	Genic	2.4e-12
chr17	50470447	50470448	CITS_268[gene=chr17_f_c9537][PH=9][PH0=0.00][P=1.00e-100]	9	+	Deep intronic	ENSG00000167107.14	""	Genic	1e-100
chr17	50751001	50751002	CITS_273[gene=chr17_f_c9537][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000108848.16	LUC7L3	Genic	1e-100
chr17	50751536	50751537	CITS_276[gene=chr17_f_c9537][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000108848.16	LUC7L3	Genic	1e-100
chr17	57343332	57343333	CITS_286[gene=chr17_f_c10892][PH=6][PH0=0.22][P=4.81e-05]	6	+	LINE	ENSG00000153944.13	""	TE	4.81e-05
chr17	57679985	57679986	CITS_291[gene=chr17_f_c11388][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000153944.13	""	Genic	1e-100
chr17	57681072	57681073	CITS_293[gene=chr17_f_c11388][PH=8][PH0=0.00][P=1.00e-100]	8	+	3'UTR	ENSG00000153944.13	""	Genic	1e-100
chr17	57681250	57681251	CITS_294[gene=chr17_f_c11388][PH=5][PH0=0.00][P=2.27e-09]	5	+	3'UTR	ENSG00000153944.13	""	Genic	2.27e-09
chr17	57681729	57681730	CITS_295[gene=chr17_f_c11388][PH=8][PH0=0.00][P=1.00e-100]	8	+	3'UTR	ENSG00000153944.13	""	Genic	1e-100
chr17	57682230	57682231	CITS_296[gene=chr17_f_c11388][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSG00000153944.13	""	Genic	1e-100
chr17	57682405	57682406	CITS_297[gene=chr17_f_c11388][PH=5][PH0=0.00][P=2.27e-09]	5	+	3'UTR	ENSG00000153944.13	""	Genic	2.27e-09
chr17	57682576	57682577	CITS_299[gene=chr17_f_c11388][PH=5][PH0=0.00][P=2.27e-09]	5	+	3'UTR	ENSG00000153944.13	""	Genic	2.27e-09
chr17	58102835	58102836	CITS_303[gene=chr17_f_c11432][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR-distal	""	""	Genic	1e-100
chr17	59694053	59694054	CITS_307[gene=chr17_f_c12009][PH=6][PH0=0.00][P=1.00e-100]	6	+	3'UTR	ENSG00000141367.15	""	Genic	1e-100
chr17	59838792	59838793	CITS_309[gene=chr17_f_c12152][PH=5][PH0=0.16][P=1.13e-04]	5	+	Deep intronic	ENSG00000062716.14	""	Genic	0.000113
chr17	59840468	59840469	CITS_310[gene=chr17_f_c12165][PH=5][PH0=0.09][P=5.16e-05]	5	+	3'UTR	ENSG00000062716.14	""	Genic	5.16e-05
chr17	59841226	59841227	CITS_311[gene=chr17_f_c12172][PH=8][PH0=0.39][P=6.39e-06]	8	+	3'UTR	ENSG00000062716.14	""	Genic	6.39e-06
chr17	61200399	61200400	CITS_315[gene=chr17_f_c13269][PH=7][PH0=0.18][P=5.84e-07]	7	+	Other SINE	ENSG00000141376.24	BCAS3	TE	5.84e-07
chr17	62531774	62531775	CITS_318[gene=chr17_f_c13656][PH=6][PH0=0.18][P=1.05e-05]	6	+	Deep intronic	ENSG00000146872.20	""	Genic	1.05e-05
chr17	64146100	64146101	CITS_320[gene=chr17_f_c14100][PH=95][PH0=7.30][P=8.20e-14]	95	+	First intron	ENSG00000199753.1	SNORD104	Genic	8.2e-14
chr17	66542797	66542798	CITS_330[gene=chr17_f_c14659][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSG00000154229.13	""	Genic	1e-100
chr17	67876003	67876004	CITS_331[gene=chr17_f_c15002][PH=7][PH0=0.60][P=9.59e-04]	7	+	Deep intronic	ENSG00000171634.19	BPTF	Genic	0.000959
chr17	75792303	75792304	CITS_353[gene=chr17_f_c16242][PH=7][PH0=0.00][P=1.00e-100]	7	+	Satellite/LC	ENSG00000132478.11	""	TE	1e-100
chr17	76558805	76558806	CITS_356[gene=chr17_f_c16278][PH=9][PH0=0.36][P=1.38e-07]	9	+	First intron	ENSG00000163597.18	SNHG16	Genic	1.38e-07
chr17	76561160	76561161	CITS_357[gene=chr17_f_c16284][PH=28][PH0=1.30][P=1.00e-100]	28	+	First intron	ENSG00000163597.18	SNHG16	Genic	1e-100
chr17	76561653	76561654	CITS_358[gene=chr17_f_c16286][PH=12][PH0=1.09][P=1.43e-06]	12	+	Proximal intronic	ENSG00000163597.18	SNHG16	Genic	1.43e-06
chr17	78224074	78224075	CITS_359[gene=chr17_f_c16958][PH=7][PH0=0.29][P=1.40e-05]	7	+	3'UTR	ENSG00000089685.16	""	Genic	1.4e-05
chr17	82588193	82588194	CITS_364[gene=chr17_f_c17610][PH=7][PH0=0.39][P=5.65e-05]	7	+	Deep intronic	ENSG00000141568.22	""	Genic	5.65e-05
chr17	1345301	1345302	CITS_371[gene=chr17_r_c274][PH=15][PH0=0.00][P=1.00e-100]	15	-	3'UTR	ENSG00000108953.18	""	Genic	1e-100
chr17	2329189	2329190	CITS_373[gene=chr17_r_c799][PH=7][PH0=0.46][P=2.73e-04]	7	-	Proximal intronic	ENSG00000167721.12	""	Genic	0.000273
chr17	4328347	4328348	CITS_375[gene=chr17_r_c1050][PH=14][PH0=0.00][P=1.00e-100]	14	-	First intron	ENSG00000132388.14	""	Genic	1e-100
chr17	4945807	4945808	CITS_379[gene=chr17_r_c1051][PH=14][PH0=0.74][P=1.44e-10]	14	-	3'UTR	ENSG00000108518.9	""	Genic	1.44e-10
chr17	5442350	5442351	CITS_382[gene=chr17_r_c1127][PH=5][PH0=0.17][P=2.50e-04]	5	-	3'UTR	ENSG00000005100.13	DHX33	Genic	0.00025
chr17	7771725	7771726	CITS_384[gene=chr17_r_c1781][PH=6][PH0=0.00][P=1.00e-100]	6	-	Alu	""	""	TE	1e-100
chr17	8173588	8173589	CITS_387[gene=chr17_r_c1781][PH=32][PH0=0.00][P=1.00e-100]	32	-	3'UTR	ENSG00000179029.16	""	Genic	1e-100
chr17	8226624	8226625	CITS_388[gene=chr17_r_c1781][PH=673][PH0=0.00][P=1.00e-100]	673	-	3'UTR	ENSG00000178971.18	""	Genic	1e-100
chr17	8563891	8563892	CITS_390[gene=chr17_r_c1989][PH=5][PH0=0.13][P=6.61e-05]	5	-	LTR/ERV	ENSG00000133026.15	""	TE	6.61e-05
chr17	12367846	12367847	CITS_394[gene=chr17_r_c2518][PH=7][PH0=0.00][P=1.00e-100]	7	-	LINE	""	""	TE	1e-100
chr17	14028813	14028814	CITS_395[gene=chr17_r_c3025][PH=11][PH0=0.51][P=4.32e-09]	11	-	LINE	ENSG00000236088.13	COX10-DT	TE	4.32e-09
chr17	16186471	16186472	CITS_400[gene=chr17_r_c3468][PH=6][PH0=0.00][P=1.00e-100]	6	-	First intron	ENSG00000141027.24	""	Genic	1e-100
chr17	19063957	19063958	CITS_404[gene=chr17_r_c3947][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000197665.8	GRAPL-AS1	Genic	1e-100
chr17	19064037	19064038	CITS_405[gene=chr17_r_c3947][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000197665.8	GRAPL-AS1	Genic	1e-100
chr17	19064109	19064110	CITS_406[gene=chr17_r_c3947][PH=17][PH0=0.00][P=1.00e-100]	17	-	Deep intronic	ENSG00000197665.8	GRAPL-AS1	Genic	1e-100
chr17	19112457	19112458	CITS_407[gene=chr17_r_c3947][PH=6][PH0=0.00][P=1.00e-100]	6	-	Proximal intronic	ENSG00000197665.8	GRAPL-AS1	Genic	1e-100
chr17	19112537	19112538	CITS_408[gene=chr17_r_c3947][PH=6][PH0=0.00][P=1.00e-100]	6	-	Proximal intronic	ENSG00000197665.8	GRAPL-AS1	Genic	1e-100
chr17	19190065	19190066	CITS_409[gene=chr17_r_c3948][PH=6][PH0=0.18][P=2.31e-05]	6	-	First intron	ENSG00000262202.5	""	Genic	2.31e-05
chr17	19190218	19190219	CITS_410[gene=chr17_r_c3949][PH=24][PH0=1.81][P=1.00e-100]	24	-	Other exon	ENSG00000262202.5	""	Genic	1e-100
chr17	22527105	22527106	CITS_411[gene=chr17_r_c4345][PH=36][PH0=1.87][P=1.00e-15]	36	-	Deep intronic	""	""	Genic	1e-15
chr17	29258720	29258721	CITS_413[gene=chr17_r_c5084][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000108256.10	""	Genic	1e-100
chr17	29260880	29260881	CITS_417[gene=chr17_r_c5084][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000108256.10	""	Genic	1e-100
chr17	29261204	29261205	CITS_419[gene=chr17_r_c5084][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000108256.10	""	Genic	1e-100
chr17	29264030	29264031	CITS_420[gene=chr17_r_c5103][PH=8][PH0=0.61][P=1.19e-04]	8	-	3'UTR	ENSG00000108256.10	""	Genic	0.000119
chr17	29264249	29264250	CITS_421[gene=chr17_r_c5105][PH=17][PH0=0.71][P=1.00e-100]	17	-	3'UTR	ENSG00000108256.10	""	Genic	1e-100
chr17	29268958	29268959	CITS_422[gene=chr17_r_c5115][PH=14][PH0=0.49][P=3.20e-13]	14	-	First intron	ENSG00000108256.10	""	Genic	3.2e-13
chr17	29742261	29742262	CITS_424[gene=chr17_r_c5555][PH=5][PH0=0.22][P=5.01e-04]	5	-	Satellite/LC	ENSG00000141298.19	SSH2	TE	0.000501
chr17	29834284	29834285	CITS_426[gene=chr17_r_c5747][PH=5][PH0=0.00][P=7.85e-09]	5	-	LINE	ENSG00000141298.19	SSH2	TE	7.85e-09
chr17	29910828	29910829	CITS_440[gene=chr17_r_c5747][PH=7][PH0=0.00][P=1.00e-100]	7	-	First intron	ENSG00000141298.19	SSH2	Genic	1e-100
chr17	29924347	29924348	CITS_446[gene=chr17_r_c5747][PH=6][PH0=0.00][P=1.00e-100]	6	-	First intron	ENSG00000141298.19	SSH2	Genic	1e-100
chr17	35151208	35151209	CITS_450[gene=chr17_r_c6821][PH=39][PH0=0.40][P=1.00e-100]	39	-	Deep intronic	""	""	Genic	1e-100
