chr	start	end	name	score	strand	NormedTC_ENCFF289OFA	NormedTC_ENCFF647KDW	NormedTC_HepG2_RBFOX2	BC_HepG2_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr14	39366344	39366364	chr14-60	80	+	12.8292	9.5087	22.3379	2	LINE	ENSG00000150527.19	""	TE
chr14	39366687	39366707	chr14-270	38.2	+	5.9394	4.9921	10.9315	2	LINE	ENSG00000150527.19	""	TE
chr14	39366821	39366841	chr14-186	38.2	+	5.7019	4.9921	10.694	2	LINE	ENSG00000150527.19	""	TE
chr14	39366946	39366966	chr14-293	37.1	+	5.9394	5.4675	11.407	2	LINE	ENSG00000150527.19	""	TE
chr14	39367545	39367565	chr14-471	20.9	+	4.2764	2.1395	6.4159	2	LINE	ENSG00000150527.19	""	TE
chr14	39369692	39369712	chr14-422	26.7	+	3.5637	2.1395	5.7031	2	LINE	ENSG00000150527.19	""	TE
chr14	39622610	39622630	chr14-107	55.6	+	4.2764	8.7956	13.072	2	Deep intronic	ENSG00000258526.9	""	Genic
chr14	49586834	49586854	chr14-95	134.4	+	15.6801	35.8954	51.5756	2	First intron	ENSG00000276168.1	RN7SL1	Genic
chr14	49641782	49641802	chr14-108	74.2	+	4.9891	11.4105	16.3996	2	Deep intronic	""	""	Genic
chr14	49642408	49642428	chr14-747	23.2	+	4.2764	1.9017	6.1781	2	Deep intronic	""	""	Genic
chr14	49853855	49853875	chr14-995	26.7	-	3.3261	3.0903	6.4164	2	Other exon	ENSG00000278771.1	RN7SL3	Genic
chr14	49862584	49862604	chr14-102	132.1	-	14.4923	30.4279	44.9202	2	Proximal intronic	ENSG00000274012.1	RN7SL2	Genic
chr14	53590087	53590107	chr14-353	27.8	-	3.0885	3.3281	6.4166	2	LINE	ENSG00000225680.2	""	TE
chr14	53608991	53609011	chr14-75	78.8	-	6.6522	10.2219	16.8741	2	First intron	ENSG00000225680.2	""	Genic
chr14	53951275	53951295	chr14-155	45.2	-	9.9783	12.1236	22.1019	2	First intron	ENSG00000125378.17	""	Genic
chr14	53951649	53951669	chr14-472	25.5	-	4.2764	4.9921	9.2685	2	First intron	ENSG00000125378.17	""	Genic
chr14	53951801	53951821	chr14-389	31.3	-	3.0885	5.7052	8.7937	2	First intron	ENSG00000125378.17	""	Genic
chr14	53953517	53953537	chr14-232	48.7	-	5.4643	9.9842	15.4485	2	First intron	ENSG00000125378.17	""	Genic
chr14	53953912	53953932	chr14-46	81.1	-	18.2935	12.1236	30.4171	2	Satellite/LC	ENSG00000125378.17	""	TE
chr14	53954225	53954245	chr14-7	252.7	-	30.41	44.691	75.101	2	5'UTR	ENSG00000125378.17	""	Genic
chr14	53954480	53954500	chr14-209	57.9	-	6.8898	8.3201	15.2099	2	5'UTR	ENSG00000125378.17	""	Genic
chr14	53954769	53954789	chr14-134	45.2	-	10.2159	15.214	25.4298	2	5'UTR	ENSG00000125378.17	""	Genic
chr14	53954876	53954896	chr14-156	51	-	3.8012	7.607	11.4082	2	5'UTR	ENSG00000125378.17	""	Genic
chr14	53954980	53955000	chr14-128	45.2	-	4.0388	10.2219	14.2607	2	5'UTR	ENSG00000125378.17	""	Genic
chr14	53956129	53956149	chr14-250	37.1	-	6.177	10.4596	16.6366	2	First intron	ENSG00000125378.17	""	Genic
chr14	53956192	53956212	chr14-354	46.4	-	8.5528	10.2219	18.7747	2	First intron	ENSG00000125378.17	""	Genic
chr14	53956773	53956793	chr14-271	42.9	-	2.8509	9.0333	11.8842	2	5'UTR	ENSG00000125378.17	""	Genic
chr14	54579758	54579778	chr14-197	47.5	+	4.7516	8.7956	13.5471	2	First intron	ENSG00000020577.15	""	Genic
chr14	54584308	54584328	chr14-1157	22	+	2.6134	3.3281	5.9414	2	First intron	ENSG00000020577.15	""	Genic
chr14	54613302	54613322	chr14-1002	13.9	+	1.9006	3.8035	5.7041	2	First intron	ENSG00000020577.15	""	Genic
chr14	54648896	54648916	chr14-391	31.3	+	5.7019	3.3281	9.0299	2	LINE	ENSG00000020577.15	""	TE
chr14	54649014	54649034	chr14-1985	23.2	+	4.7516	1.4263	6.1779	2	LINE	ENSG00000020577.15	""	TE
chr14	54649503	54649523	chr14-748	18.5	+	3.8012	3.3281	7.1293	2	First intron	ENSG00000020577.15	""	Genic
chr14	54649672	54649692	chr14-329	34.8	+	6.8898	2.3772	9.2669	2	First intron	ENSG00000020577.15	""	Genic
chr14	58239904	58239924	chr14-580	30.1	-	2.1382	4.2789	6.4171	2	tRNA*	""	""	ncRNA
chr14	61696330	61696350	chr14-210	32.5	+	6.8898	9.9842	16.8739	2	First intron	ENSG00000100644.18	""	Genic
chr14	64504265	64504285	chr14-855	18.5	+	2.1382	3.5658	5.704	2	5'UTR	ENSG00000126804.15	""	Genic
chr14	64737420	64737440	chr14-646	23.2	+	2.8509	4.2789	7.1299	2	Proximal intronic	ENSG00000126822.19	""	Genic
chr14	64737995	64738015	chr14-234	41.7	+	5.9394	5.4675	11.407	2	5'UTR	ENSG00000126822.19	""	Genic
chr14	64738270	64738290	chr14-142	59.1	+	11.4037	10.4596	21.8633	2	First intron	ENSG00000126822.19	""	Genic
chr14	64738455	64738475	chr14-91	76.5	+	10.9286	14.2631	25.1917	2	First intron	ENSG00000126822.19	""	Genic
chr14	64939404	64939424	chr14-475	23.2	-	4.514	2.6149	7.1289	2	3'UTR	ENSG00000176153.13	GPX2	Genic
chr14	64940768	64940788	chr14-750	18.5	-	2.8509	4.0412	6.8921	2	3'UTR-distal	ENSG00000176153.13	GPX2	Genic
chr14	66509182	66509202	chr14-1005	15.1	+	2.8509	3.3281	6.179	2	First intron	ENSG00000171723.17	""	Genic
chr14	66596219	66596239	chr14-1006	13.9	+	3.8012	3.3281	7.1293	2	LTR/ERV	ENSG00000171723.17	""	TE
chr14	67620287	67620307	chr14-857	19.7	+	2.1382	4.9921	7.1303	2	Satellite/LC	ENSG00000081181.9	""	TE
chr14	67941450	67941470	chr14-581	26.7	+	4.0388	3.5658	7.6046	2	Deep intronic	ENSG00000182185.19	RAD51B	Genic
chr14	68878944	68878964	chr14-272	32.5	-	3.8012	4.9921	8.7933	2	Deep intronic	ENSG00000072110.18	""	Genic
chr14	68879152	68879172	chr14-294	35.9	-	4.9891	4.9921	9.9812	2	Deep intronic	ENSG00000072110.18	""	Genic
chr14	68879249	68879269	chr14-392	23.2	-	3.5637	2.6149	6.1786	2	Deep intronic	ENSG00000072110.18	""	Genic
chr14	68879365	68879385	chr14-355	26.7	-	4.0388	4.0412	8.08	2	Deep intronic	ENSG00000072110.18	""	Genic
chr14	68879463	68879483	chr14-753	19.7	-	3.0885	3.5658	6.6543	2	Deep intronic	ENSG00000072110.18	""	Genic
chr14	68889125	68889145	chr14-295	27.8	-	2.6134	5.7052	8.3186	2	Deep intronic	ENSG00000072110.18	""	Genic
chr14	68894373	68894393	chr14-582	32.5	-	6.4146	5.943	12.3576	2	First intron	ENSG00000072110.18	""	Genic
chr14	68901159	68901179	chr14-61	114.7	-	10.691	13.7876	24.4787	2	First intron	ENSG00000072110.18	""	Genic
chr14	68902179	68902199	chr14-211	34.8	-	5.9394	6.4184	12.3578	2	First intron	ENSG00000072110.18	""	Genic
chr14	68921844	68921864	chr14-860	19.7	-	3.0885	2.6149	5.7034	2	First intron	ENSG00000072110.18	""	Genic
chr14	68969846	68969866	chr14-356	24.3	-	3.8012	4.0412	7.8425	2	First intron	ENSG00000072110.18	""	Genic
chr14	68969913	68969933	chr14-754	16.2	-	3.8012	2.8526	6.6539	2	First intron	ENSG00000072110.18	""	Genic
chr14	69152894	69152914	chr14-42	75.3	-	11.1662	13.3122	24.4784	2	CDS	ENSG00000139990.19	""	Genic
chr14	69153000	69153020	chr14-171	49.8	-	9.7407	12.5991	22.3398	2	5'UTR	ENSG00000139990.19	""	Genic
chr14	69153146	69153166	chr14-251	51	-	8.3152	9.9842	18.2994	2	5'UTR	ENSG00000139990.19	""	Genic
chr14	69445718	69445738	chr14-330	39.4	+	4.9891	4.2789	9.2681	2	LINE	ENSG00000029364.13	""	TE
chr14	69711922	69711942	chr14-647	23.2	+	3.8012	2.1395	5.9407	2	3'UTR	ENSG00000100647.9	""	Genic
chr14	69771405	69771425	chr14-648	20.9	+	2.8509	3.3281	6.179	2	CDS	ENSG00000100650.17	""	Genic
chr14	69771572	69771592	chr14-24	124	+	11.8789	24.0095	35.8884	2	3'UTR	ENSG00000100650.17	""	Genic
chr14	70028027	70028047	chr14-157	52.2	+	6.8898	8.5578	15.4476	2	Deep intronic	ENSG00000198732.12	""	Genic
chr14	73316569	73316589	chr14-1018	15.1	-	4.2764	1.9017	6.1781	2	Deep intronic	ENSG00000133961.23	""	Genic
chr14	73316657	73316677	chr14-296	29	-	5.7019	2.6149	8.3168	2	Deep intronic	ENSG00000133961.23	""	Genic
chr14	73318132	73318152	chr14-297	30.1	-	7.3649	0.9509	8.3158	2	Deep intronic	ENSG00000133961.23	""	Genic
chr14	73322140	73322160	chr14-649	23.2	-	3.8012	2.1395	5.9407	2	Deep intronic	ENSG00000133961.23	""	Genic
chr14	73409512	73409532	chr14-331	34.8	-	3.5637	4.5166	8.0803	2	LTR/ERV	ENSG00000133961.23	""	TE
chr14	73756479	73756499	chr14-35	98.5	-	9.028	13.5499	22.5779	2	First intron	ENSG00000156030.15	""	Genic
chr14	74293012	74293032	chr14-212	52.2	-	5.4643	6.4184	11.8827	2	First intron	ENSG00000119688.22	""	Genic
chr14	74294386	74294406	chr14-650	19.7	-	2.1382	4.5166	6.6548	2	First intron	ENSG00000119688.22	""	Genic
chr14	74670186	74670206	chr14-187	37.1	-	2.1382	5.7052	7.8434	2	Deep intronic	ENSG00000119682.19	""	Genic
chr14	74800401	74800421	chr14-135	42.9	+	3.5637	5.7052	9.2689	2	Other SINE	ENSG00000119596.19	""	TE
chr14	74804393	74804413	chr14-172	45.2	+	4.9891	6.1807	11.1698	2	LINE	ENSG00000119596.19	""	TE
chr14	74953847	74953867	chr14-584	16.2	-	2.6134	4.2789	6.8923	2	Proximal intronic	ENSG00000119630.15	""	Genic
chr14	75352900	75352920	chr14-213	92.7	-	9.7407	10.2219	19.9626	2	Deep intronic	""	""	Genic
chr14	76787832	76787852	chr14-426	30.1	-	3.3261	4.7544	8.0805	2	3'UTR	ENSG00000013523.13	""	Genic
chr14	77469255	77469275	chr14-298	37.1	+	6.8898	2.6149	9.5047	2	3'UTR	ENSG00000100591.9	""	Genic
chr14	77469398	77469418	chr14-20	141.4	+	31.3603	10.6973	42.0576	2	3'UTR	ENSG00000100591.9	""	Genic
chr14	88599429	88599449	chr14-477	22	+	2.6134	3.3281	5.9414	2	LINE	ENSG00000100722.21	""	TE
chr14	88599533	88599553	chr14-585	20.9	+	3.5637	3.5658	7.1294	2	First intron	ENSG00000100722.21	""	Genic
chr14	89206268	89206288	chr14-357	31.3	-	2.3758	4.5166	6.8924	2	Deep intronic	ENSG00000053254.17	""	Genic
chr14	89234647	89234667	chr14-755	23.2	-	2.3758	4.0412	6.417	2	LTR/ERV	ENSG00000053254.17	""	TE
chr14	89251232	89251252	chr14-214	46.4	-	4.7516	8.0824	12.834	2	Deep intronic	ENSG00000053254.17	""	Genic
chr14	89265580	89265600	chr14-655	19.7	-	2.3758	3.3281	5.7038	2	Deep intronic	ENSG00000053254.17	""	Genic
chr14	89275817	89275837	chr14-656	17.4	-	3.3261	3.3281	6.6541	2	Deep intronic	ENSG00000053254.17	""	Genic
chr14	89292824	89292844	chr14-756	31.3	-	4.0388	5.4675	9.5063	2	Deep intronic	ENSG00000053254.17	""	Genic
chr14	89325183	89325203	chr14-30	128.6	-	33.0233	30.4279	63.4512	2	Deep intronic	ENSG00000053254.17	""	Genic
chr14	89325304	89325324	chr14-62	64.9	-	10.2159	6.6561	16.872	2	Satellite/LC	ENSG00000053254.17	""	TE
chr14	89325859	89325879	chr14-586	24.3	-	3.8012	2.8526	6.6539	2	Deep intronic	ENSG00000053254.17	""	Genic
chr14	89352113	89352133	chr14-332	39.4	-	3.5637	7.3693	10.9329	2	First intron	ENSG00000053254.17	""	Genic
chr14	89568406	89568426	chr14-1029	16.2	-	1.9006	3.8035	5.7041	2	First intron	ENSG00000053254.17	""	Genic
chr14	89579631	89579651	chr14-534	24.3	-	3.8012	4.0412	7.8425	2	LINE	ENSG00000053254.17	""	TE
chr14	89608711	89608731	chr14-535	24.3	-	3.8012	2.1395	5.9407	2	LTR/ERV	ENSG00000053254.17	""	TE
chr14	89615870	89615890	chr14-27	103.1	-	9.2655	13.5499	22.8155	2	First intron	ENSG00000053254.17	""	Genic
chr14	91224988	91225008	chr14-871	19.7	+	2.1382	4.0412	6.1794	2	3'UTR	ENSG00000133943.22	""	Genic
chr14	92121450	92121470	chr14-119	52.2	-	8.3152	9.0333	17.3485	2	5'UTR	ENSG00000183648.12	""	Genic
chr14	92121526	92121546	chr14-3	239.9	-	34.924	33.2805	68.2045	2	5'UTR	ENSG00000183648.12	""	Genic
chr14	92121608	92121628	chr14-84	61.4	-	8.3152	12.3613	20.6766	2	5'UTR	ENSG00000183648.12	""	Genic
chr14	94378359	94378379	chr14-54	63.7	-	12.3541	7.3693	19.7233	2	3'UTR	ENSG00000197249.15	""	Genic
chr14	94378421	94378441	chr14-31	111.3	-	16.3929	15.214	31.6068	2	3'UTR	ENSG00000197249.15	""	Genic
chr14	94378543	94378563	chr14-252	37.1	-	9.7407	5.7052	15.4459	2	CDS	ENSG00000197249.15	""	Genic
chr14	94378607	94378627	chr14-85	68.4	-	8.7904	6.4184	15.2088	2	CDS	ENSG00000197249.15	""	Genic
chr14	94379483	94379503	chr14-358	32.5	-	8.5528	7.607	16.1598	2	CDS	ENSG00000197249.15	""	Genic
chr14	94380931	94380951	chr14-273	31.3	-	7.8401	5.2298	13.0699	2	CDS	ENSG00000197249.15	""	Genic
chr14	94381107	94381127	chr14-188	61.4	-	14.0171	10.4596	24.4767	2	CDS	ENSG00000197249.15	""	Genic
chr14	94382828	94382848	chr14-394	32.5	-	7.8401	5.943	13.783	2	CDS	ENSG00000197249.15	""	Genic
chr14	94383066	94383086	chr14-299	35.9	-	7.6025	5.2298	12.8323	2	CDS	ENSG00000197249.15	""	Genic
chr14	94383194	94383214	chr14-86	75.3	-	14.9674	14.0254	28.9928	2	CDS	ENSG00000197249.15	""	Genic
chr14	94388074	94388094	chr14-333	37.1	-	8.5528	5.4675	14.0203	2	5'UTR	ENSG00000197249.15	""	Genic
chr14	94388337	94388357	chr14-479	24.3	-	4.2764	2.3772	6.6536	2	5'UTR	ENSG00000197249.15	""	Genic
chr14	94388449	94388469	chr14-158	53.3	-	12.5916	6.6561	19.2477	2	5'UTR	ENSG00000197249.15	""	Genic
chr14	94388572	94388592	chr14-136	46.4	-	6.6522	4.2789	10.9311	2	5'UTR	ENSG00000197249.15	""	Genic
chr14	94495599	94495619	chr14-480	27.8	+	3.5637	4.0412	7.6049	2	Deep intronic	""	""	Genic
chr14	94614470	94614490	chr14-215	45.2	+	4.514	8.3201	12.8341	2	3'UTR	ENSG00000196136.19	""	Genic
chr14	94614549	94614569	chr14-875	20.9	+	2.6134	4.5166	7.13	2	3'UTR	ENSG00000196136.19	""	Genic
chr14	94615189	94615209	chr14-428	24.3	+	3.0885	7.1315	10.2201	2	Proximal intronic	ENSG00000196136.19	""	Genic
chr14	94615506	94615526	chr14-587	23.2	+	2.8509	4.0412	6.8921	2	Deep intronic	ENSG00000196136.19	""	Genic
chr14	94616501	94616521	chr14-14	137.9	+	28.7469	44.9287	73.6756	2	Deep intronic	ENSG00000196136.19	""	Genic
chr14	94619206	94619226	chr14-664	18.5	+	3.5637	2.3772	5.9409	2	3'UTR	ENSG00000196136.19	""	Genic
chr14	94619318	94619338	chr14-159	44	+	4.0388	7.8447	11.8835	2	3'UTR	ENSG00000196136.19	""	Genic
chr14	94619432	94619452	chr14-482	22	+	2.8509	6.1807	9.0316	2	3'UTR	ENSG00000196136.19	""	Genic
chr14	94620660	94620680	chr14-198	49.8	+	7.6025	11.6482	19.2507	2	LINE	ENSG00000196136.19	""	TE
chr14	94620850	94620870	chr14-34	104.3	+	18.2935	29.7148	48.0083	2	Other SINE	ENSG00000196136.19	""	TE
chr14	94621561	94621581	chr14-253	33.6	+	4.2764	4.7544	9.0308	2	First intron	ENSG00000196136.19	""	Genic
chr14	94621945	94621965	chr14-764	20.9	+	1.1879	5.7052	6.8931	2	LINE	ENSG00000196136.19	""	TE
chr14	94622451	94622471	chr14-880	18.5	+	3.0885	5.4675	8.556	2	3'UTR	ENSG00000196136.19	""	Genic
chr14	94623867	94623887	chr14-63	96.2	+	10.9286	15.6894	26.618	2	3'UTR	ENSG00000196136.19	""	Genic
chr14	95287309	95287329	chr14-254	41.7	-	4.2764	4.9921	9.2685	2	First intron	ENSG00000165959.13	""	Genic
chr14	95291386	95291406	chr14-666	17.4	-	4.0388	2.3772	6.416	2	First intron	ENSG00000165959.13	""	Genic
chr14	95291590	95291610	chr14-396	38.2	-	3.8012	5.943	9.7442	2	First intron	ENSG00000165959.13	""	Genic
chr14	95304524	95304544	chr14-1193	12.7	-	2.6134	3.0903	5.7037	2	LINE	ENSG00000165959.13	""	TE
chr14	95305129	95305149	chr14-430	20.9	-	3.0885	3.3281	6.4166	2	Other SINE	ENSG00000165959.13	""	TE
chr14	95311738	95311758	chr14-216	46.4	-	4.7516	7.8447	12.5963	2	First intron	ENSG00000165959.13	""	Genic
chr14	95408685	95408705	chr14-235	47.5	-	4.514	6.8938	11.4078	2	3'UTR	ENSG00000176438.14	""	Genic
chr14	95533420	95533440	chr14-300	53.3	-	15.205	3.3281	18.533	2	First intron	ENSG00000247092.10	SNHG10	Genic
chr14	95533534	95533554	chr14-236	39.4	-	7.1273	8.5578	15.6852	2	First intron	ENSG00000247092.10	SNHG10	Genic
chr14	95533599	95533619	chr14-335	48.7	-	7.1273	3.8035	10.9308	2	First intron	ENSG00000247092.10	SNHG10	Genic
chr14	99551712	99551732	chr14-669	19.7	-	2.8509	3.5658	6.4167	2	First intron	ENSG00000205476.9	CCDC85C	Genic
chr14	99551815	99551835	chr14-160	48.7	-	9.2655	12.3613	21.6269	2	First intron	ENSG00000205476.9	CCDC85C	Genic
chr14	99578421	99578441	chr14-670	20.9	-	2.3758	3.3281	5.7038	2	First intron	ENSG00000205476.9	CCDC85C	Genic
chr14	99589181	99589201	chr14-483	19.7	-	1.4255	4.2789	5.7044	2	First intron	ENSG00000205476.9	CCDC85C	Genic
chr14	100238366	100238386	chr14-484	30.1	-	3.3261	6.6561	9.9822	2	First intron	ENSG00000258982.2	YY1-DT	Genic
chr14	100395038	100395058	chr14-255	35.9	+	4.0388	6.6561	10.6949	2	First intron	ENSG00000176473.15	""	Genic
chr14	100726905	100726925	chr14-1045	24.3	+	2.1382	4.7544	6.8926	2	5'UTR	ENSG00000185559.17	""	Genic
chr14	100727307	100727327	chr14-397	37.1	+	5.9394	4.5166	10.4561	2	First intron	ENSG00000185559.17	""	Genic
chr14	100729037	100729057	chr14-1199	17.4	+	1.9006	3.8035	5.7041	2	CDS	ENSG00000185559.17	""	Genic
chr14	100734940	100734960	chr14-120	54.5	+	14.0171	9.7464	23.7635	2	3'UTR	ENSG00000185559.17	""	Genic
chr14	100735002	100735022	chr14-189	48.7	+	16.3929	4.5166	20.9095	2	3'UTR	ENSG00000185559.17	""	Genic
chr14	102009177	102009197	chr14-486	20.9	+	2.3758	4.0412	6.417	2	Deep intronic	ENSG00000197102.15	""	Genic
chr14	102086597	102086617	chr14-593	27.8	-	3.3261	4.7544	8.0805	2	5'UTR	ENSG00000080824.20	""	Genic
chr14	102086921	102086941	chr14-487	23.2	-	5.4643	5.943	11.4072	2	5'UTR	ENSG00000080824.20	""	Genic
chr14	102167242	102167262	chr14-772	19.7	+	3.3261	3.3281	6.6541	2	Alu	ENSG00000140153.19	""	TE
chr14	102187715	102187735	chr14-432	29	+	4.0388	6.4184	10.4572	2	First intron	ENSG00000140153.19	""	Genic
chr14	102187859	102187879	chr14-673	22	+	2.6134	3.8035	6.4168	2	First intron	ENSG00000140153.19	""	Genic
chr14	102499193	102499213	chr14-161	46.4	+	6.4146	7.3693	13.7839	2	3'UTR	ENSG00000196663.17	""	Genic
chr14	102506797	102506817	chr14-433	27.8	-	1.4255	4.7544	6.1798	2	3'UTR	ENSG00000156381.10	""	Genic
chr14	102922842	102922862	chr14-488	22	+	4.514	4.5166	9.0306	2	First intron	ENSG00000166126.12	""	Genic
chr14	102923561	102923581	chr14-674	24.3	+	3.8012	4.0412	7.8425	2	First intron	ENSG00000166126.12	""	Genic
chr14	102923646	102923666	chr14-541	23.2	+	4.0388	4.5166	8.5555	2	First intron	ENSG00000166126.12	""	Genic
chr14	102928589	102928609	chr14-1206	13.9	+	3.0885	3.8035	6.892	2	Proximal intronic	ENSG00000166126.12	""	Genic
chr14	102929002	102929022	chr14-1054	15.1	+	3.0885	3.3281	6.4166	2	Proximal intronic	ENSG00000166126.12	""	Genic
chr14	102931131	102931151	chr14-675	19.7	+	2.6134	3.8035	6.4168	2	3'UTR-distal	""	""	Genic
chr14	102945007	102945027	chr14-774	18.5	-	0.9503	5.4675	6.4178	2	Deep intronic	ENSG00000198752.12	""	Genic
chr14	102945103	102945123	chr14-199	45.2	-	4.7516	7.607	12.3585	2	Deep intronic	ENSG00000198752.12	""	Genic
chr14	102945260	102945280	chr14-594	27.8	-	2.1382	4.7544	6.8926	2	Deep intronic	ENSG00000198752.12	""	Genic
chr14	103099068	103099088	chr14-595	25.5	+	3.5637	4.0412	7.6049	2	3'UTR-distal	ENSG00000205436.9	""	Genic
chr14	103099313	103099333	chr14-301	57.9	+	5.2267	9.5087	14.7354	2	3'UTR-distal	ENSG00000205436.9	""	Genic
chr14	103099443	103099463	chr14-275	34.8	+	7.1273	10.4596	17.5869	2	3'UTR-distal	ENSG00000205436.9	""	Genic
chr14	103099645	103099665	chr14-217	57.9	+	7.1273	10.6973	17.8246	2	3'UTR-distal	ENSG00000205436.9	""	Genic
chr14	103099758	103099778	chr14-121	49.8	+	7.6025	12.5991	20.2016	2	3'UTR-distal	ENSG00000205436.9	""	Genic
chr14	103099912	103099932	chr14-237	45.2	+	6.177	6.1807	12.3577	2	3'UTR-distal	ENSG00000205436.9	""	Genic
chr14	103099955	103099975	chr14-490	29	+	4.9891	6.1807	11.1698	2	3'UTR-distal	ENSG00000205436.9	""	Genic
chr14	103101503	103101523	chr14-218	37.1	+	4.7516	5.7052	10.4568	2	Other SINE	ENSG00000205436.9	""	TE
chr14	103101690	103101710	chr14-103	55.6	+	11.6413	16.1648	27.8061	2	First intron	ENSG00000205436.9	""	Genic
chr14	103101841	103101861	chr14-109	56.8	+	9.5031	7.8447	17.3478	2	First intron	ENSG00000205436.9	""	Genic
chr14	103101942	103101962	chr14-276	31.3	+	2.6134	5.4675	8.0809	2	First intron	ENSG00000205436.9	""	Genic
chr14	103102522	103102542	chr14-38	157.6	+	21.382	37.084	58.466	2	CDS	ENSG00000205436.9	""	Genic
chr14	103103012	103103032	chr14-36	127.5	+	14.9674	18.0666	33.034	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103103434	103103454	chr14-137	57.9	+	9.5031	12.8368	22.3399	2	Deep intronic	ENSG00000205436.9	""	Genic
chr14	103103640	103103660	chr14-98	54.5	+	9.9783	11.8859	21.8642	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103103758	103103778	chr14-256	45.2	+	7.8401	10.935	18.7751	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103103903	103103923	chr14-219	37.1	+	5.7019	7.8447	13.5466	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103104534	103104554	chr14-143	73	+	12.1165	17.3534	29.4699	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103104674	103104694	chr14-79	99.7	+	9.7407	16.1648	25.9055	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103104932	103104952	chr14-200	57.9	+	9.2655	14.9762	24.2418	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103105414	103105434	chr14-110	46.4	+	8.0777	5.943	14.0206	2	Deep intronic	ENSG00000205436.9	""	Genic
chr14	103105485	103105505	chr14-144	55.6	+	7.1273	7.8447	14.972	2	Deep intronic	ENSG00000205436.9	""	Genic
chr14	103105993	103106013	chr14-679	18.5	+	3.3261	2.6149	5.941	2	Other SINE	ENSG00000205436.9	""	TE
chr14	103106468	103106488	chr14-1056	20.9	+	2.6134	3.0903	5.7037	2	Other SINE	ENSG00000205436.9	""	TE
chr14	103107024	103107044	chr14-336	39.4	+	5.7019	7.8447	13.5466	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103107140	103107160	chr14-895	23.2	+	4.514	4.5166	9.0306	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103107558	103107578	chr14-220	45.2	+	5.7019	7.1315	12.8334	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103107825	103107845	chr14-277	39.4	+	6.177	5.7052	11.8823	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103107936	103107956	chr14-40	91.6	+	16.1553	20.4437	36.5991	2	Deep intronic	ENSG00000205436.9	""	Genic
chr14	103107998	103108018	chr14-104	69.5	+	7.6025	11.6482	19.2507	2	Deep intronic	ENSG00000205436.9	""	Genic
chr14	103108358	103108378	chr14-238	40.6	+	4.7516	10.4596	15.2112	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103108766	103108786	chr14-221	37.1	+	4.514	6.4184	10.9324	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103108864	103108884	chr14-494	22	+	2.3758	3.3281	5.7038	2	Deep intronic	ENSG00000205436.9	""	Genic
chr14	103109135	103109155	chr14-680	19.7	+	3.0885	3.3281	6.4166	2	Deep intronic	ENSG00000205436.9	""	Genic
chr14	103109985	103110005	chr14-201	37.1	+	5.4643	7.3693	12.8336	2	Proximal intronic	ENSG00000205436.9	""	Genic
chr14	103110239	103110259	chr14-279	34.8	+	4.9891	5.7052	10.6944	2	3'UTR	ENSG00000205436.9	""	Genic
chr14	103110584	103110604	chr14-302	37.1	+	4.0388	6.6561	10.6949	2	3'UTR-distal	""	""	Genic
chr14	103111793	103111813	chr14-280	38.2	+	4.514	5.7052	10.2192	2	3'UTR-distal	""	""	Genic
chr14	103111889	103111909	chr14-303	31.3	+	3.0885	5.943	9.0315	2	3'UTR-distal	""	""	Genic
chr14	103112051	103112071	chr14-681	20.9	+	4.0388	2.3772	6.416	2	3'UTR-distal	""	""	Genic
chr14	103112396	103112416	chr14-545	20.9	+	4.514	3.0903	7.6043	2	3'UTR-distal	""	""	Genic
chr14	103112635	103112655	chr14-597	32.5	+	4.2764	6.8938	11.1702	2	3'UTR-distal	""	""	Genic
chr14	103113006	103113026	chr14-1059	18.5	+	3.5637	2.6149	6.1786	2	3'UTR-distal	""	""	Genic
chr14	103113092	103113112	chr14-898	19.7	+	3.0885	4.2789	7.3674	2	3'UTR-distal	""	""	Genic
chr14	103113241	103113261	chr14-899	18.5	+	4.2764	4.0412	8.3176	2	3'UTR-distal	""	""	Genic
chr14	103335090	103335110	chr14-239	37.1	+	3.5637	7.1315	10.6952	2	5'UTR	ENSG00000100664.11	EIF5	Genic
chr14	103335299	103335319	chr14-99	63.7	+	9.5031	10.4596	19.9627	2	5'UTR	ENSG00000100664.11	EIF5	Genic
chr14	103492340	103492360	chr14-1221	13.9	+	2.3758	3.5658	5.9416	2	Deep intronic	ENSG00000075413.20	""	Genic
chr14	103521486	103521506	chr14-780	18.5	-	5.2267	3.8035	9.0302	2	Deep intronic	ENSG00000166165.15	""	Genic
chr14	103521656	103521676	chr14-546	22	-	3.5637	3.8035	7.3672	2	Deep intronic	ENSG00000166165.15	""	Genic
