chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chr16	22502945	22502946	chr16_f_c851[k=1][m=4]	4	+	1	4	0	173	Alu	""	""	TE
chr16	22503968	22503969	chr16_f_c853[k=1][m=4]	4	+	1	4	0	173	Alu	""	""	TE
chr16	22505626	22505627	chr16_f_c861[k=1][m=4]	4	+	1	4	0	173	Deep intronic	""	""	Genic
chr16	22506333	22506334	chr16_f_c862[k=1][m=4]	4	+	1	4	0	173	Alu	""	""	TE
chr16	22506522	22506523	chr16_f_c863[k=1][m=4]	4	+	1	4	0	173	LTR/ERV	""	""	TE
chr16	22508027	22508028	chr16_f_c865[k=1][m=4]	4	+	1	4	0	173	Deep intronic	""	""	Genic
chr16	23094430	23094431	chr16_r_c1014[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000103404.16	""	TE
chr16	28359332	28359333	chr16_r_c1184[k=1][m=4]	4	-	1	4	0	173	First intron	ENSG00000198156.11	NPIPB6	Genic
chr16	28469289	28469290	chr16_r_c1219[k=1][m=4]	4	-	1	4	0	173	3'UTR-distal	ENSG00000233232.9	""	Genic
chr16	28641877	28641878	chr16_f_c1043[k=1][m=4]	4	+	1	4	0	173	First intron	ENSG00000255524.8	NPIPB8	Genic
chr16	28755967	28755968	chr16_f_c1077[k=1][m=4]	4	+	1	4	0	173	First intron	ENSG00000196993.9	NPIPB9	Genic
chr16	28759859	28759860	chr16_f_c1079[k=1][m=4]	4	+	1	4	0	173	LINE	ENSG00000196993.9	NPIPB9	TE
chr16	29396452	29396453	chr16_r_c1230[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000254206.6	NPIPB11	TE
chr16	29413314	29413315	chr16_r_c1240[k=1][m=4]	4	-	1	4	0	173	LTR/ERV	""	""	TE
chr16	29413616	29413617	chr16_r_c1242[k=1][m=4]	4	-	1	4	0	173	Alu	""	""	TE
chr16	29415065	29415066	chr16_r_c1243[k=1][m=4]	4	-	1	4	0	173	Deep intronic	""	""	Genic
chr16	29433148	29433149	chr16_r_c1260[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000254634.4	SMG1P6	TE
chr16	29439314	29439315	chr16_r_c1264[k=1][m=4]	4	-	1	4	0	173	3'UTR-distal	ENSG00000254634.4	SMG1P6	Genic
chr16	29444903	29444904	chr16_r_c1273[k=1][m=4]	4	-	1	4	0	173	3'UTR-distal	ENSG00000254634.4	SMG1P6	Genic
chr16	29446136	29446137	chr16_r_c1275[k=1][m=4]	4	-	1	4	0	173	3'UTR-distal	ENSG00000254634.4	SMG1P6	Genic
chr16	29497991	29497992	chr16_r_c1282[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000169203.19	""	TE
chr16	29499827	29499828	chr16_r_c1284[k=1][m=4]	4	-	1	4	0	173	First intron	ENSG00000169203.19	""	Genic
chr16	29507063	29507064	chr16_r_c1293[k=1][m=4]	4	-	1	4	0	173	5'UTR	ENSG00000169203.19	""	Genic
chr16	29511359	29511360	chr16_r_c1295[k=1][m=4]	4	-	1	4	0	173	Deep intronic	""	""	Genic
chr16	29515107	29515108	chr16_r_c1300[k=1][m=4]	4	-	1	4	0	173	LTR/ERV	""	""	TE
chr16	29534913	29534914	chr16_r_c1331[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000205534.6	SMG1P2	TE
chr16	29546671	29546672	chr16_r_c1342[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000205534.6	SMG1P2	TE
chr16	29547872	29547873	chr16_r_c1346[k=1][m=4]	4	-	1	4	0	173	Alu	ENSG00000205534.6	SMG1P2	TE
chr16	29559794	29559795	chr16_r_c1352[k=1][m=4]	4	-	1	4	0	173	Alu	ENSG00000205534.6	SMG1P2	TE
chr16	29562561	29562562	chr16_r_c1353[k=1][m=4]	4	-	1	4	0	173	Deep intronic	ENSG00000205534.6	SMG1P2	Genic
chr16	29593669	29593670	chr16_r_c1382[k=1][m=4]	4	-	1	4	0	173	First intron	ENSG00000205534.6	SMG1P2	Genic
chr16	30237963	30237964	chr16_r_c1432[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000198064.16	""	TE
chr16	30239795	30239796	chr16_r_c1434[k=1][m=4]	4	-	1	4	0	173	First intron	ENSG00000198064.16	""	Genic
chr16	30247046	30247047	chr16_r_c1442[k=1][m=4]	4	-	1	4	0	173	5'UTR	ENSG00000198064.16	""	Genic
chr16	30253036	30253037	chr16_r_c1451[k=1][m=4]	4	-	1	4	0	173	Alu	""	""	TE
chr16	30253735	30253736	chr16_r_c1452[k=1][m=4]	4	-	1	4	0	173	Deep intronic	""	""	Genic
chr16	30255092	30255093	chr16_r_c1454[k=1][m=4]	4	-	1	4	0	173	LTR/ERV	""	""	TE
chr16	30255393	30255394	chr16_r_c1457[k=1][m=4]	4	-	1	4	0	173	Alu	""	""	TE
chr16	30256409	30256410	chr16_r_c1460[k=1][m=4]	4	-	1	4	0	173	Alu	""	""	TE
chr16	30261884	30261885	chr16_r_c1467[k=1][m=4]	4	-	1	4	0	173	Deep intronic	""	""	Genic
chr16	30265532	30265533	chr16_r_c1474[k=1][m=4]	4	-	1	4	0	173	Deep intronic	""	""	Genic
chr16	30274898	30274899	chr16_r_c1483[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000183604.17	SMG1P5	TE
chr16	30287895	30287896	chr16_r_c1494[k=1][m=4]	4	-	1	4	0	173	Alu	ENSG00000183604.17	SMG1P5	TE
chr16	30292289	30292290	chr16_r_c1497[k=1][m=4]	4	-	1	4	0	173	Deep intronic	ENSG00000183604.17	SMG1P5	Genic
chr16	30299506	30299507	chr16_r_c1498[k=1][m=4]	4	-	1	4	0	173	Alu	ENSG00000183604.17	SMG1P5	TE
chr16	30302268	30302269	chr16_r_c1500[k=1][m=4]	4	-	1	4	0	173	Deep intronic	ENSG00000183604.17	SMG1P5	Genic
chr16	30311562	30311563	chr16_r_c1503[k=1][m=4]	4	-	1	4	0	173	Alu	ENSG00000183604.17	SMG1P5	TE
chr16	30333095	30333096	chr16_r_c1524[k=1][m=4]	4	-	1	4	0	173	First intron	ENSG00000183604.17	SMG1P5	Genic
chr16	30333757	30333758	chr16_r_c1525[k=1][m=4]	4	-	1	4	0	173	First intron	ENSG00000183604.17	SMG1P5	Genic
chr16	31245531	31245532	chr16_f_c1279[k=1][m=4]	4	+	1	4	0	173	LTR/ERV	""	""	TE
chr16	31866575	31866576	chr16_f_c1292[k=1][m=4]	4	+	1	4	0	173	Alu	""	""	TE
chr16	32091801	32091802	chr16_r_c1586[k=1][m=4]	4	-	1	4	0	173	LINE	""	""	TE
chr16	33696241	33696242	chr16_r_c1593[k=1][m=4]	4	-	1	4	0	173	Proximal intronic	ENSG00000260518.3	BMS1P8	Genic
chr16	3386379	3386380	chr16_f_c197[k=1][m=4]	4	+	1	4	0	173	LINE	ENSG00000285329.1	""	TE
chr16	34158109	34158110	chr16_r_c1596[k=1][m=4]	4	-	1	4	0	173	Deep intronic	""	""	Genic
chr16	48725252	48725253	chr16_r_c1714[k=1][m=4]	4	-	1	4	0	173	LINE	""	""	TE
chr16	5095509	5095510	chr16_r_c372[k=1][m=4]	4	-	1	4	0	173	CDS	ENSG00000118894.16	""	Genic
chr16	5105408	5105409	chr16_f_c268[k=1][m=4]	4	+	1	4	0	173	First intron	ENSG00000285567.3	""	Genic
chr16	51646042	51646043	chr16_f_c1415[k=1][m=4]	4	+	1	4	0	173	CDS	ENSG00000224578.5	HNRNPA1L3	Genic
chr16	5294288	5294289	chr16_f_c270[k=1][m=4]	4	+	1	4	0	173	First intron	ENSG00000078328.23	RBFOX1	Genic
chr16	69997661	69997662	chr16_r_c2017[k=1][m=4]	4	-	1	4	0	173	Deep intronic	ENSG00000196696.14	PDXDC2P-NPIPB14P	Genic
chr16	70001957	70001958	chr16_r_c2018[k=1][m=4]	4	-	1	4	0	173	Deep intronic	ENSG00000196696.14	PDXDC2P-NPIPB14P	Genic
chr16	70005689	70005690	chr16_r_c2019[k=1][m=4]	4	-	1	4	0	173	Alu	ENSG00000196696.14	PDXDC2P-NPIPB14P	TE
chr16	70214159	70214160	chr16_r_c2036[k=1][m=4]	4	-	1	4	0	173	Deep intronic	""	""	Genic
chr16	70217849	70217850	chr16_r_c2040[k=1][m=4]	4	-	1	4	0	173	Deep intronic	""	""	Genic
chr16	70228630	70228631	chr16_r_c2048[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000261556.11	SMG1P7	TE
chr16	70249580	70249581	chr16_r_c2055[k=1][m=4]	4	-	1	4	0	173	3'UTR	ENSG00000223496.3	EXOSC6	Genic
chr1	6714554	6714555	chr1_f_c144[k=1][m=4]	4	+	1	4	0	287	Intergenic	""	""	Intergenic
chr1	67418150	67418151	chr1_f_c3050[k=1][m=4]	4	+	1	4	0	287	Alu	""	""	TE
chr16	74984122	74984123	chr16_r_c2373[k=1][m=4]	4	-	1	4	0	173	Alu	ENSG00000103091.16	""	TE
chr16	77152122	77152123	chr16_f_c2096[k=1][m=4]	4	+	1	4	0	173	LINE	""	""	TE
chr16	77429119	77429120	chr16_r_c2467[k=1][m=4]	4	-	1	4	0	173	LINE	ENSG00000140873.16	ADAMTS18	TE
chr16	82978794	82978795	chr16_f_c2388[k=1][m=4]	4	+	1	4	0	173	LTR/ERV	ENSG00000140945.17	CDH13	TE
chr17	15997966	15997967	chr17_r_c885[k=1][m=4]	4	-	1	4	0	148	Alu	ENSG00000214941.9	""	TE
chr17	16166061	16166062	chr17_r_c936[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000141027.24	""	Genic
chr17	18339008	18339009	chr17_r_c1038[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000176974.23	""	Genic
chr17	19062311	19062312	chr17_f_c716[k=1][m=4]	4	+	1	4	0	148	Other exon	ENSG00000265185.6	SNORD3B-1	Genic
chr17	19112234	19112235	chr17_r_c1088[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000197665.8	GRAPL-AS1	Genic
chr17	19188413	19188414	chr17_f_c753[k=1][m=4]	4	+	1	4	0	148	Other exon	ENSG00000263934.5	SNORD3A	Genic
chr17	19189844	19189845	chr17_r_c1112[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000262202.5	""	Genic
chr17	21640274	21640275	chr17_f_c917[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000260157.4	""	Genic
chr17	22063045	22063046	chr17_r_c1242[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000265019.1	NCOR1P2	Genic
chr17	22349990	22349991	chr17_r_c1244[k=1][m=4]	4	-	1	4	0	148	TSS-proximal	""	""	Genic
chr17	22617739	22617740	chr17_r_c1245[k=1][m=4]	4	-	1	4	0	148	Intergenic	""	""	Intergenic
chr17	27040852	27040853	chr17_f_c922[k=1][m=4]	4	+	1	4	0	148	LINE	""	""	TE
chr17	27096365	27096366	chr17_f_c923[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000285822.1	""	TE
chr17	27689566	27689567	chr17_f_c943[k=1][m=4]	4	+	1	4	0	148	LTR/ERV	""	""	TE
chr17	31120058	31120059	chr17_f_c1331[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000196712.20	NF1	TE
chr17	31187620	31187621	chr17_f_c1352[k=1][m=4]	4	+	1	4	0	148	LTR/ERV	ENSG00000196712.20	NF1	TE
chr17	31443731	31443732	chr17_r_c1454[k=1][m=4]	4	-	1	4	0	148	Alu	""	""	TE
chr17	32035703	32035704	chr17_r_c1469[k=1][m=4]	4	-	1	4	0	148	LINE	""	""	TE
chr17	3327128	3327129	chr17_r_c314[k=1][m=4]	4	-	1	4	0	148	LINE	ENSG00000221882.6	""	TE
chr17	35566669	35566670	chr17_f_c1557[k=1][m=4]	4	+	1	4	0	148	Other exon	ENSG00000242660.1	""	Genic
chr17	36280474	36280475	chr17_f_c1649[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000261499.2	""	Genic
chr17	36284378	36284379	chr17_f_c1653[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000261499.2	""	Genic
chr17	36294347	36294348	chr17_f_c1655[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000261499.2	""	TE
chr17	36295677	36295678	chr17_f_c1656[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000261499.2	""	TE
chr17	36305272	36305273	chr17_f_c1658[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000261499.2	""	Genic
chr17	36307178	36307179	chr17_f_c1659[k=1][m=4]	4	+	1	4	0	148	Proximal intronic	ENSG00000261499.2	""	Genic
chr17	36310301	36310302	chr17_f_c1661[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000261499.2	""	Genic
chr17	36313169	36313170	chr17_f_c1664[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000261499.2	""	Genic
chr17	36315888	36315889	chr17_f_c1669[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000261499.2	""	Genic
chr17	37334417	37334418	chr17_r_c1621[k=1][m=4]	4	-	1	4	0	148	LTR/ERV	ENSG00000278540.5	ACACA	TE
chr17	37995663	37995664	chr17_f_c1751[k=1][m=4]	4	+	1	4	0	148	Deep intronic	""	""	Genic
chr17	37997413	37997414	chr17_r_c1670[k=1][m=4]	4	-	1	4	0	148	Deep intronic	""	""	Genic
chr17	38075209	38075210	chr17_f_c1753[k=1][m=4]	4	+	1	4	0	148	Deep intronic	""	""	Genic
chr17	38084560	38084561	chr17_f_c1758[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38088465	38088466	chr17_f_c1762[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38098442	38098443	chr17_f_c1764[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000274615.1	NPEPPSP1	TE
chr17	38099772	38099773	chr17_f_c1765[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000274615.1	NPEPPSP1	TE
chr17	38109376	38109377	chr17_f_c1766[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38111282	38111283	chr17_f_c1767[k=1][m=4]	4	+	1	4	0	148	Proximal intronic	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38114405	38114406	chr17_f_c1769[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38117272	38117273	chr17_f_c1773[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38119986	38119987	chr17_f_c1778[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38200523	38200524	chr17_r_c1676[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000274487.5	NPEPPSP1	Genic
chr17	38203247	38203248	chr17_r_c1680[k=1][m=4]	4	-	1	4	0	148	Proximal intronic	ENSG00000274487.5	NPEPPSP1	Genic
chr17	38209232	38209233	chr17_r_c1685[k=1][m=4]	4	-	1	4	0	148	Proximal intronic	ENSG00000274487.5	NPEPPSP1	Genic
chr17	38220752	38220753	chr17_r_c1687[k=1][m=4]	4	-	1	4	0	148	LINE	ENSG00000274487.5	NPEPPSP1	TE
chr17	38222078	38222079	chr17_r_c1688[k=1][m=4]	4	-	1	4	0	148	LINE	ENSG00000274487.5	NPEPPSP1	TE
chr17	38232073	38232074	chr17_r_c1690[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000274487.5	NPEPPSP1	Genic
chr17	38235974	38235975	chr17_r_c1694[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000274487.5	NPEPPSP1	Genic
chr17	38245325	38245326	chr17_r_c1698[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000274487.5	NPEPPSP1	Genic
chr17	39159513	39159514	chr17_f_c1811[k=1][m=4]	4	+	1	4	0	148	Alu	""	""	TE
chr17	39441210	39441211	chr17_r_c1758[k=1][m=4]	4	-	1	4	0	148	LINE	ENSG00000125686.13	""	TE
chr17	43236882	43236883	chr17_r_c1961[k=1][m=4]	4	-	1	4	0	148	Alu	ENSG00000236383.9	CCDC200	TE
chr17	43239997	43239998	chr17_r_c1962[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43258809	43258810	chr17_r_c1976[k=1][m=4]	4	-	1	4	0	148	Alu	ENSG00000236383.9	CCDC200	TE
chr17	43260411	43260412	chr17_r_c1977[k=1][m=4]	4	-	1	4	0	148	Alu	ENSG00000236383.9	CCDC200	TE
chr17	43266709	43266710	chr17_r_c1978[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43273177	43273178	chr17_r_c1980[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43281075	43281076	chr17_r_c1982[k=1][m=4]	4	-	1	4	0	148	Alu	ENSG00000236383.9	CCDC200	TE
chr17	43300117	43300118	chr17_r_c1994[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	45499749	45499750	chr17_f_c2071[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000267198.2	""	Genic
chr17	45503857	45503858	chr17_r_c2194[k=1][m=4]	4	-	1	4	0	148	LINE	ENSG00000291175.2	""	TE
chr17	45509695	45509696	chr17_r_c2197[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000214425.11	LRRC37A4P	Genic
chr17	45511430	45511431	chr17_f_c2080[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000267198.2	""	TE
chr17	45511457	45511458	chr17_f_c2081[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000267198.2	""	TE
chr17	45512651	45512652	chr17_r_c2198[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000214425.11	LRRC37A4P	Genic
chr17	45514018	45514019	chr17_f_c2084[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45514763	45514764	chr17_f_c2087[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45516644	45516645	chr17_r_c2200[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000214425.11	LRRC37A4P	Genic
chr17	45518011	45518012	chr17_f_c2089[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45535799	45535800	chr17_r_c2207[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000214425.11	LRRC37A4P	Genic
chr17	45537857	45537858	chr17_f_c2096[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000267198.2	""	Genic
chr17	45539086	45539087	chr17_r_c2208[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000214425.11	LRRC37A4P	Genic
chr17	45541439	45541440	chr17_r_c2213[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000214425.11	LRRC37A4P	Genic
chr17	45544328	45544329	chr17_r_c2215[k=1][m=4]	4	-	1	4	0	148	LINE	ENSG00000214425.11	LRRC37A4P	TE
chr17	45544474	45544475	chr17_r_c2216[k=1][m=4]	4	-	1	4	0	148	LINE	ENSG00000214425.11	LRRC37A4P	TE
chr17	45545773	45545774	chr17_r_c2217[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000214425.11	LRRC37A4P	Genic
chr17	45550485	45550486	chr17_r_c2218[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000291175.2	""	Genic
chr17	45597697	45597698	chr17_f_c2101[k=1][m=4]	4	+	1	4	0	148	LINE	""	""	TE
chr17	46248224	46248225	chr17_r_c2411[k=1][m=4]	4	-	1	4	0	148	LINE	""	""	TE
chr17	46294981	46294982	chr17_f_c2136[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000176681.15	LRRC37A	Genic
chr17	46299695	46299696	chr17_f_c2137[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000176681.15	LRRC37A	Genic
chr17	46300992	46300993	chr17_f_c2138[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000176681.15	LRRC37A	TE
chr17	46301138	46301139	chr17_f_c2139[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000176681.15	LRRC37A	TE
chr17	46304030	46304031	chr17_f_c2140[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000176681.15	LRRC37A	Genic
chr17	46306382	46306383	chr17_f_c2144[k=1][m=4]	4	+	1	4	0	148	Proximal intronic	ENSG00000176681.15	LRRC37A	Genic
chr17	46307612	46307613	chr17_r_c2415[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000228696.13	""	Genic
chr17	46309670	46309671	chr17_f_c2145[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000176681.15	LRRC37A	Genic
chr17	46339171	46339172	chr17_f_c2161[k=1][m=4]	4	+	1	4	0	148	3'UTR-distal	""	""	Genic
chr17	46343218	46343219	chr17_r_c2460[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000228696.13	""	Genic
chr17	46512560	46512561	chr17_f_c2248[k=1][m=4]	4	+	1	4	0	148	5'UTR	ENSG00000238083.10	LRRC37A2	Genic
chr17	46518568	46518569	chr17_f_c2249[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000238083.10	LRRC37A2	TE
chr17	46518714	46518715	chr17_f_c2250[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000238083.10	LRRC37A2	TE
chr17	46521606	46521607	chr17_f_c2252[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000238083.10	LRRC37A2	Genic
chr17	46523957	46523958	chr17_f_c2257[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000238083.10	LRRC37A2	Genic
chr17	46525187	46525188	chr17_r_c2483[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000185829.19	ARL17A	Genic
chr17	46548924	46548925	chr17_r_c2509[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000185829.19	ARL17A	Genic
chr17	46549691	46549692	chr17_r_c2512[k=1][m=4]	4	-	1	4	0	148	Deep intronic	ENSG00000185829.19	ARL17A	Genic
chr17	46552258	46552259	chr17_r_c2516[k=1][m=4]	4	-	1	4	0	148	Satellite/LC	ENSG00000185829.19	ARL17A	TE
chr17	46553987	46553988	chr17_f_c2274[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000238083.10	LRRC37A2	Genic
chr17	46557027	46557028	chr17_f_c2277[k=1][m=4]	4	+	1	4	0	148	3'UTR-distal	""	""	Genic
chr17	46561153	46561154	chr17_r_c2537[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000185829.19	ARL17A	Genic
chr17	47017040	47017041	chr17_f_c2365[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000262633.2	""	Genic
chr17	47021751	47021752	chr17_f_c2366[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000262633.2	""	Genic
chr17	47026076	47026077	chr17_f_c2367[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000262633.2	""	Genic
chr17	47030279	47030280	chr17_r_c2559[k=1][m=4]	4	-	1	4	0	148	LINE	ENSG00000262879.8	""	TE
chr17	47031755	47031756	chr17_f_c2369[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000262633.2	""	Genic
chr17	47049813	47049814	chr17_r_c2569[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000262879.8	""	Genic
chr17	47050561	47050562	chr17_r_c2570[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000262879.8	""	Genic
chr17	47051929	47051930	chr17_f_c2373[k=1][m=4]	4	+	1	4	0	148	3'UTR-distal	ENSG00000263142.6	LRRC37A17P	Genic
chr17	47052989	47052990	chr17_f_c2374[k=1][m=4]	4	+	1	4	0	148	3'UTR-distal	ENSG00000263142.6	LRRC37A17P	Genic
chr17	47141976	47141977	chr17_r_c2613[k=1][m=4]	4	-	1	4	0	148	CDS	ENSG00000004897.13	""	Genic
chr17	47551875	47551876	chr17_f_c2384[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000141279.19	""	Genic
chr17	47555794	47555795	chr17_f_c2386[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000141279.19	""	Genic
chr17	47563015	47563016	chr17_f_c2388[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000141279.19	""	Genic
chr17	47566455	47566456	chr17_f_c2390[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000141279.19	""	TE
chr17	47567784	47567785	chr17_f_c2391[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000141279.19	""	TE
chr17	47577366	47577367	chr17_f_c2395[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000141279.19	""	Genic
chr17	47579271	47579272	chr17_f_c2396[k=1][m=4]	4	+	1	4	0	148	Proximal intronic	ENSG00000141279.19	""	Genic
chr17	47582370	47582371	chr17_f_c2398[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000141279.19	""	Genic
chr17	47585230	47585231	chr17_f_c2399[k=1][m=4]	4	+	1	4	0	148	Proximal intronic	ENSG00000141279.19	""	Genic
chr17	47587923	47587924	chr17_f_c2403[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000141279.19	""	Genic
chr17	5918795	5918796	chr17_f_c182[k=1][m=4]	4	+	1	4	0	148	Alu	ENSG00000284837.1	""	TE
chr17	61796056	61796057	chr17_f_c3247[k=1][m=4]	4	+	1	4	0	148	LINE	""	""	TE
chr17	64846175	64846176	chr17_f_c3461[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000265218.2	""	Genic
chr17	64857026	64857027	chr17_f_c3469[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000265218.2	""	TE
chr17	64857053	64857054	chr17_f_c3470[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000265218.2	""	TE
chr17	64860356	64860357	chr17_f_c3471[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000265218.2	""	Genic
chr17	64884187	64884188	chr17_f_c3480[k=1][m=4]	4	+	1	4	0	148	LINE	ENSG00000265218.2	""	TE
chr17	64884780	64884781	chr17_f_c3481[k=1][m=4]	4	+	1	4	0	148	First intron	ENSG00000265218.2	""	Genic
chr17	68121788	68121789	chr17_f_c3663[k=1][m=4]	4	+	1	4	0	148	Deep intronic	ENSG00000291214.1	""	Genic
chr17	68140553	68140554	chr17_f_c3667[k=1][m=4]	4	+	1	4	0	148	LINE	""	""	TE
chr17	77588190	77588191	chr17_f_c3927[k=1][m=4]	4	+	1	4	0	148	Alu	ENSG00000267506.8	""	TE
chr1	77869101	77869102	chr1_f_c3332[k=1][m=4]	4	+	1	4	0	287	Deep intronic	ENSG00000180488.18	""	Genic
chr1	780417	780418	chr1_f_c19[k=1][m=4]	4	+	1	4	0	287	Alu	ENSG00000237491.11	LINC01409	TE
chr1	780975	780976	chr1_f_c20[k=1][m=4]	4	+	1	4	0	287	First intron	ENSG00000237491.11	LINC01409	Genic
chr1	781340	781341	chr1_f_c21[k=1][m=4]	4	+	1	4	0	287	First intron	ENSG00000237491.11	LINC01409	Genic
chr17	940716	940717	chr17_r_c76[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000167693.17	NXN	Genic
chr17	940887	940888	chr17_r_c77[k=1][m=4]	4	-	1	4	0	148	First intron	ENSG00000167693.17	NXN	Genic
