chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr1	219203886	219203906	chr1-1106	25.3	+	2.4315	3.8207	2.464	0	0	3.2752	0	13.3873	25.3787	5	First intron	ENSG00000143353.13	""	Genic
chr1	219206386	219206406	chr1-1686	21.7	+	2.4315	0	2.464	2.7469	0	3.2752	0	6.6937	17.6113	5	First intron	ENSG00000143353.13	""	Genic
chr1	219206737	219206757	chr1-748	21.7	+	3.6473	7.6414	7.392	0	0	0	0	0	18.6806	3	First intron	ENSG00000143353.13	""	Genic
chr1	219985228	219985248	chr1-2782	18	-	0	0	2.464	0	0	6.5505	3.1005	13.3873	25.5023	4	Deep intronic	ENSG00000136628.19	""	Genic
chr1	220110235	220110255	chr1-749	28.9	+	3.6473	0	4.928	2.7469	0	6.5505	0	0	17.8727	4	Alu	ENSG00000067704.11	""	TE
chr1	220114187	220114207	chr1-750	28.9	+	1.2158	0	2.464	2.7469	0	13.1009	6.201	0	25.7286	5	Deep intronic	ENSG00000067704.11	""	Genic
chr1	220114938	220114958	chr1-561	32.5	+	1.2158	3.8207	0	10.9878	0	13.1009	0	0	29.1251	4	LINE	ENSG00000067704.11	""	TE
chr1	221146500	221146520	chr1-414	270.7	-	17.0205	110.7999	49.2799	13.7347	95.7933	0	0	0	286.6284	5	Deep intronic	""	""	Genic
chr1	221189313	221189333	chr1-5200	25.3	-	0	26.7448	0	0	0	0	0	0	26.7448	1	Deep intronic	""	""	Genic
chr1	222714500	222714520	chr1-562	32.5	+	0	0	0	2.7469	0	16.3761	3.1005	13.3873	35.6109	4	5'UTR	ENSG00000162819.13	""	Genic
chr1	223758176	223758196	chr1-251	43.3	+	6.0788	0	7.392	5.4939	0	3.2752	3.1005	0	25.3404	5	Deep intronic	ENSG00000162909.19	""	Genic
chr1	223807597	223807617	chr1-2788	18	-	2.4315	0	0	0	0	3.2752	0	13.3873	19.0941	3	LINE	ENSG00000143514.19	""	TE
chr1	223808712	223808732	chr1-1690	21.7	-	0	0	7.392	0	0	0	9.3015	0	16.6935	2	LINE	ENSG00000143514.19	""	TE
chr1	223816836	223816856	chr1-1691	21.7	-	0	3.8207	0	2.7469	13.6848	9.8257	0	0	30.0781	4	LINE	ENSG00000143514.19	""	TE
chr1	223831215	223831235	chr1-103	61.4	-	6.0788	3.8207	0	5.4939	0	29.4771	0	0	44.8704	4	Alu	ENSG00000143514.19	""	TE
chr1	223983770	223983790	chr1-1692	21.7	-	0	3.8207	0	0	0	0	15.5025	0	19.3232	2	Alu	ENSG00000272645.6	GTF2IP20	TE
chr1	223994229	223994249	chr1-1693	21.7	+	1.2158	0	2.464	0	0	3.2752	3.1005	13.3873	23.4428	5	Alu	ENSG00000290989.2	SEPTIN7P13	TE
chr1	224190094	224190114	chr1-2791	18	+	2.4315	0	0	10.9878	13.6848	3.2752	0	0	30.3793	4	CDS	ENSG00000143753.15	""	Genic
chr1	224191542	224191562	chr1-5210	14.4	+	3.6473	0	0	2.7469	13.6848	0	0	0	20.079	3	Deep intronic	ENSG00000143753.15	""	Genic
chr1	224192200	224192220	chr1-93	65	+	0	0	7.392	0	0	32.7523	15.5025	6.6937	62.3404	4	Proximal intronic	ENSG00000143753.15	""	Genic
chr1	224264202	224264222	chr1-1107	25.3	-	1.2158	0	0	0	0	0	15.5025	20.081	36.7992	3	LTR/ERV	ENSG00000143748.19	""	TE
chr1	224272328	224272348	chr1-563	36.1	-	3.6473	0	0	0	0	9.8257	15.5025	0	28.9754	3	Alu	ENSG00000143748.19	""	TE
chr1	224273234	224273254	chr1-77	86.6	-	2.4315	0	2.464	2.7469	0	22.9266	24.804	33.4683	88.8413	6	Alu	ENSG00000143748.19	""	TE
chr1	224291856	224291876	chr1-1694	21.7	-	2.4315	3.8207	2.464	0	0	0	9.3015	0	18.0177	4	First intron	ENSG00000143748.19	""	Genic
chr1	224311898	224311918	chr1-1695	21.7	-	1.2158	0	2.464	5.4939	13.6848	3.2752	9.3015	0	35.4351	6	First intron	ENSG00000143748.19	""	Genic
chr1	224316808	224316828	chr1-1696	21.7	-	2.4315	3.8207	4.928	8.2408	0	3.2752	0	0	22.6962	5	LINE	ENSG00000143748.19	""	TE
chr1	224360990	224361010	chr1-1697	21.7	+	0	0	2.464	0	0	3.2752	9.3015	6.6937	21.7344	4	Satellite/LC	ENSG00000143771.13	""	TE
chr1	224363219	224363239	chr1-252	46.9	+	2.4315	0	0	0	0	6.5505	27.9045	0	36.8864	3	Alu	ENSG00000143771.13	""	TE
chr1	224363465	224363485	chr1-564	36.1	+	3.6473	3.8207	0	2.7469	0	16.3761	3.1005	6.6937	36.3852	6	Alu	ENSG00000143771.13	""	TE
chr1	224385210	224385230	chr1-1698	14.4	-	3.6473	7.6414	0	2.7469	0	0	0	6.6937	20.7292	4	3'UTR	ENSG00000162923.18	WDR26	Genic
chr1	224388348	224388368	chr1-1108	25.3	-	2.4315	0	7.392	2.7469	0	3.2752	3.1005	0	18.9462	5	3'UTR	ENSG00000162923.18	WDR26	Genic
chr1	224388926	224388946	chr1-253	50.5	-	6.0788	0	9.856	5.4939	0	3.2752	3.1005	13.3873	41.1917	6	3'UTR	ENSG00000162923.18	WDR26	Genic
chr1	224391066	224391086	chr1-254	50.5	-	6.0788	7.6414	4.928	5.4939	0	9.8257	3.1005	0	37.0682	6	LINE	ENSG00000162923.18	WDR26	TE
chr1	224392035	224392055	chr1-94	72.2	-	2.4315	3.8207	2.464	5.4939	27.3695	16.3761	21.7035	13.3873	93.0465	8	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224392880	224392900	chr1-195	43.3	-	8.5103	11.4621	2.464	2.7469	0	3.2752	6.201	0	34.6595	6	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224393211	224393231	chr1-196	43.3	-	4.863	0	4.928	0	13.6848	0	12.402	20.081	55.9587	5	Other SINE	ENSG00000162923.18	WDR26	TE
chr1	224401490	224401510	chr1-565	28.9	-	2.4315	11.4621	2.464	2.7469	0	3.2752	3.1005	0	25.4802	6	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224412609	224412629	chr1-1109	25.3	-	1.2158	3.8207	7.392	2.7469	0	0	3.1005	0	18.2759	5	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224416733	224416753	chr1-2796	18	-	1.2158	15.2827	0	2.7469	0	0	0	0	19.2454	3	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224424916	224424936	chr1-1702	18	-	2.4315	7.6414	0	5.4939	0	0	3.1005	0	18.6673	4	Proximal intronic	ENSG00000162923.18	WDR26	Genic
chr1	224426733	224426753	chr1-1110	21.7	-	3.6473	0	4.928	2.7469	13.6848	0	6.201	0	31.2079	5	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224427547	224427567	chr1-1112	25.3	-	2.4315	7.6414	2.464	2.7469	13.6848	0	6.201	6.6937	41.8632	7	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224428476	224428496	chr1-566	39.7	-	2.4315	3.8207	9.856	2.7469	0	3.2752	3.1005	6.6937	31.9245	7	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224428580	224428600	chr1-1113	25.3	-	2.4315	0	0	5.4939	0	0	12.402	6.6937	27.021	4	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224429083	224429103	chr1-415	36.1	-	4.863	3.8207	0	0	0	6.5505	18.603	0	33.8371	4	Alu	ENSG00000162923.18	WDR26	TE
chr1	224429336	224429356	chr1-319	39.7	-	3.6473	11.4621	0	0	0	0	12.402	6.6937	34.205	4	Deep intronic	ENSG00000162923.18	WDR26	Genic
chr1	224438232	224438252	chr1-1706	21.7	+	2.4315	0	2.464	2.7469	0	3.2752	0	6.6937	17.6113	5	Alu	""	""	TE
chr1	224445024	224445044	chr1-1708	21.7	+	2.4315	0	0	5.4939	0	6.5505	0	6.6937	21.1695	4	LINE	""	""	TE
chr1	224445111	224445131	chr1-2801	18	+	0	0	0	2.7469	0	3.2752	3.1005	13.3873	22.51	4	LINE	""	""	TE
chr1	224456587	224456607	chr1-5234	14.4	+	0	0	0	2.7469	13.6848	3.2752	0	6.6937	26.4006	4	Alu	""	""	TE
chr1	224951396	224951416	chr1-751	25.3	+	0	7.6414	0	5.4939	0	3.2752	3.1005	20.081	39.592	5	First intron	ENSG00000185842.16	DNAH14	Genic
chr1	224968354	224968374	chr1-2802	18	+	0	0	0	0	13.6848	3.2752	12.402	0	29.362	3	Deep intronic	ENSG00000185842.16	DNAH14	Genic
chr1	224972095	224972115	chr1-320	39.7	+	10.9418	0	0	0	0	3.2752	3.1005	0	17.3175	3	Deep intronic	ENSG00000185842.16	DNAH14	Genic
chr1	224972782	224972802	chr1-567	32.5	+	6.0788	3.8207	7.392	2.7469	0	3.2752	3.1005	0	26.4141	6	Deep intronic	ENSG00000185842.16	DNAH14	Genic
chr1	224978815	224978835	chr1-1114	28.9	+	2.4315	3.8207	7.392	0	13.6848	0	3.1005	0	30.4294	5	Alu	ENSG00000185842.16	DNAH14	TE
chr1	224991274	224991294	chr1-1711	18	+	0	3.8207	0	0	0	16.3761	0	0	20.1968	2	Alu	ENSG00000185842.16	DNAH14	TE
chr1	224993258	224993278	chr1-2804	21.7	+	2.4315	0	4.928	2.7469	0	6.5505	0	0	16.6569	4	LINE	ENSG00000185842.16	DNAH14	TE
chr1	225073478	225073498	chr1-2808	18	+	1.2158	3.8207	2.464	0	13.6848	0	0	13.3873	34.5725	5	LINE	ENSG00000185842.16	DNAH14	TE
chr1	225074600	225074620	chr1-2809	18	+	1.2158	3.8207	0	0	0	6.5505	0	6.6937	18.2806	4	LINE	ENSG00000185842.16	DNAH14	TE
chr1	225150748	225150768	chr1-1116	21.7	+	0	3.8207	2.464	0	0	0	15.5025	0	21.7872	3	Alu	ENSG00000185842.16	DNAH14	TE
chr1	225406714	225406734	chr1-2815	18	-	2.4315	0	7.392	0	0	0	0	6.6937	16.5172	3	CDS	ENSG00000143815.16	""	Genic
chr1	225411083	225411103	chr1-752	28.9	-	3.6473	0	0	2.7469	0	0	3.1005	20.081	29.5757	4	Deep intronic	ENSG00000143815.16	""	Genic
chr1	225411651	225411671	chr1-2816	18	-	1.2158	0	0	0	0	6.5505	0	13.3873	21.1535	3	Deep intronic	ENSG00000143815.16	""	Genic
chr1	225412339	225412359	chr1-416	36.1	-	10.9418	0	4.928	5.4939	0	0	0	0	21.3637	3	Deep intronic	ENSG00000143815.16	""	Genic
chr1	225488502	225488522	chr1-568	32.5	-	1.2158	0	7.392	0	0	13.1009	3.1005	0	24.8092	4	3'UTR	ENSG00000154380.20	""	Genic
chr1	225497373	225497393	chr1-2821	18	-	6.0788	3.8207	0	2.7469	0	3.2752	3.1005	0	19.0221	5	3'UTR	ENSG00000154380.20	""	Genic
chr1	225499807	225499827	chr1-5269	14.4	-	0	3.8207	2.464	0	13.6848	0	3.1005	0	23.0699	4	Deep intronic	ENSG00000154380.20	""	Genic
chr1	225515408	225515428	chr1-569	28.9	-	3.6473	3.8207	2.464	5.4939	0	3.2752	3.1005	0	21.8016	6	Deep intronic	ENSG00000154380.20	""	Genic
chr1	225518885	225518905	chr1-1715	18	-	0	3.8207	7.392	0	0	6.5505	3.1005	0	20.8636	4	Proximal intronic	ENSG00000154380.20	""	Genic
chr1	225548425	225548445	chr1-2824	18	-	0	3.8207	0	2.7469	13.6848	3.2752	3.1005	0	26.6281	5	Deep intronic	ENSG00000154380.20	""	Genic
chr1	225551707	225551727	chr1-2826	18	-	0	3.8207	0	0	0	3.2752	3.1005	13.3873	23.5837	4	Deep intronic	ENSG00000154380.20	""	Genic
chr1	225565427	225565447	chr1-2828	18	-	0	0	0	0	0	0	3.1005	26.7747	29.8752	2	Alu	ENSG00000154380.20	""	TE
chr1	225583418	225583438	chr1-1716	21.7	-	0	19.1034	0	0	0	0	0	6.6937	25.7971	2	Alu	ENSG00000154380.20	""	TE
chr1	225586035	225586055	chr1-417	39.7	-	2.4315	0	0	2.7469	0	9.8257	12.402	6.6937	34.0998	5	Alu	ENSG00000154380.20	""	TE
chr1	225590429	225590449	chr1-2831	18	-	1.2158	11.4621	0	0	13.6848	0	0	0	26.3626	3	Alu	ENSG00000154380.20	""	TE
chr1	225600352	225600372	chr1-2833	18	-	0	0	0	5.4939	0	0	6.201	6.6937	18.3885	3	Alu	ENSG00000154380.20	""	TE
chr1	225600680	225600700	chr1-753	28.9	-	1.2158	3.8207	0	2.7469	13.6848	6.5505	3.1005	6.6937	37.8128	7	Alu	ENSG00000154380.20	""	TE
chr1	225603846	225603866	chr1-1118	25.3	-	3.6473	3.8207	4.928	5.4939	0	0	0	0	17.8898	4	First intron	ENSG00000154380.20	""	Genic
chr1	225606654	225606674	chr1-570	25.3	-	1.2158	0	4.928	5.4939	0	9.8257	3.1005	13.3873	37.9511	6	Alu	ENSG00000154380.20	""	TE
chr1	225607910	225607930	chr1-754	32.5	-	4.863	0	0	0	0	16.3761	0	0	21.2392	2	LINE	ENSG00000154380.20	""	TE
chr1	225612591	225612611	chr1-321	36.1	-	2.4315	3.8207	2.464	10.9878	0	3.2752	3.1005	6.6937	32.7733	7	LINE	ENSG00000154380.20	""	TE
chr1	225617091	225617111	chr1-418	36.1	-	2.4315	0	0	0	0	13.1009	15.5025	0	31.0349	3	Alu	ENSG00000154380.20	""	TE
chr1	225618356	225618376	chr1-1719	21.7	-	1.2158	3.8207	0	2.7469	0	6.5505	9.3015	0	23.6353	5	First intron	ENSG00000154380.20	""	Genic
chr1	225619880	225619900	chr1-755	28.9	-	2.4315	0	0	0	0	6.5505	0	26.7747	35.7566	3	First intron	ENSG00000154380.20	""	Genic
chr1	225622988	225623008	chr1-2841	18	-	2.4315	0	2.464	0	13.6848	0	0	6.6937	25.2739	4	First intron	ENSG00000154380.20	""	Genic
chr1	225628730	225628750	chr1-571	36.1	-	0	0	0	0	0	19.6514	12.402	0	32.0534	2	Alu	ENSG00000154380.20	""	TE
chr1	225629432	225629452	chr1-1721	25.3	-	3.6473	3.8207	0	0	0	3.2752	3.1005	13.3873	27.231	5	Alu	ENSG00000154380.20	""	TE
chr1	225634650	225634670	chr1-2844	18	-	1.2158	3.8207	0	8.2408	0	0	0	6.6937	19.9709	4	LINE	ENSG00000154380.20	""	TE
chr1	225641332	225641352	chr1-5309	14.4	-	0	3.8207	2.464	0	13.6848	0	3.1005	0	23.0699	4	First intron	ENSG00000154380.20	""	Genic
chr1	225646773	225646793	chr1-572	32.5	-	2.4315	0	0	0	0	9.8257	12.402	6.6937	31.3528	4	Alu	ENSG00000154380.20	""	TE
chr1	225647306	225647326	chr1-1119	21.7	-	2.4315	0	0	2.7469	0	6.5505	3.1005	6.6937	21.5231	5	First intron	ENSG00000154380.20	""	Genic
chr1	225649380	225649400	chr1-322	39.7	-	2.4315	0	7.392	0	0	9.8257	6.201	6.6937	32.5438	5	First intron	ENSG00000154380.20	""	Genic
chr1	225651058	225651078	chr1-255	43.3	-	3.6473	7.6414	7.392	5.4939	13.6848	3.2752	6.201	6.6937	54.0291	8	First intron	ENSG00000154380.20	""	Genic
chr1	225651883	225651903	chr1-756	28.9	-	4.863	11.4621	0	2.7469	0	0	0	0	19.072	3	First intron	ENSG00000154380.20	""	Genic
chr1	225779150	225779170	chr1-757	28.9	+	6.0788	7.6414	2.464	0	0	3.2752	0	0	19.4594	4	Alu	ENSG00000143742.15	""	TE
chr1	225781803	225781823	chr1-758	25.3	+	2.4315	7.6414	4.928	2.7469	13.6848	3.2752	0	0	34.7078	6	First intron	ENSG00000143742.15	""	Genic
chr1	225781986	225782006	chr1-1725	21.7	+	2.4315	0	0	0	0	3.2752	12.402	0	18.1087	3	First intron	ENSG00000143742.15	""	Genic
chr1	225783150	225783170	chr1-2849	18	+	0	3.8207	0	2.7469	0	0	0	20.081	26.6486	3	First intron	ENSG00000143742.15	""	Genic
chr1	225785093	225785113	chr1-1121	25.3	+	2.4315	3.8207	0	0	0	9.8257	3.1005	13.3873	32.5657	5	Alu	ENSG00000143742.15	""	TE
chr1	225785692	225785712	chr1-12	227.4	+	21.8836	3.8207	4.928	13.7347	27.3695	32.7523	37.206	113.7923	255.487	8	Alu	ENSG00000143742.15	""	TE
chr1	225785860	225785880	chr1-95	72.2	+	1.2158	15.2827	2.464	2.7469	27.3695	13.1009	18.603	13.3873	94.1702	8	Alu	ENSG00000143742.15	""	TE
chr1	225788777	225788797	chr1-573	28.9	+	6.0788	0	2.464	5.4939	27.3695	3.2752	0	0	44.6814	5	First intron	ENSG00000143742.15	""	Genic
chr1	225788846	225788866	chr1-1122	25.3	+	3.6473	0	4.928	0	0	13.1009	0	0	21.6762	3	First intron	ENSG00000143742.15	""	Genic
chr1	225789502	225789522	chr1-574	46.9	+	2.4315	3.8207	4.928	0	0	19.6514	6.201	6.6937	43.7262	6	3'UTR	ENSG00000143742.15	""	Genic
chr1	225868504	225868524	chr1-575	32.5	-	1.2158	0	0	0	0	19.6514	6.201	0	27.0681	3	Alu	ENSG00000196187.13	""	TE
chr1	225964993	225965013	chr1-2856	18	-	1.2158	3.8207	0	0	0	9.8257	0	6.6937	21.5558	4	Alu	""	""	TE
chr1	226062932	226062952	chr1-1125	25.3	+	2.4315	0	0	0	0	0	15.5025	0	17.934	2	5'UTR	ENSG00000163041.14	""	Genic
chr1	226153261	226153281	chr1-1126	25.3	-	0	3.8207	2.464	0	0	6.5505	9.3015	0	22.1366	4	Deep intronic	ENSG00000182827.10	""	Genic
chr1	226256341	226256361	chr1-5332	14.4	-	1.2158	0	0	0	0	0	0	20.081	21.2967	2	LINE	ENSG00000183814.17	""	TE
chr1	226279597	226279617	chr1-2861	18	-	1.2158	0	0	0	0	3.2752	12.402	0	16.893	3	Alu	ENSG00000183814.17	""	TE
chr1	226361454	226361474	chr1-2863	18	-	3.6473	0	0	0	13.6848	0	3.1005	0	20.4325	3	3'UTR	ENSG00000143799.15	""	Genic
chr1	226385040	226385060	chr1-2864	18	-	2.4315	3.8207	0	2.7469	0	0	6.201	6.6937	21.8938	5	First intron	ENSG00000143799.15	""	Genic
chr1	226389433	226389453	chr1-5341	14.4	-	0	0	0	0	0	3.2752	0	20.081	23.3562	2	Other SINE	ENSG00000143799.15	""	TE
chr1	226396394	226396414	chr1-2865	18	-	1.2158	0	0	2.7469	0	3.2752	3.1005	6.6937	17.0321	5	LINE	ENSG00000143799.15	""	TE
chr1	226398367	226398387	chr1-1728	25.3	-	0	0	0	0	0	9.8257	6.201	13.3873	29.414	3	Alu	ENSG00000143799.15	""	TE
chr1	227065233	227065253	chr1-2869	18	-	2.4315	0	2.464	0	0	0	0	13.3873	18.2828	3	Deep intronic	ENSG00000143776.21	""	Genic
chr1	227113863	227113883	chr1-2871	18	-	1.2158	0	7.392	0	13.6848	0	3.1005	6.6937	32.0867	5	Alu	ENSG00000143776.21	""	TE
chr1	227163717	227163737	chr1-1729	21.7	-	2.4315	0	0	2.7469	0	0	0	20.081	25.2594	3	Deep intronic	ENSG00000143776.21	""	Genic
chr1	227308187	227308207	chr1-2873	18	-	0	3.8207	0	0	0	6.5505	6.201	0	16.5721	3	First intron	ENSG00000143776.21	""	Genic
chr1	227317450	227317470	chr1-117	57.8	-	9.726	3.8207	9.856	10.9878	13.6848	0	3.1005	6.6937	57.8694	7	5'UTR	ENSG00000143776.21	""	Genic
chr1	227565535	227565555	chr1-2876	18	+	0	0	0	2.7469	0	3.2752	0	20.081	26.1032	3	Alu	ENSG00000181450.18	ZNF678	TE
chr1	227588686	227588706	chr1-576	39.7	+	6.0788	0	0	2.7469	13.6848	3.2752	9.3015	0	35.0872	5	Alu	ENSG00000181450.18	ZNF678	TE
chr1	227591134	227591154	chr1-1128	18	+	4.863	0	0	2.7469	0	3.2752	6.201	0	17.0862	4	LTR/ERV	ENSG00000181450.18	ZNF678	TE
chr1	227657447	227657467	chr1-2878	21.7	+	3.6473	11.4621	2.464	0	0	0	0	0	17.5733	3	3'UTR	ENSG00000181450.18	ZNF678	Genic
chr1	227736524	227736544	chr1-577	32.5	+	0	0	4.928	0	13.6848	3.2752	18.603	0	40.491	4	Satellite/LC	ENSG00000143740.16	""	TE
chr1	227752247	227752267	chr1-2879	25.3	+	3.6473	0	2.464	2.7469	0	0	6.201	6.6937	21.7529	5	LINE	ENSG00000143740.16	""	TE
chr1	228087814	228087834	chr1-323	54.1	+	9.726	3.8207	0	5.4939	0	6.5505	12.402	6.6937	44.6867	6	First intron	ENSG00000143761.18	""	Genic
chr1	228087911	228087931	chr1-1732	28.9	+	4.863	3.8207	2.464	0	0	6.5505	0	13.3873	31.0855	5	First intron	ENSG00000143761.18	""	Genic
chr1	228098995	228099015	chr1-1733	21.7	+	3.6473	7.6414	2.464	0	0	0	3.1005	0	16.8531	4	3'UTR	ENSG00000143761.18	""	Genic
chr1	228221721	228221741	chr1-760	28.9	+	6.0788	0	0	0	0	6.5505	3.1005	13.3873	29.117	4	LINE	ENSG00000154358.23	OBSCN	TE
chr1	228296656	228296676	chr1-2881	14.4	+	1.2158	0	0	0	0	3.2752	3.1005	13.3873	20.9788	4	LTR/ERV	ENSG00000154358.23	OBSCN	TE
chr1	228398331	228398351	chr1-1130	25.3	-	2.4315	0	2.464	5.4939	0	0	6.201	0	16.5904	4	3'UTR-distal	ENSG00000154370.17	""	Genic
chr1	228399860	228399880	chr1-256	50.5	-	4.863	0	0	5.4939	0	16.3761	21.7035	6.6937	55.1302	5	3'UTR-distal	ENSG00000154370.17	""	Genic
chr1	228410273	228410293	chr1-578	28.9	+	4.863	0	2.464	2.7469	0	3.2752	0	13.3873	26.7365	5	Alu	ENSG00000231563.4	""	TE
chr1	228412124	228412144	chr1-2882	18	+	1.2158	0	2.464	0	13.6848	3.2752	6.201	0	26.8407	5	LTR/ERV	ENSG00000231563.4	""	TE
chr1	228558353	228558373	chr1-197	54.1	-	6.0788	7.6414	7.392	5.4939	0	6.5505	3.1005	6.6937	42.9506	7	TSS-proximal	""	""	Genic
chr1	228628165	228628185	chr1-1735	25.3	-	2.4315	7.6414	4.928	5.4939	0	0	6.201	6.6937	33.3894	6	Other exon	ENSG00000201321.1	RNA5S9	Genic
chr1	229283907	229283927	chr1-1131	25.3	+	2.4315	0	7.392	0	13.6848	0	3.1005	6.6937	33.3024	5	Alu	ENSG00000168118.13	""	TE
chr1	229303873	229303893	chr1-2885	14.4	+	1.2158	3.8207	0	2.7469	0	0	3.1005	6.6937	17.5775	5	3'UTR	ENSG00000168118.13	""	Genic
chr1	229318740	229318760	chr1-1132	25.3	+	3.6473	0	0	0	13.6848	6.5505	0	6.6937	30.5761	4	Alu	""	""	TE
chr1	229341320	229341340	chr1-5374	14.4	-	0	7.6414	0	0	13.6848	0	3.1005	0	24.4266	3	First intron	ENSG00000154429.11	CCSAP	Genic
chr1	229471996	229472016	chr1-1737	21.7	-	2.4315	0	4.928	0	0	0	3.1005	6.6937	17.1537	4	Deep intronic	ENSG00000069248.13	""	Genic
chr1	229505549	229505569	chr1-5381	14.4	-	1.2158	3.8207	0	0	0	0	0	13.3873	18.4238	3	LTR/ERV	ENSG00000069248.13	""	TE
chr1	229517115	229517135	chr1-1133	21.7	-	1.2158	3.8207	2.464	2.7469	0	6.5505	3.1005	0	19.8983	6	3'UTR	ENSG00000135776.6	""	Genic
chr1	229528948	229528968	chr1-761	28.9	-	1.2158	3.8207	0	0	0	16.3761	0	6.6937	28.1063	4	Deep intronic	ENSG00000135776.6	""	Genic
chr1	229535020	229535040	chr1-762	28.9	-	2.4315	0	0	0	13.6848	3.2752	6.201	13.3873	38.9798	5	Alu	ENSG00000135776.6	""	TE
chr1	229537466	229537486	chr1-2886	18	-	2.4315	0	2.464	0	0	6.5505	0	6.6937	18.1396	4	Deep intronic	ENSG00000135776.6	""	Genic
chr1	229555889	229555909	chr1-1739	21.7	-	0	7.6414	2.464	2.7469	0	3.2752	3.1005	0	19.228	5	First intron	ENSG00000135776.6	""	Genic
chr1	229608622	229608642	chr1-2890	18	-	1.2158	0	0	0	0	0	6.201	13.3873	20.8041	3	Deep intronic	ENSG00000135801.12	""	Genic
chr1	229634392	229634412	chr1-1741	18	+	1.2158	3.8207	0	0	0	6.5505	0	13.3873	24.9742	4	Alu	ENSG00000135763.11	""	TE
chr1	229648495	229648515	chr1-2891	18	+	3.6473	7.6414	0	0	13.6848	0	0	0	24.9734	3	Deep intronic	ENSG00000135763.11	""	Genic
chr1	230069797	230069817	chr1-763	25.3	+	6.0788	0	0	0	0	0	3.1005	13.3873	22.5666	3	First intron	ENSG00000143641.11	""	Genic
chr1	230074715	230074735	chr1-5386	14.4	+	1.2158	0	0	0	13.6848	6.5505	0	0	21.451	3	First intron	ENSG00000143641.11	""	Genic
chr1	230096151	230096171	chr1-1742	21.7	+	0	0	2.464	5.4939	0	6.5505	6.201	0	20.7093	4	First intron	ENSG00000143641.11	""	Genic
chr1	230133917	230133937	chr1-5391	14.4	+	1.2158	0	0	0	13.6848	0	3.1005	6.6937	24.6947	4	First intron	ENSG00000143641.11	""	Genic
chr1	230683737	230683757	chr1-1743	21.7	+	0	0	0	0	0	9.8257	0	20.081	29.9067	2	Proximal intronic	ENSG00000135775.15	""	Genic
chr1	231243631	231243651	chr1-2897	21.7	+	3.6473	0	0	2.7469	0	6.5505	3.1005	6.6937	22.7388	5	First intron	ENSG00000116906.14	""	Genic
chr1	231334254	231334274	chr1-5408	18	-	1.2158	3.8207	2.464	0	13.6848	0	3.1005	0	24.2857	5	3'UTR	ENSG00000116903.7	EXOC8	Genic
chr1	231346373	231346393	chr1-1744	21.7	+	0	3.8207	0	0	0	0	15.5025	0	19.3232	2	Alu	ENSG00000010072.17	""	TE
chr1	231349554	231349574	chr1-5410	14.4	+	0	0	0	2.7469	13.6848	3.2752	3.1005	0	22.8074	4	Deep intronic	ENSG00000010072.17	""	Genic
chr1	231357340	231357360	chr1-1134	25.3	+	1.2158	0	0	2.7469	0	9.8257	3.1005	6.6937	23.5825	5	3'UTR-distal	""	""	Genic
chr1	231960428	231960448	chr1-1746	21.7	+	1.2158	0	0	0	0	6.5505	6.201	6.6937	20.6609	4	Alu	ENSG00000162946.24	DISC1	TE
chr1	233082640	233082660	chr1-1747	21.7	-	0	0	0	2.7469	0	16.3761	3.1005	0	22.2236	3	Deep intronic	ENSG00000135749.21	""	Genic
chr1	233195192	233195212	chr1-764	28.9	-	1.2158	11.4621	0	0	0	9.8257	3.1005	6.6937	32.2977	5	LINE	ENSG00000135749.21	""	TE
chr1	233360033	233360053	chr1-1748	21.7	+	0	3.8207	0	2.7469	0	0	15.5025	0	22.0701	3	First intron	ENSG00000143674.12	""	Genic
chr1	233360337	233360357	chr1-1749	21.7	+	0	3.8207	2.464	10.9878	0	3.2752	0	0	20.5477	4	First intron	ENSG00000143674.12	""	Genic
chr1	234395327	234395347	chr1-5432	14.4	-	2.4315	0	2.464	2.7469	13.6848	0	0	0	21.3272	4	LINE	ENSG00000059588.11	""	TE
chr1	234401199	234401219	chr1-579	32.5	-	2.4315	0	2.464	8.2408	0	3.2752	3.1005	6.6937	26.2057	6	CDS	ENSG00000059588.11	""	Genic
chr1	234407275	234407295	chr1-1751	21.7	-	2.4315	0	0	0	0	0	9.3015	6.6937	18.4267	3	LINE	ENSG00000059588.11	""	TE
chr1	234409215	234409235	chr1-419	32.5	-	6.0788	7.6414	2.464	5.4939	0	0	3.1005	0	24.7785	5	Deep intronic	ENSG00000059588.11	""	Genic
