chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr16	7109802	7109803	CITS_14[gene=chr16_f_c559][PH=8][PH0=0.00][P=1.00e-100]	8	+	Proximal intronic	ENSMUSG00000008658.18	Rbfox1	Genic	1e-100
chr16	7109934	7109935	CITS_15[gene=chr16_f_c559][PH=13][PH0=0.00][P=1.00e-100]	13	+	Proximal intronic	ENSMUSG00000008658.18	Rbfox1	Genic	1e-100
chr16	7110057	7110058	CITS_16[gene=chr16_f_c559][PH=7][PH0=0.00][P=1.00e-100]	7	+	CDS	ENSMUSG00000008658.18	Rbfox1	Genic	1e-100
chr16	7171158	7171159	CITS_17[gene=chr16_f_c559][PH=5][PH0=0.00][P=1.30e-08]	5	+	First intron	ENSMUSG00000008658.18	Rbfox1	Genic	1.3e-08
chr16	7194733	7194734	CITS_18[gene=chr16_f_c559][PH=5][PH0=0.00][P=1.30e-08]	5	+	Deep intronic	ENSMUSG00000008658.18	Rbfox1	Genic	1.3e-08
chr16	10961841	10961842	CITS_20[gene=chr16_f_c761][PH=57][PH0=0.00][P=1.00e-100]	57	+	First intron	ENSMUSG00000141422.1	""	Genic	1e-100
chr16	10961989	10961990	CITS_21[gene=chr16_f_c761][PH=36][PH0=0.00][P=1.00e-100]	36	+	First intron	ENSMUSG00000141422.1	""	Genic	1e-100
chr16	10962142	10962143	CITS_22[gene=chr16_f_c761][PH=33][PH0=0.00][P=1.00e-100]	33	+	First intron	ENSMUSG00000141422.1	""	Genic	1e-100
chr16	13918016	13918017	CITS_24[gene=chr16_f_c1098][PH=4][PH0=0.08][P=5.10e-04]	4	+	3'UTR	ENSMUSG00000044117.13	Bmerb1	Genic	0.00051
chr16	17040202	17040203	CITS_28[gene=chr16_f_c1310][PH=179][PH0=0.01][P=1.00e-100]	179	+	3'UTR-distal	""	""	Genic	1e-100
chr16	17040335	17040336	CITS_29[gene=chr16_f_c1310][PH=21][PH0=0.01][P=1.00e-100]	21	+	3'UTR-distal	""	""	Genic	1e-100
chr16	20520765	20520766	CITS_32[gene=chr16_f_c1546][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000050821.15	Fam131a	Genic	1e-100
chr16	21616620	21616621	CITS_33[gene=chr16_f_c1615][PH=4][PH0=0.08][P=4.59e-04]	4	+	Deep intronic	ENSMUSG00000033618.8	Map3k13	Genic	0.000459
chr16	21629920	21629921	CITS_34[gene=chr16_f_c1642][PH=6][PH0=0.15][P=6.85e-06]	6	+	Deep intronic	ENSMUSG00000033618.8	Map3k13	Genic	6.85e-06
chr16	32822302	32822303	CITS_41[gene=chr16_f_c2233][PH=6][PH0=0.15][P=6.75e-06]	6	+	Deep intronic	ENSMUSG00000022801.14	Lrch3	Genic	6.75e-06
chr16	35801967	35801968	CITS_43[gene=chr16_f_c2422][PH=18][PH0=0.88][P=1.00e-15]	18	+	3'UTR-distal	ENSMUSG00000022905.13	Kpna1	Genic	1e-15
chr16	41038136	41038137	CITS_49[gene=chr16_f_c3480][PH=21][PH0=0.00][P=1.00e-100]	21	+	Deep intronic	ENSMUSG00000121926.1	""	Genic	1e-100
chr16	41371864	41371865	CITS_50[gene=chr16_f_c3499][PH=4][PH0=0.00][P=3.26e-07]	4	+	First intron	ENSMUSG00000061080.13	Lsamp	Genic	3.26e-07
chr16	51028218	51028219	CITS_52[gene=chr16_f_c4168][PH=6][PH0=0.38][P=6.71e-04]	6	+	Satellite/LC	""	""	TE	0.000671
chr16	61063061	61063062	CITS_58[gene=chr16_f_c4535][PH=4][PH0=0.00][P=1.00e-100]	4	+	Intergenic	""	""	Intergenic	1e-100
chr16	82340187	82340188	CITS_65[gene=chr16_f_c5591][PH=8][PH0=0.16][P=4.95e-09]	8	+	Other exon	ENSMUSG00000119122.1	Gm23355	Genic	4.95e-09
chr16	82833000	82833001	CITS_66[gene=chr16_f_c5614][PH=4][PH0=0.00][P=1.00e-100]	4	+	Intergenic	""	""	Intergenic	1e-100
chr16	84091447	84091448	CITS_69[gene=chr16_f_c5644][PH=7][PH0=0.00][P=1.00e-100]	7	+	Other exon	ENSMUSG00000119180.1	Gm24508	Genic	1e-100
chr16	4408305	4408306	CITS_78[gene=chr16_r_c183][PH=39][PH0=2.28][P=1.00e-100]	39	-	Deep intronic	""	""	Genic	1e-100
chr16	8584105	8584106	CITS_84[gene=chr16_r_c341][PH=4][PH0=0.00][P=1.60e-09]	4	-	First intron	ENSMUSG00000022710.18	Usp7	Genic	1.6e-09
chr16	13187006	13187007	CITS_90[gene=chr16_r_c794][PH=4][PH0=0.10][P=8.71e-04]	4	-	Deep intronic	ENSMUSG00000087526.4	Gm15738	Genic	0.000871
chr16	17023727	17023728	CITS_95[gene=chr16_r_c1123][PH=4][PH0=0.00][P=1.68e-10]	4	-	Other exon	ENSMUSG00000119426.1	Gm22129	Genic	1.68e-10
chr16	18352031	18352032	CITS_98[gene=chr16_r_c1349][PH=59][PH0=0.00][P=1.00e-100]	59	-	Deep intronic	""	""	Genic	1e-100
chr16	27317454	27317455	CITS_102[gene=chr16_r_c1629][PH=7][PH0=0.57][P=5.90e-04]	7	-	Satellite/LC	""	""	TE	0.00059
chr16	35802113	35802114	CITS_110[gene=chr16_r_c2575][PH=139][PH0=0.00][P=1.00e-100]	139	-	First intron	ENSMUSG00000086324.11	Gm15564	Genic	1e-100
chr16	35802177	35802178	CITS_111[gene=chr16_r_c2575][PH=7][PH0=0.00][P=1.00e-100]	7	-	First intron	ENSMUSG00000086324.11	Gm15564	Genic	1e-100
chr16	39530305	39530306	CITS_112[gene=chr16_r_c2900][PH=4][PH0=0.00][P=1.00e-100]	4	-	Intergenic	""	""	Intergenic	1e-100
chr16	45784099	45784100	CITS_116[gene=chr16_r_c3122][PH=4][PH0=0.00][P=7.11e-09]	4	-	3'UTR	ENSMUSG00000087141.2	Plcxd2	Genic	7.11e-09
chr16	45784707	45784708	CITS_118[gene=chr16_r_c3122][PH=4][PH0=0.00][P=7.11e-09]	4	-	3'UTR	ENSMUSG00000087141.2	Plcxd2	Genic	7.11e-09
chr16	55427774	55427775	CITS_122[gene=chr16_r_c3602][PH=10][PH0=0.00][P=1.00e-100]	10	-	Intergenic	""	""	Intergenic	1e-100
chr16	57211510	57211511	CITS_124[gene=chr16_r_c3623][PH=7][PH0=0.00][P=1.00e-100]	7	-	First intron	ENSMUSG00000022748.9	Cmss1	Genic	1e-100
chr16	57211866	57211867	CITS_125[gene=chr16_r_c3623][PH=145][PH0=0.00][P=1.00e-100]	145	-	First intron	ENSMUSG00000022748.9	Cmss1	Genic	1e-100
chr16	57212042	57212043	CITS_126[gene=chr16_r_c3623][PH=540][PH0=0.00][P=1.00e-100]	540	-	Other SINE	ENSMUSG00000022748.9	Cmss1	TE	1e-100
chr16	60423977	60423978	CITS_135[gene=chr16_r_c3805][PH=4][PH0=0.00][P=1.00e-100]	4	-	Satellite/LC	ENSMUSG00000055540.16	Epha6	TE	1e-100
chr16	60876742	60876743	CITS_137[gene=chr16_r_c3816][PH=14][PH0=0.37][P=1.00e-100]	14	-	Deep intronic	""	""	Genic	1e-100
chr16	60876832	60876833	CITS_138[gene=chr16_r_c3816][PH=11][PH0=0.37][P=4.43e-10]	11	-	Deep intronic	""	""	Genic	4.43e-10
chr16	64959531	64959532	CITS_140[gene=chr16_r_c4056][PH=8][PH0=0.00][P=1.00e-100]	8	-	Intergenic	""	""	Intergenic	1e-100
chr16	66286827	66286828	CITS_144[gene=chr16_r_c4086][PH=7][PH0=0.00][P=1.00e-100]	7	-	Intergenic	""	""	Intergenic	1e-100
chr16	67398666	67398667	CITS_148[gene=chr16_r_c4408][PH=5][PH0=0.00][P=5.74e-10]	5	-	First intron	ENSMUSG00000064115.14	Cadm2	Genic	5.74e-10
chr16	74292227	74292228	CITS_154[gene=chr16_r_c4700][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSMUSG00000052516.23	Robo2	Genic	1e-100
chr16	74472337	74472338	CITS_155[gene=chr16_r_c4700][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSMUSG00000052516.23	Robo2	Genic	1e-100
chr16	75880948	75880949	CITS_157[gene=chr16_r_c5485][PH=6][PH0=0.00][P=1.00e-100]	6	-	Intergenic	""	""	Intergenic	1e-100
chr16	84751407	84751408	CITS_161[gene=chr16_r_c5835][PH=5][PH0=0.00][P=5.87e-10]	5	-	3'UTR	ENSMUSG00000022892.12	App	Genic	5.87e-10
chr16	84751546	84751547	CITS_163[gene=chr16_r_c5835][PH=5][PH0=0.00][P=5.87e-10]	5	-	3'UTR	ENSMUSG00000022892.12	App	Genic	5.87e-10
chr16	84751686	84751687	CITS_164[gene=chr16_r_c5835][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSMUSG00000022892.12	App	Genic	1e-100
chr16	84751731	84751732	CITS_165[gene=chr16_r_c5835][PH=4][PH0=0.00][P=1.33e-06]	4	-	3'UTR	ENSMUSG00000022892.12	App	Genic	1.33e-06
chr16	84751938	84751939	CITS_166[gene=chr16_r_c5835][PH=15][PH0=0.00][P=1.00e-100]	15	-	3'UTR	ENSMUSG00000022892.12	App	Genic	1e-100
chr16	84752052	84752053	CITS_168[gene=chr16_r_c5835][PH=14][PH0=0.00][P=1.00e-100]	14	-	3'UTR	ENSMUSG00000022892.12	App	Genic	1e-100
chr16	84752141	84752142	CITS_169[gene=chr16_r_c5835][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSMUSG00000022892.12	App	Genic	1e-100
chr16	84827172	84827173	CITS_171[gene=chr16_r_c5835][PH=4][PH0=0.00][P=1.33e-06]	4	-	CDS	ENSMUSG00000022892.12	App	Genic	1.33e-06
chr17	6352050	6352051	CITS_3[gene=chr17_f_c539][PH=4][PH0=0.06][P=1.93e-04]	4	+	Other SINE	ENSMUSG00000038141.12	Tmem181a	TE	0.000193
chr17	7209376	7209377	CITS_5[gene=chr17_f_c559][PH=10][PH0=0.00][P=1.00e-100]	10	+	Deep intronic	""	""	Genic	1e-100
chr17	7209428	7209429	CITS_6[gene=chr17_f_c559][PH=5][PH0=0.00][P=4.60e-10]	5	+	Deep intronic	""	""	Genic	4.6e-10
chr17	7320843	7320844	CITS_9[gene=chr17_f_c559][PH=5][PH0=0.00][P=4.60e-10]	5	+	3'UTR-distal	ENSMUSG00000023809.12	Rps6ka2	Genic	4.6e-10
chr17	7320919	7320920	CITS_10[gene=chr17_f_c559][PH=4][PH0=0.00][P=7.30e-07]	4	+	3'UTR-distal	ENSMUSG00000023809.12	Rps6ka2	Genic	7.3e-07
chr17	7321013	7321014	CITS_11[gene=chr17_f_c559][PH=4][PH0=0.00][P=7.30e-07]	4	+	3'UTR-distal	ENSMUSG00000023809.12	Rps6ka2	Genic	7.3e-07
chr17	7321063	7321064	CITS_12[gene=chr17_f_c559][PH=5][PH0=0.00][P=4.60e-10]	5	+	3'UTR-distal	ENSMUSG00000023809.12	Rps6ka2	Genic	4.6e-10
chr17	7321119	7321120	CITS_13[gene=chr17_f_c559][PH=4][PH0=0.00][P=7.30e-07]	4	+	3'UTR-distal	ENSMUSG00000023809.12	Rps6ka2	Genic	7.3e-07
chr17	9024447	9024448	CITS_15[gene=chr17_f_c861][PH=4][PH0=0.00][P=9.88e-06]	4	+	Satellite/LC	ENSMUSG00000023868.18	Pde10a	TE	9.88e-06
chr17	9045797	9045798	CITS_17[gene=chr17_f_c861][PH=4][PH0=0.00][P=9.88e-06]	4	+	LTR/ERV	ENSMUSG00000023868.18	Pde10a	TE	9.88e-06
chr17	9046543	9046544	CITS_19[gene=chr17_f_c861][PH=5][PH0=0.00][P=1.09e-08]	5	+	First intron	ENSMUSG00000023868.18	Pde10a	Genic	1.09e-08
chr17	9046642	9046643	CITS_20[gene=chr17_f_c861][PH=5][PH0=0.00][P=1.09e-08]	5	+	First intron	ENSMUSG00000023868.18	Pde10a	Genic	1.09e-08
chr17	9046917	9046918	CITS_21[gene=chr17_f_c861][PH=10][PH0=0.00][P=1.00e-100]	10	+	LTR/ERV	ENSMUSG00000023868.18	Pde10a	TE	1e-100
chr17	9046981	9046982	CITS_22[gene=chr17_f_c861][PH=4][PH0=0.00][P=9.88e-06]	4	+	First intron	ENSMUSG00000023868.18	Pde10a	Genic	9.88e-06
chr17	9047035	9047036	CITS_23[gene=chr17_f_c861][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSMUSG00000023868.18	Pde10a	Genic	1e-100
chr17	9047302	9047303	CITS_24[gene=chr17_f_c861][PH=4][PH0=0.00][P=9.88e-06]	4	+	First intron	ENSMUSG00000023868.18	Pde10a	Genic	9.88e-06
chr17	9048363	9048364	CITS_26[gene=chr17_f_c861][PH=9][PH0=0.00][P=1.00e-100]	9	+	First intron	ENSMUSG00000023868.18	Pde10a	Genic	1e-100
chr17	11805215	11805216	CITS_28[gene=chr17_f_c1078][PH=4][PH0=0.00][P=3.72e-08]	4	+	LTR/ERV	ENSMUSG00000023826.18	Prkn	TE	3.72e-08
chr17	23097098	23097099	CITS_33[gene=chr17_f_c1783][PH=8][PH0=0.31][P=9.98e-07]	8	+	Deep intronic	""	""	Genic	9.98e-07
chr17	37384086	37384087	CITS_39[gene=chr17_f_c2808][PH=7][PH0=0.00][P=1.00e-100]	7	+	3'UTR	ENSMUSG00000024462.18	Gabbr1	Genic	1e-100
chr17	40153888	40153889	CITS_40[gene=chr17_f_c2869][PH=6][PH0=0.06][P=2.13e-04]	6	+	Deep intronic	""	""	Genic	0.000213
chr17	40157291	40157292	CITS_41[gene=chr17_f_c2869][PH=59][PH0=0.06][P=1.00e-100]	59	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	40157473	40157474	CITS_42[gene=chr17_f_c2869][PH=44][PH0=0.06][P=1.00e-100]	44	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	40157536	40157537	CITS_43[gene=chr17_f_c2869][PH=98][PH0=0.06][P=1.00e-100]	98	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	40157733	40157734	CITS_44[gene=chr17_f_c2869][PH=200][PH0=0.06][P=1.00e-100]	200	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	40157892	40157893	CITS_45[gene=chr17_f_c2869][PH=3576][PH0=0.06][P=1.00e-100]	3576	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	40158071	40158072	CITS_46[gene=chr17_f_c2869][PH=1047][PH0=0.06][P=1.00e-100]	1047	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	40158580	40158581	CITS_47[gene=chr17_f_c2869][PH=2537][PH0=0.06][P=1.00e-100]	2537	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	40158989	40158990	CITS_48[gene=chr17_f_c2869][PH=14][PH0=0.06][P=1.00e-100]	14	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	40159072	40159073	CITS_49[gene=chr17_f_c2869][PH=55][PH0=0.06][P=1.00e-100]	55	+	Other exon	ENSMUSG00000119584.1	Rn18s-rs5	Genic	1e-100
chr17	45931604	45931605	CITS_52[gene=chr17_f_c3230][PH=7][PH0=0.24][P=2.67e-06]	7	+	Other exon	ENSMUSG00000065743.4	Gm25008	Genic	2.67e-06
chr17	48159767	48159768	CITS_53[gene=chr17_f_c3345][PH=5][PH0=0.15][P=1.90e-04]	5	+	Other exon	ENSMUSG00000064748.3	n-R5s28	Genic	0.00019
chr17	66393112	66393113	CITS_58[gene=chr17_f_c4255][PH=5][PH0=0.00][P=1.00e-100]	5	+	Other exon	ENSMUSG00000119004.1	Gm23264	Genic	1e-100
chr17	71028467	71028468	CITS_59[gene=chr17_f_c4780][PH=5][PH0=0.18][P=3.85e-04]	5	+	Deep intronic	ENSMUSG00000003279.18	Dlgap1	Genic	0.000385
chr17	71270676	71270677	CITS_60[gene=chr17_f_c4860][PH=58][PH0=0.00][P=1.00e-100]	58	+	Deep intronic	""	""	Genic	1e-100
chr17	71270785	71270786	CITS_61[gene=chr17_f_c4860][PH=5][PH0=0.00][P=4.24e-10]	5	+	Deep intronic	""	""	Genic	4.24e-10
chr17	71270849	71270850	CITS_62[gene=chr17_f_c4860][PH=14][PH0=0.00][P=1.00e-100]	14	+	Deep intronic	""	""	Genic	1e-100
chr17	73294816	73294817	CITS_65[gene=chr17_f_c4974][PH=8][PH0=0.00][P=1.00e-100]	8	+	Other exon	ENSMUSG00000118930.1	Gm23649	Genic	1e-100
chr17	74619675	74619676	CITS_66[gene=chr17_f_c5051][PH=7][PH0=0.00][P=1.00e-100]	7	+	Other SINE	""	""	TE	1e-100
chr17	74893565	74893566	CITS_67[gene=chr17_f_c5051][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSMUSG00000024073.17	Birc6	Genic	1e-100
chr17	90355676	90355677	CITS_74[gene=chr17_f_c5949][PH=4][PH0=0.00][P=1.00e-100]	4	+	Deep intronic	""	""	Genic	1e-100
chr17	91110919	91110920	CITS_75[gene=chr17_f_c5974][PH=6][PH0=0.29][P=1.49e-04]	6	+	Deep intronic	""	""	Genic	0.000149
chr17	6712466	6712467	CITS_79[gene=chr17_r_c168][PH=4][PH0=0.00][P=9.62e-09]	4	-	Other SINE	ENSMUSG00000096780.10	Tmem181b-ps	TE	9.62e-09
chr17	6884152	6884153	CITS_80[gene=chr17_r_c168][PH=4][PH0=0.00][P=9.62e-09]	4	-	Other SINE	ENSMUSG00000093880.4	Tmem181c-ps	TE	9.62e-09
chr17	8291655	8291656	CITS_84[gene=chr17_r_c209][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR-distal	ENSMUSG00000116760.3	Gm1604a	Genic	1e-100
chr17	8291711	8291712	CITS_85[gene=chr17_r_c209][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal	ENSMUSG00000116760.3	Gm1604a	Genic	1e-100
chr17	8291773	8291774	CITS_86[gene=chr17_r_c209][PH=4][PH0=0.00][P=1.04e-07]	4	-	3'UTR-distal	ENSMUSG00000116760.3	Gm1604a	Genic	1.04e-07
chr17	8291829	8291830	CITS_87[gene=chr17_r_c209][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal	ENSMUSG00000116760.3	Gm1604a	Genic	1e-100
chr17	8291879	8291880	CITS_88[gene=chr17_r_c209][PH=4][PH0=0.00][P=1.04e-07]	4	-	3'UTR-distal	ENSMUSG00000116760.3	Gm1604a	Genic	1.04e-07
chr17	8291973	8291974	CITS_89[gene=chr17_r_c209][PH=4][PH0=0.00][P=1.04e-07]	4	-	3'UTR-distal	ENSMUSG00000116760.3	Gm1604a	Genic	1.04e-07
chr17	8292049	8292050	CITS_90[gene=chr17_r_c209][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal	ENSMUSG00000116760.3	Gm1604a	Genic	1e-100
chr17	10433428	10433429	CITS_94[gene=chr17_r_c241][PH=4][PH0=0.00][P=4.34e-07]	4	-	3'UTR	ENSMUSG00000062078.16	Qki	Genic	4.34e-07
chr17	10528990	10528991	CITS_95[gene=chr17_r_c241][PH=4][PH0=0.00][P=4.34e-07]	4	-	First intron	ENSMUSG00000062078.16	Qki	Genic	4.34e-07
chr17	12913138	12913139	CITS_98[gene=chr17_r_c334][PH=6][PH0=0.00][P=1.00e-100]	6	-	Proximal intronic	ENSMUSG00000023830.15	Igf2r	Genic	1e-100
chr17	30702300	30702301	CITS_104[gene=chr17_r_c1195][PH=4][PH0=0.00][P=6.64e-09]	4	-	First intron	ENSMUSG00000062202.15	Btbd9	Genic	6.64e-09
chr17	30863718	30863719	CITS_106[gene=chr17_r_c1195][PH=4][PH0=0.00][P=6.64e-09]	4	-	Satellite/LC	ENSMUSG00000118341.2	Gm50252	TE	6.64e-09
chr17	32598805	32598806	CITS_107[gene=chr17_r_c1340][PH=8][PH0=0.58][P=9.79e-05]	8	-	First intron	ENSMUSG00000024050.19	Wiz	Genic	9.79e-05
chr17	33023907	33023908	CITS_108[gene=chr17_r_c1394][PH=9][PH0=0.22][P=9.53e-10]	9	-	First intron	ENSMUSG00000055202.12	Zfp811	Genic	9.53e-10
chr17	33047521	33047522	CITS_110[gene=chr17_r_c1403][PH=8][PH0=0.13][P=3.48e-08]	8	-	First intron	ENSMUSG00000095253.5	Zfp799	Genic	3.48e-08
chr17	33047582	33047583	CITS_111[gene=chr17_r_c1403][PH=12][PH0=0.13][P=1.00e-100]	12	-	First intron	ENSMUSG00000095253.5	Zfp799	Genic	1e-100
chr17	33047713	33047714	CITS_113[gene=chr17_r_c1403][PH=8][PH0=0.13][P=3.48e-08]	8	-	First intron	ENSMUSG00000095253.5	Zfp799	Genic	3.48e-08
chr17	33047774	33047775	CITS_114[gene=chr17_r_c1403][PH=12][PH0=0.13][P=1.00e-100]	12	-	First intron	ENSMUSG00000095253.5	Zfp799	Genic	1e-100
chr17	36795893	36795894	CITS_116[gene=chr17_r_c1680][PH=4][PH0=0.00][P=1.00e-15]	4	-	LINE	""	""	TE	1e-15
chr17	50727151	50727152	CITS_123[gene=chr17_r_c2350][PH=26][PH0=1.45][P=1.00e-100]	26	-	Deep intronic	""	""	Genic	1e-100
chr17	50727201	50727202	CITS_124[gene=chr17_r_c2350][PH=21][PH0=1.45][P=1.00e-100]	21	-	Deep intronic	""	""	Genic	1e-100
chr17	56752541	56752542	CITS_129[gene=chr17_r_c2721][PH=10][PH0=0.24][P=2.45e-10]	10	-	Deep intronic	ENSMUSG00000013236.18	Ptprs	Genic	2.45e-10
chr17	56752710	56752711	CITS_130[gene=chr17_r_c2722][PH=4][PH0=0.08][P=8.18e-04]	4	-	Deep intronic	ENSMUSG00000013236.18	Ptprs	Genic	0.000818
chr17	57265855	57265856	CITS_132[gene=chr17_r_c2779][PH=4][PH0=0.00][P=2.54e-10]	4	-	Proximal intronic	ENSMUSG00000045019.5	Acer1	Genic	2.54e-10
chr17	64588842	64588843	CITS_137[gene=chr17_r_c3190][PH=6][PH0=0.10][P=2.82e-06]	6	-	3'UTR	ENSMUSG00000024083.17	Pja2	Genic	2.82e-06
chr17	66735585	66735586	CITS_138[gene=chr17_r_c3537][PH=5][PH0=0.10][P=2.86e-05]	5	-	Deep intronic	ENSMUSG00000052105.18	Mtcl1	Genic	2.86e-05
chr17	87741294	87741295	CITS_147[gene=chr17_r_c4755][PH=9][PH0=0.12][P=2.57e-10]	9	-	3'UTR	ENSMUSG00000036438.15	Calm2	Genic	2.57e-10
chr17	88700335	88700336	CITS_148[gene=chr17_r_c4903][PH=8][PH0=0.00][P=1.00e-100]	8	-	Other exon	ENSMUSG00000119680.1	Gm23947	Genic	1e-100
chr17	90395429	90395430	CITS_150[gene=chr17_r_c5035][PH=5][PH0=0.08][P=1.97e-05]	5	-	5'UTR	ENSMUSG00000024109.19	Nrxn1	Genic	1.97e-05
chr17	91008725	91008726	CITS_155[gene=chr17_r_c5525][PH=8][PH0=0.23][P=4.03e-07]	8	-	Deep intronic	ENSMUSG00000024109.19	Nrxn1	Genic	4.03e-07
chr17	91009032	91009033	CITS_156[gene=chr17_r_c5528][PH=10][PH0=0.34][P=9.32e-09]	10	-	Deep intronic	ENSMUSG00000024109.19	Nrxn1	Genic	9.32e-09
chr17	91009460	91009461	CITS_157[gene=chr17_r_c5529][PH=11][PH0=0.14][P=1.00e-100]	11	-	Deep intronic	ENSMUSG00000024109.19	Nrxn1	Genic	1e-100
chr17	93554190	93554191	CITS_160[gene=chr17_r_c5630][PH=20][PH0=1.33][P=1.00e-100]	20	-	Other exon	ENSMUSG00000119213.1	Gm25935	Genic	1e-100
chr18	5603174	5603175	CITS_2[gene=chr18_f_c128][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000024238.16	Zeb1	Genic	1e-100
chr18	5603274	5603275	CITS_3[gene=chr18_f_c128][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000024238.16	Zeb1	Genic	1e-100
chr18	5603400	5603401	CITS_5[gene=chr18_f_c128][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000024238.16	Zeb1	Genic	1e-100
chr18	5603501	5603502	CITS_6[gene=chr18_f_c128][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000024238.16	Zeb1	Genic	1e-100
chr18	5614009	5614010	CITS_8[gene=chr18_f_c128][PH=4][PH0=0.00][P=2.62e-07]	4	+	First intron	ENSMUSG00000024238.16	Zeb1	Genic	2.62e-07
chr18	6085400	6085401	CITS_12[gene=chr18_f_c142][PH=10][PH0=0.00][P=1.00e-100]	10	+	Deep intronic	""	""	Genic	1e-100
chr18	34780482	34780483	CITS_27[gene=chr18_f_c2311][PH=7][PH0=0.15][P=1.47e-07]	7	+	Other exon	ENSMUSG00000064857.3	n-R5s25	Genic	1.47e-07
chr18	35724339	35724340	CITS_30[gene=chr18_f_c2398][PH=4][PH0=0.00][P=1.87e-08]	4	+	3'UTR	ENSMUSG00000037236.17	Matr3	Genic	1.87e-08
chr18	35724424	35724425	CITS_31[gene=chr18_f_c2398][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000037236.17	Matr3	Genic	1e-100
chr18	36422193	36422194	CITS_32[gene=chr18_f_c2401][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000043991.6	Pura	Genic	1e-100
chr18	36422555	36422556	CITS_33[gene=chr18_f_c2401][PH=8][PH0=0.00][P=1.00e-100]	8	+	3'UTR	ENSMUSG00000043991.6	Pura	Genic	1e-100
chr18	36422768	36422769	CITS_35[gene=chr18_f_c2401][PH=4][PH0=0.00][P=2.04e-07]	4	+	3'UTR	ENSMUSG00000043991.6	Pura	Genic	2.04e-07
chr18	36423273	36423274	CITS_36[gene=chr18_f_c2401][PH=4][PH0=0.00][P=2.04e-07]	4	+	3'UTR	ENSMUSG00000043991.6	Pura	Genic	2.04e-07
chr18	36423386	36423387	CITS_38[gene=chr18_f_c2401][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000043991.6	Pura	Genic	1e-100
chr18	36428462	36428463	CITS_39[gene=chr18_f_c2401][PH=4][PH0=0.00][P=2.04e-07]	4	+	3'UTR-distal	""	""	Genic	2.04e-07
chr18	39469939	39469940	CITS_44[gene=chr18_f_c2959][PH=6][PH0=0.14][P=4.87e-06]	6	+	First intron	ENSMUSG00000036452.19	Arhgap26	Genic	4.87e-06
chr18	40526153	40526154	CITS_46[gene=chr18_f_c3081][PH=4][PH0=0.00][P=1.12e-06]	4	+	Satellite/LC	ENSMUSG00000051401.8	Kctd16	TE	1.12e-06
chr18	50044480	50044481	CITS_52[gene=chr18_f_c3645][PH=4][PH0=0.00][P=5.67e-09]	4	+	Deep intronic	ENSMUSG00000037416.14	Dmxl1	Genic	5.67e-09
chr18	61118746	61118747	CITS_56[gene=chr18_f_c4285][PH=23][PH0=0.42][P=1.00e-100]	23	+	3'UTR	ENSMUSG00000024617.17	Camk2a	Genic	1e-100
chr18	61119456	61119457	CITS_57[gene=chr18_f_c4293][PH=18][PH0=0.00][P=1.00e-100]	18	+	3'UTR	ENSMUSG00000024617.17	Camk2a	Genic	1e-100
chr18	63132174	63132175	CITS_60[gene=chr18_f_c4430][PH=4][PH0=0.00][P=1.00e-100]	4	+	3'UTR	ENSMUSG00000024581.14	Napg	Genic	1e-100
chr18	64263242	64263243	CITS_63[gene=chr18_f_c4529][PH=7][PH0=0.00][P=1.00e-100]	7	+	LTR/ERV	ENSMUSG00000132750.1	""	TE	1e-100
